email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
lostdrum416@163.com,2,1,2,2,1,1,1,2,2,1,1,2,2,1,2,0,2,1
replacementchrysler733@163.com,2,1,2,2,2,2,1,2,1,0,1,0,2,1,2,2,1,1
hotwindow293@gmail.com,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2
buriedjug172@yahoo.com,1,2,1,1,1,2,1,0,2,1,2,2,1,2,2,2,1,2
clamyrug518@163.com,2,2,1,2,1,1,2,2,2,1,2,1,1,0,2,2,0,1
milkytire691@qq.com,0,1,2,1,0,2,1,2,2,2,1,2,1,0,2,2,1,2
coldsub774@yahoo.com,1,2,2,0,2,1,1,2,2,1,1,2,2,1,2,1,1,2
foundjeep250@qq.com,2,2,0,2,2,1,1,1,1,2,2,1,2,0,2,2,1,1
newskates26@outlook.com,2,2,1,2,2,1,0,1,1,2,1,2,1,2,1,2,1,2
fishyjeep316@yahoo.com,2,1,1,1,1,2,2,2,2,0,1,1,1,1,2,2,2,2
foldingskates420@gmail.com,0,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1
retiredblanket121@163.com,2,1,1,0,2,2,1,2,1,1,2,2,1,2,2,0,1,2
fishychrysler416@163.com,2,0,0,2,1,1,1,1,1,2,2,2,2,2,0,1,2,2
dirtywindow282@qq.com,2,1,1,1,1,1,0,1,1,2,2,2,2,2,1,2,2,2
replacementshirt358@yahoo.com,2,2,1,1,2,2,0,2,1,1,2,1,1,2,2,1,2,1
slimycup961@163.com,2,1,1,1,2,1,1,1,0,2,2,2,1,2,2,0,2,2
oldblanket905@163.com,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1
foldingcola241@outlook.com,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1
newbread192@gmail.com,2,1,2,0,1,1,2,1,2,2,1,2,2,1,2,2,1,1
buriedwindow446@outlook.com,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,0,1,1
deeprug481@qq.com,2,2,0,2,2,2,2,1,2,1,1,0,1,2,1,1,1,2
hotspice48@qq.com,2,1,1,1,2,2,2,2,1,1,1,2,2,0,2,1,2,1
usedbike748@qq.com,1,1,2,0,2,2,1,0,2,2,1,1,2,1,2,2,2,1
moistcup626@163.com,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1
slimyjeep670@gmail.com,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,1
buriedtire367@163.com,2,1,2,2,2,1,2,1,2,1,1,1,1,0,2,0,2,2
clamyblanket28@outlook.com,2,2,1,1,1,1,2,1,0,2,2,1,2,1,2,2,2,1
moisttide843@qq.com,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1
slightlychrysler353@qq.com,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1
freshybread731@163.com,2,1,1,1,1,2,2,1,2,1,2,0,2,2,1,0,2,2
tiredsub722@163.com,2,1,1,2,2,2,1,2,1,1,0,1,1,0,2,2,2,2
freshydrum27@qq.com,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,1
moistcola120@gmail.com,2,1,1,1,2,2,2,1,0,2,0,2,1,2,2,2,1,1
clamyjug699@163.com,0,2,2,1,1,1,1,2,1,0,2,2,1,1,2,2,2,2
dirtywindow48@qq.com,1,2,1,0,2,1,2,2,1,2,1,2,2,1,1,2,2,1
replacementdrum717@163.com,2,2,1,2,2,2,0,2,2,1,2,1,1,1,0,2,1,1
moistshoes316@qq.com,2,1,1,2,2,2,1,1,2,1,0,1,1,1,2,2,2,2
foundchrysler509@yahoo.com,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2
tiredshack292@gmail.com,1,2,2,2,1,2,0,2,1,2,1,2,1,2,0,0,1,2
retiredjug229@yahoo.com,1,0,1,2,1,2,2,2,0,2,2,1,1,2,2,0,1,2
milkydrum471@163.com,2,1,2,1,2,1,1,1,0,0,2,0,2,2,2,2,0,2
soiledrug174@yahoo.com,2,2,2,1,1,0,1,1,2,1,2,2,1,2,1,0,2,2
retiredcup377@gmail.com,2,0,1,0,2,2,2,2,2,2,1,1,2,1,0,0,1,2
extrasnake663@gmail.com,2,2,2,0,1,2,2,1,2,1,1,2,1,2,1,1,1,2
newbeans797@163.com,1,2,2,0,2,1,0,2,2,1,2,1,1,1,2,0,2,2
deepshack71@outlook.com,2,2,2,2,1,1,2,1,2,2,2,1,0,1,1,0,1,2
dailyspice943@163.com,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2
hotblanket621@gmail.com,2,0,1,1,1,2,2,1,2,1,2,2,2,1,0,0,2,2
hotsnake106@qq.com,2,2,1,0,2,2,1,2,0,1,2,2,1,2,2,0,1,1
coldtire810@yahoo.com,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2
dirtysub599@163.com,2,2,0,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2
replacementhat268@qq.com,1,2,1,1,1,2,1,2,2,2,2,0,2,1,0,2,1,2
dryshirt414@163.com,2,0,2,2,1,2,2,1,2,1,0,2,1,2,0,2,1,1
freshyblanket903@qq.com,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,0,2
freshybread143@gmail.com,2,2,1,1,1,1,2,1,2,1,2,0,2,2,2,2,1,1
usedskates18@gmail.com,2,2,1,2,2,1,2,2,2,0,1,2,0,2,1,1,1,1
foundhat579@gmail.com,2,1,2,2,1,2,1,2,0,2,1,1,2,2,1,1,1,2
clamybread980@163.com,2,2,1,2,2,1,0,2,1,1,1,2,2,2,0,0,2,1
acientjeep593@163.com,1,2,2,2,2,1,2,1,1,2,2,1,2,1,0,0,2,1
moisthat885@gmail.com,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1
extraskates964@163.com,2,1,1,0,0,2,2,2,2,2,1,1,2,1,2,2,0,1
fishytide407@gmail.com,1,0,2,2,2,2,1,2,2,1,2,0,1,2,0,2,1,1
retiredcola606@qq.com,2,2,0,2,0,2,1,2,1,1,2,2,2,1,1,0,0,2
replacementskates777@yahoo.com,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,0,2,1
clamyspice37@gmail.com,2,2,2,2,1,1,0,1,2,2,2,1,1,1,2,1,1,2
dirtyspice29@outlook.com,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1
soiledtide430@outlook.com,2,1,2,1,1,2,2,1,2,0,2,1,1,1,2,1,2,2
mostlytire665@163.com,2,2,2,1,2,1,2,2,2,1,2,0,1,1,0,1,1,2
hotcup940@outlook.com,1,1,2,0,2,2,1,2,1,2,1,2,1,2,1,2,2,1
dirtydrum361@yahoo.com,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1
mostlycup968@yahoo.com,2,0,2,2,1,2,2,2,2,1,2,0,1,1,0,2,0,1
tiredskates490@gmail.com,1,2,2,2,0,1,1,2,2,2,0,2,1,2,1,1,1,2
extrabread562@outlook.com,2,1,2,1,2,0,1,2,0,1,1,2,2,2,2,0,1,2
acientspice814@outlook.com,1,1,2,1,1,2,2,2,2,1,1,2,2,2,0,1,1,2
moistsnake175@yahoo.com,2,2,2,0,0,2,0,1,2,1,0,1,1,2,2,2,2,1
buriedtire678@yahoo.com,2,2,1,0,1,1,1,2,1,0,2,2,1,2,2,2,1,2
hotwindow425@yahoo.com,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,0,2,2
deepblanket774@outlook.com,1,1,2,0,1,2,1,1,2,1,1,2,2,1,2,2,2,2
milkytire61@yahoo.com,2,2,2,0,1,2,0,2,1,1,2,0,2,1,1,2,2,1
dirtysub781@yahoo.com,1,2,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2
freshybike569@163.com,1,0,1,2,2,1,2,2,2,2,2,1,2,1,0,0,2,1
foldingskates613@gmail.com,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,1
foundjug643@yahoo.com,1,2,2,1,1,2,2,2,0,1,1,1,2,2,2,2,1,1
freshytide168@qq.com,2,1,2,2,1,0,2,1,1,1,2,2,1,2,2,2,1,1
foldingtide607@gmail.com,1,1,1,1,2,2,1,2,0,2,2,1,2,2,1,0,2,2
moisttide935@gmail.com,0,2,1,2,2,2,1,2,2,1,1,1,2,2,1,0,1,2
newshirt132@yahoo.com,1,2,2,2,1,1,1,0,2,1,0,2,2,1,1,2,2,2
coldrug976@yahoo.com,2,1,0,1,2,1,2,2,2,1,0,2,2,1,1,0,2,2
colddrum537@yahoo.com,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,0,1
dailywindow488@outlook.com,2,1,2,1,1,1,1,2,1,0,1,1,2,2,2,2,2,2
colddrum262@163.com,2,2,2,1,1,1,1,2,2,2,1,1,2,2,0,2,1,1
dirtyrug889@163.com,2,1,2,2,1,0,2,1,2,1,1,2,2,1,2,1,2,1
mostlywindow259@qq.com,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,0,1,2
dailysnake442@outlook.com,1,1,2,1,2,1,1,2,2,2,1,2,0,1,1,2,2,2
foldingshoes858@qq.com,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1
slightlydrum798@163.com,2,2,1,1,1,1,2,1,2,1,2,2,2,1,0,1,2,2
replacementcola583@163.com,1,1,2,2,2,2,2,1,0,2,1,1,1,1,2,2,1,2
freshyspice871@qq.com,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1
mostlywindow744@qq.com,2,2,1,2,1,0,2,2,0,1,2,2,2,1,2,1,1,1
soiledcup60@qq.com,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,0,2
coldcup974@outlook.com,2,2,2,0,2,2,2,1,1,2,1,0,1,2,1,1,1,2
hottide136@yahoo.com,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1
clamytire323@outlook.com,2,2,1,1,2,2,2,1,2,0,2,0,1,2,1,0,0,2
fishyblanket703@gmail.com,1,2,2,1,1,1,2,2,2,2,1,2,0,2,1,1,1,2
slightlytide674@outlook.com,0,2,2,1,2,1,1,1,1,2,1,2,2,2,2,0,1,2
extrablanket867@gmail.com,2,2,1,2,1,2,2,1,2,2,1,2,1,1,0,0,2,1
foundshoes908@gmail.com,2,1,1,2,1,2,2,1,1,0,2,1,1,2,2,2,2,1
slightlywindow471@gmail.com,2,1,1,2,2,2,1,1,0,2,0,1,2,1,2,2,2,1
oldjeep399@outlook.com,0,1,1,2,2,1,0,1,2,2,1,2,2,1,2,2,1,2
replacementshoes99@outlook.com,0,1,1,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1
newchrysler335@outlook.com,2,1,1,2,2,1,1,2,2,0,2,0,1,2,2,2,0,1
moistdrum752@qq.com,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2
useddrum754@163.com,1,1,1,1,2,1,2,1,2,2,2,2,2,1,0,2,2,1
moistshirt918@163.com,2,1,0,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1
foundshack747@outlook.com,2,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1
newbread222@outlook.com,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,0,1,1
slimyskates43@163.com,2,1,0,0,1,2,0,1,2,0,2,2,1,1,2,2,2,2
fishyspice921@outlook.com,1,1,2,2,2,2,1,2,0,1,1,2,2,2,0,1,1,2
soiledbike119@outlook.com,0,2,2,0,1,2,0,2,1,2,1,1,2,2,2,1,1,2
soiledshirt718@outlook.com,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1
replacementspice591@163.com,0,1,2,2,1,1,2,1,1,2,1,0,2,2,2,0,2,2
tiredcola21@yahoo.com,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2
newrug832@163.com,2,2,2,2,2,1,1,1,2,1,0,1,2,0,0,2,1,2
retiredsub891@163.com,1,1,1,1,2,2,2,2,2,1,1,0,2,2,0,1,2,2
fishysub695@qq.com,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1
freshycup995@163.com,1,2,2,1,1,2,2,2,1,2,1,2,2,2,0,0,1,1
soiledbeans664@outlook.com,2,1,1,2,1,1,2,2,1,2,2,1,1,2,0,2,1,2
fishyshirt859@outlook.com,2,2,2,2,1,2,2,2,2,0,1,1,1,2,1,1,1,1
soiledsnake93@qq.com,1,2,2,2,1,1,2,2,1,1,0,1,2,2,1,1,2,2
replacementsnake366@gmail.com,0,1,2,2,1,1,1,1,0,2,2,1,2,2,2,2,0,2
lostskates393@qq.com,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,0,2,1
freshyspice185@qq.com,2,2,1,1,2,1,1,2,2,1,1,0,2,1,2,2,1,2
acienthat353@yahoo.com,1,2,2,1,2,1,1,2,2,2,2,1,2,2,0,0,1,1
dryjeep101@qq.com,1,2,2,2,2,0,2,2,1,1,1,2,0,1,0,2,2,1
mostlyblanket992@qq.com,1,1,2,2,2,2,1,1,2,1,2,0,1,2,1,2,2,1
coldsub442@outlook.com,1,1,2,1,2,2,2,1,1,0,1,2,1,2,2,1,2,2
dailywindow992@gmail.com,1,2,0,0,2,2,0,1,1,2,1,2,2,2,0,2,2,1
lostjeep796@gmail.com,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1
clamyblanket985@qq.com,0,2,1,1,2,2,2,0,1,0,1,1,1,2,2,2,2,2
moistshoes107@qq.com,2,2,1,0,1,1,2,2,1,2,2,1,2,2,2,1,1,1
milkyshoes757@yahoo.com,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1
clamyjeep797@outlook.com,2,2,2,2,0,1,0,1,2,2,2,1,2,1,2,0,1,1
foldingbike830@outlook.com,2,2,0,0,1,2,2,2,0,1,2,1,2,2,0,0,2,1
oldtire137@qq.com,1,0,1,2,0,2,2,2,2,0,1,2,1,1,2,2,1,2
soiledsub30@qq.com,1,2,0,0,2,2,2,2,0,0,1,0,2,2,0,0,2,2
dirtyhat787@gmail.com,2,1,2,1,2,2,0,2,1,2,2,1,2,1,1,2,1,1
dailycup574@outlook.com,1,1,2,1,2,1,0,2,0,2,2,1,1,2,2,1,2,2
foundhat456@outlook.com,1,2,2,2,1,1,2,2,0,2,1,2,2,1,2,0,1,1
acientblanket316@yahoo.com,1,0,2,1,2,0,1,2,2,2,0,2,2,2,2,1,1,1
foldingwindow54@yahoo.com,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,0,1,1
slimywindow631@163.com,2,1,2,0,2,1,1,1,2,2,2,2,1,1,1,2,2,1
moistcola199@qq.com,1,0,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1
buriedwindow794@yahoo.com,2,2,2,0,1,1,1,1,2,0,2,2,2,2,1,1,2,1
dailycola319@yahoo.com,2,2,2,0,1,1,2,1,2,2,1,2,0,1,0,0,2,2
hotshack645@163.com,2,1,1,0,2,0,2,1,2,1,2,2,2,2,1,1,0,2
dirtytide740@gmail.com,2,2,2,1,1,2,2,2,2,1,0,2,1,1,2,0,1,1
fishysnake533@yahoo.com,2,0,2,1,2,2,2,1,1,1,2,0,2,0,2,2,1,1
dailybeans459@qq.com,1,2,1,2,1,2,1,2,2,1,2,1,0,2,0,0,2,2
slimywindow139@gmail.com,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,0,1,2
slimyjug642@163.com,2,2,1,0,2,1,0,2,2,1,2,1,2,1,1,0,2,2
fishybike986@qq.com,2,2,1,2,2,1,2,2,1,1,1,2,0,1,1,2,0,2
hotbeans6@gmail.com,2,1,1,1,2,1,2,2,2,2,1,0,1,2,0,2,2,1
buriedrug530@outlook.com,1,1,1,1,2,2,2,2,2,1,2,2,1,0,1,2,2,1
extraskates512@qq.com,2,0,2,2,2,2,2,1,1,1,1,1,1,2,0,2,1,2
soiledsub425@163.com,1,2,0,2,1,1,2,2,1,1,2,2,0,1,2,2,2,1
deeprug933@163.com,2,0,1,2,0,2,2,1,2,2,1,0,1,2,0,2,1,2
foundtide219@qq.com,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1
retiredspice520@163.com,1,1,2,1,1,0,2,1,1,2,2,2,2,2,1,0,2,2
foldingtide644@gmail.com,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1
hotbeans567@qq.com,2,2,2,0,1,1,2,2,2,0,2,1,1,1,1,2,2,1
dailybike787@163.com,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,0,2
acientshoes397@163.com,2,2,1,1,2,1,1,2,2,2,2,1,2,1,0,0,2,1
slightlywindow230@qq.com,0,1,1,2,2,2,0,2,2,2,1,1,2,2,0,0,2,1
retiredwindow436@gmail.com,2,2,1,2,2,1,2,2,0,0,1,1,2,2,0,1,1,2
fishyjug479@qq.com,1,0,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1
freshyspice204@outlook.com,1,0,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2
freshytide573@yahoo.com,2,2,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1
foundbread301@163.com,2,2,2,0,0,1,2,1,2,2,0,1,1,2,2,1,1,2
foldingcup786@163.com,2,1,2,2,1,1,1,0,2,1,2,2,2,1,1,1,2,2
foundbread558@outlook.com,0,2,2,2,2,1,2,2,1,2,1,2,2,1,1,0,1,1
freshysub776@163.com,1,0,2,2,2,1,2,1,2,2,1,0,2,2,1,1,2,1
lostsub509@yahoo.com,2,1,2,1,2,2,2,2,1,2,2,0,1,1,1,1,2,1
soiledshoes666@outlook.com,1,1,1,2,2,2,2,1,0,2,1,2,1,1,2,2,2,1
oldspice866@163.com,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2
dirtyspice38@163.com,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2
replacementshack38@163.com,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2
buriedblanket280@gmail.com,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2
milkytire820@gmail.com,0,2,2,2,1,2,0,1,1,2,2,1,0,1,2,1,2,2
fishybeans629@qq.com,1,0,2,2,2,2,2,2,2,0,0,2,1,2,1,1,1,1
foldingcola566@outlook.com,2,2,1,2,2,2,0,2,0,2,1,1,0,2,1,2,1,1
extraspice861@outlook.com,2,2,2,2,1,2,1,2,0,2,1,2,1,1,1,2,1,1
slightlyshirt355@yahoo.com,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1
replacementshirt545@gmail.com,1,0,0,0,2,2,1,2,2,1,2,2,1,2,2,0,2,1
soiledjeep158@outlook.com,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1
clamyblanket565@outlook.com,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1
oldblanket634@yahoo.com,1,2,2,1,1,1,2,1,1,0,2,1,2,2,2,2,1,2
dirtydrum825@gmail.com,1,1,1,1,1,2,2,2,2,2,1,2,0,1,2,2,2,1
fishyspice176@qq.com,2,1,1,1,2,2,2,2,1,0,1,2,1,1,2,0,2,2
fishybike502@qq.com,1,2,2,1,1,2,2,2,1,1,2,2,1,1,0,2,0,2
replacementrug659@gmail.com,0,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2
clamyspice948@outlook.com,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2
lostblanket371@outlook.com,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1
clamyjeep153@163.com,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,0,1,2
mostlysnake491@qq.com,2,2,2,1,2,0,1,1,2,2,1,2,2,1,0,2,0,1
clamybike977@163.com,0,2,2,2,1,2,1,2,2,0,2,2,1,0,0,1,1,2
slightlywindow137@qq.com,2,1,2,2,2,1,0,2,0,0,1,2,1,2,1,2,2,1
lostskates470@gmail.com,0,1,2,2,1,2,2,1,1,1,2,2,1,2,0,2,2,1
soiledsnake360@yahoo.com,2,1,2,1,2,1,2,1,1,2,1,1,1,2,0,2,2,2
fishyshoes979@qq.com,1,0,1,2,2,2,1,2,2,1,2,2,1,2,0,0,2,1
clamyjeep169@163.com,1,2,2,1,1,0,0,2,1,2,2,1,2,2,2,0,2,1
lostbike893@outlook.com,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1
tiredhat236@yahoo.com,2,1,1,2,2,2,2,1,0,2,1,2,1,1,2,2,0,1
oldrug306@yahoo.com,1,1,1,2,2,2,0,2,1,1,2,1,1,2,2,2,2,1
mostlycola126@yahoo.com,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1
extrasub180@qq.com,0,2,1,1,1,2,1,1,2,2,2,2,2,2,0,0,1,2
drydrum859@outlook.com,2,2,2,0,2,2,1,1,2,0,0,2,2,1,0,0,0,2
retiredchrysler146@outlook.com,1,2,2,0,1,0,0,2,1,2,2,2,2,2,0,1,1,2
milkybeans665@163.com,1,1,2,0,2,0,2,1,0,1,2,0,2,1,2,2,2,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,2,2,1,0,2,1,2,1,0,1
tiredtire843@163.com,2,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1
retiredshoes923@163.com,2,2,2,0,0,1,1,2,1,0,2,2,1,1,2,2,1,2
oldcup634@yahoo.com,2,1,1,0,2,1,2,1,2,2,2,2,0,0,1,2,1,2
coldtire20@163.com,1,2,2,1,1,0,2,1,2,1,1,1,2,2,1,2,2,2
retiredjeep648@163.com,2,1,2,1,0,2,2,2,1,0,2,1,2,1,1,2,2,1
lostshoes790@163.com,2,2,1,1,1,2,2,2,0,2,1,1,1,2,1,2,1,2
foundtide258@yahoo.com,2,0,1,2,0,1,2,2,1,2,1,1,2,1,2,2,1,2
soiledshirt927@gmail.com,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,0,1,2
clamyjug891@163.com,2,1,1,1,2,1,1,2,2,2,1,0,1,2,2,0,2,2
clamyspice962@yahoo.com,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1
deepsnake659@163.com,2,2,2,2,2,1,1,1,1,2,2,1,2,1,0,0,2,1
lostjug315@yahoo.com,2,0,2,1,1,2,1,2,0,1,2,2,1,2,1,2,2,1
slightlyjeep732@163.com,2,1,1,0,1,1,2,2,2,1,2,1,1,2,2,2,2,1
hothat842@outlook.com,2,1,1,0,1,1,2,1,1,2,1,2,2,2,2,2,1,2
slimybread27@qq.com,1,2,1,2,1,2,0,1,1,2,2,2,2,2,0,2,1,1
lostrug518@qq.com,2,2,1,0,1,1,2,1,2,2,1,1,1,2,2,2,2,1
foldingshoes832@outlook.com,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2
dailytide471@outlook.com,1,2,1,0,2,1,2,2,2,1,2,2,1,2,0,2,1,1
burieddrum15@gmail.com,2,2,2,1,0,2,2,1,1,1,1,1,0,1,2,2,2,2
dryskates413@yahoo.com,1,1,2,1,2,2,1,2,1,2,1,2,1,0,0,2,2,2
buriedtire207@gmail.com,2,1,1,2,2,2,2,2,0,2,1,2,1,1,2,0,1,1
replacementshoes858@gmail.com,1,0,2,1,0,2,2,2,1,2,1,2,1,1,2,2,1,2
foldingbread553@outlook.com,2,2,2,2,1,2,2,1,1,1,2,0,1,1,2,1,2,1
foundtide103@qq.com,2,0,1,2,2,2,2,2,1,1,2,1,1,2,0,0,1,2
clamyhat383@163.com,1,1,1,2,2,2,2,2,1,2,1,2,0,0,1,2,1,2
buriedjug927@qq.com,2,1,2,0,2,1,1,2,2,2,1,2,1,2,0,1,2,1
clamywindow857@yahoo.com,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2
soiledrug637@163.com,2,1,1,2,2,1,2,1,1,1,0,2,2,2,0,0,2,2
retiredrug998@yahoo.com,2,2,1,1,1,1,2,2,0,2,0,2,2,0,2,1,2,1
slimyhat932@yahoo.com,1,2,2,2,1,2,2,1,1,0,2,2,2,1,0,0,2,1
slightlyjug390@163.com,1,2,2,1,2,1,1,2,1,2,1,2,2,2,0,2,1,1
slightlytire774@163.com,1,1,2,2,1,2,2,1,1,2,1,2,1,2,0,2,2,1
coldsnake85@qq.com,2,1,2,0,0,2,2,1,1,1,2,2,2,1,2,2,1,1
buriedjug901@qq.com,1,1,2,0,1,2,1,1,1,2,2,2,2,2,1,0,2,2
oldspice340@163.com,1,1,1,2,2,0,2,2,0,2,1,2,0,2,2,2,1,1
lostspice859@gmail.com,0,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2
soiledwindow838@yahoo.com,0,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1
usedspice345@gmail.com,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,0,1,1
deepshack879@outlook.com,2,2,2,2,2,1,0,1,1,1,2,0,1,2,2,0,1,2
foundbeans7@163.com,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1
replacementskates447@outlook.com,0,1,2,1,2,1,2,2,1,1,2,0,2,2,2,2,1,1
foundhat698@outlook.com,2,2,1,0,1,2,2,2,2,2,1,1,2,0,1,1,2,1
soiledshack984@163.com,0,0,0,1,0,2,2,2,1,2,1,2,2,0,1,2,2,2
slimyrug911@163.com,2,1,1,2,1,2,0,1,2,2,2,1,2,0,2,2,1,1
clamyshirt749@163.com,1,1,2,2,1,2,2,2,0,2,1,1,1,2,0,2,2,1
retiredrug224@qq.com,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2
buriedtide794@163.com,1,2,2,2,1,1,0,2,2,2,1,0,2,1,2,2,0,1
extraskates390@qq.com,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2
slimychrysler684@yahoo.com,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1
slimybread561@yahoo.com,1,2,2,0,2,2,2,2,0,2,1,1,1,1,2,0,2,1
fishyjug865@163.com,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2
usedtide801@yahoo.com,2,2,0,1,1,1,0,2,2,0,2,2,1,0,2,2,2,1
slimyshirt299@163.com,2,2,1,0,2,2,1,1,1,1,2,2,1,2,2,2,1,1
foldingshack148@gmail.com,1,2,1,2,1,1,2,0,1,1,2,1,2,2,2,2,0,2
foldingwindow786@qq.com,2,0,1,0,1,1,2,1,1,2,2,1,2,2,2,2,2,1
moistsnake997@163.com,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,0,1,1
hotsub233@gmail.com,1,2,2,2,1,2,0,2,2,2,2,1,0,1,1,1,1,2
newwindow655@qq.com,1,2,2,0,1,2,1,2,1,1,2,1,1,0,2,2,2,2
dailyhat217@qq.com,1,2,2,1,2,2,2,2,2,0,1,1,0,1,2,0,2,1
slightlyjeep112@yahoo.com,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,0,2,1
moistbike306@yahoo.com,2,0,1,1,2,2,2,2,2,1,1,2,2,0,0,1,1,2
replacementskates478@yahoo.com,1,0,1,2,2,2,2,2,1,2,2,1,2,2,1,0,1,1
milkyshoes608@gmail.com,1,1,1,2,2,2,1,2,1,1,1,2,1,0,2,2,2,2
soiledjug360@yahoo.com,2,2,0,2,1,2,2,1,2,2,1,1,1,0,2,2,1,1
freshyjug542@qq.com,2,1,2,1,2,2,2,1,0,2,1,2,1,2,2,0,1,1
foundbeans35@163.com,2,1,2,2,1,2,1,1,2,1,2,2,1,1,0,1,2,2
dailybike96@outlook.com,1,2,2,2,0,1,2,1,1,2,1,1,1,2,0,2,2,2
coldrug83@yahoo.com,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1
fishytire372@gmail.com,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1
