email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
extrarug864@qq.com,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1
replacementchrysler5@qq.com,0,1,2,2,0,2,1,2,0,1,1,2,1,2,1,2,2,2
slightlywindow508@gmail.com,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,0,1
dailyrug68@gmail.com,2,1,1,2,2,2,1,2,0,2,1,1,1,0,2,2,1,2
foundtide258@yahoo.com,2,1,0,2,0,1,2,2,1,2,1,1,2,1,2,2,1,2
coldbike895@yahoo.com,1,2,2,1,0,1,1,1,1,1,2,2,2,2,2,1,2,2
lostblanket371@outlook.com,2,2,1,0,2,2,2,2,1,2,1,1,1,2,2,1,1,0
replacementsub16@163.com,2,2,1,2,1,1,1,2,1,0,1,2,2,1,1,2,2,2
dryhat316@outlook.com,2,2,2,0,0,2,2,2,2,1,1,1,1,2,0,2,1,0
usedblanket979@163.com,2,2,1,1,0,1,2,2,2,0,1,2,2,2,1,1,1,2
dirtysnake957@gmail.com,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2
slightlytide674@outlook.com,0,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2
slightlysub732@qq.com,2,1,1,0,2,1,2,2,1,2,2,1,2,2,0,1,2,0
burieddrum36@qq.com,2,2,1,0,2,2,1,0,1,2,1,2,2,2,1,1,1,2
retiredblanket121@163.com,2,0,1,0,2,2,0,2,1,1,2,2,0,2,2,1,1,2
buriedcup729@outlook.com,0,2,1,0,0,2,2,2,2,2,1,0,0,0,1,2,2,2
deepbread26@qq.com,1,0,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2
tiredbread440@163.com,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1
deepcup89@qq.com,1,0,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2
coldhat974@gmail.com,0,2,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2
fishyshack419@163.com,2,2,2,2,0,1,1,2,0,2,2,1,1,2,1,2,1,0
hottide136@yahoo.com,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1
clamyshoes18@163.com,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1
usedjeep425@outlook.com,2,2,1,1,2,2,2,2,2,0,1,2,1,1,1,1,2,1
extraskates964@163.com,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,0
tiredhat606@qq.com,2,1,2,2,2,1,0,0,2,2,1,2,1,1,1,1,2,2
newblanket921@yahoo.com,2,1,0,1,2,2,1,0,2,2,2,1,2,1,2,1,1,2
replacementshoes858@gmail.com,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,0,2
hotwindow425@yahoo.com,1,2,2,2,0,1,1,1,1,0,2,2,2,1,2,1,2,2
foundbread558@outlook.com,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1
fishysnake533@yahoo.com,2,0,2,0,2,2,2,0,0,1,2,1,2,1,2,2,1,0
slightlyshack127@outlook.com,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2
deepdrum726@qq.com,1,2,2,0,2,1,1,1,1,2,2,1,1,2,2,2,1,2
coldsub774@yahoo.com,0,2,2,1,2,1,1,2,2,1,1,2,2,0,2,1,1,2
fishycup876@qq.com,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,0,1,0
usedshirt865@qq.com,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2
extrashack431@yahoo.com,2,1,2,2,0,2,2,1,1,0,1,2,2,0,1,2,1,2
foldingchrysler517@qq.com,1,1,2,0,1,1,2,1,2,2,1,2,2,0,2,2,1,2
replacementbike38@yahoo.com,2,2,1,1,0,1,1,2,2,0,2,2,2,0,2,1,1,2
hotbike143@outlook.com,2,1,2,1,1,1,2,0,2,1,2,1,1,2,2,2,2,1
retiredbeans922@gmail.com,0,1,2,2,2,1,1,2,0,2,1,1,1,2,1,2,2,2
foldingcola241@outlook.com,2,2,0,0,1,2,2,1,1,1,0,2,2,2,2,1,2,1
dailyspice87@yahoo.com,2,1,2,2,0,1,2,1,1,2,1,2,1,2,1,2,2,0
coldshack140@outlook.com,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,0
freshyblanket453@gmail.com,1,0,0,2,2,0,1,1,2,2,2,2,2,1,1,2,2,1
soiledbike200@qq.com,2,1,1,2,1,1,1,0,2,2,2,1,2,2,2,2,1,1
lostdrum416@163.com,2,0,2,2,1,1,0,2,2,0,1,2,2,1,2,1,2,1
deepsnake659@163.com,2,2,2,2,2,1,1,0,0,2,2,1,2,0,1,1,2,1
buriedtide794@163.com,0,2,2,2,1,1,0,2,2,2,1,1,2,0,2,2,1,1
newbike169@gmail.com,2,2,2,2,1,1,1,2,1,1,2,1,0,0,2,0,2,2
moistbike306@yahoo.com,2,1,0,1,2,2,2,2,2,0,1,2,2,0,1,1,1,2
deepshoes878@outlook.com,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2
hotspice38@yahoo.com,1,1,1,1,2,2,2,2,1,2,0,2,1,0,1,2,2,2
tireddrum663@163.com,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1
deepshirt742@gmail.com,2,0,1,2,1,1,1,2,2,2,2,1,1,0,1,2,2,2
slimychrysler684@yahoo.com,2,1,0,2,1,2,1,2,1,2,1,2,1,2,2,0,2,1
replacementshoes137@outlook.com,1,2,0,2,2,1,2,2,2,1,1,1,2,0,1,2,1,2
buriedwindow794@yahoo.com,2,2,2,0,0,1,0,1,2,1,2,2,2,2,1,1,2,0
soiledcup60@qq.com,2,0,2,2,2,1,0,2,2,1,1,1,2,1,1,2,1,2
newbike624@outlook.com,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1
freshyspice871@qq.com,2,0,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1
replacementblanket784@163.com,2,1,0,2,0,0,0,1,2,2,2,2,1,2,2,2,0,0
replacementsnake137@gmail.com,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2
acientbread9@outlook.com,0,2,2,0,1,1,1,2,2,2,1,1,2,2,0,0,2,2
foldingwindow786@qq.com,2,1,1,1,1,1,2,0,1,2,2,0,2,2,2,2,2,0
foundsub142@qq.com,0,1,2,2,2,1,1,0,2,2,1,0,1,2,2,2,1,2
hotcup940@outlook.com,1,0,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1
dryshirt414@163.com,2,1,2,2,1,2,2,0,2,1,1,2,1,2,1,2,1,0
usedspice982@163.com,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2
dailyshack386@yahoo.com,0,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2
dryjeep915@163.com,2,2,2,0,1,1,0,2,2,2,1,2,1,1,2,2,1,0
foldingsnake113@yahoo.com,2,2,0,0,1,2,0,2,1,2,1,2,2,2,1,2,1,0
foundbread552@outlook.com,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,0
oldtide62@qq.com,2,2,0,0,1,1,2,2,1,2,2,1,1,2,2,1,2,1
retiredwindow436@gmail.com,2,2,0,2,2,1,2,2,1,1,1,1,2,2,1,0,1,2
soiledtire703@163.com,2,2,1,1,2,2,2,2,2,1,2,1,2,1,0,1,0,0
replacementsnake366@gmail.com,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2
foundsub934@gmail.com,1,2,2,2,1,0,2,2,2,1,1,0,1,2,1,2,2,0
dailyshoes233@gmail.com,2,1,2,1,2,2,0,2,2,1,2,0,2,0,2,0,1,0
dryrug490@yahoo.com,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2
foundcup206@qq.com,1,1,2,2,1,1,2,1,0,2,2,2,1,1,1,2,2,2
retiredsub266@yahoo.com,1,1,1,0,2,0,1,2,2,2,2,0,2,2,1,1,2,2
soiledblanket478@outlook.com,1,2,1,2,2,2,1,1,1,1,2,2,0,1,2,2,1,2
lostshoes128@163.com,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,0
clamybike977@163.com,1,2,2,2,1,2,0,2,2,1,2,2,0,1,1,1,1,2
dirtyspice235@outlook.com,1,2,2,1,1,0,1,2,1,2,2,1,2,2,1,2,0,2
slimyrug81@yahoo.com,0,2,2,2,1,2,1,0,2,0,1,1,1,2,2,2,2,1
replacementshoes847@qq.com,2,2,2,2,0,0,1,1,1,2,1,2,2,2,2,1,1,0
dailytide471@outlook.com,1,2,0,0,2,1,2,2,2,1,2,2,0,2,1,2,1,1
slightlywindow471@gmail.com,2,1,1,2,2,2,1,1,1,2,1,0,2,1,2,2,2,0
dailybeans459@qq.com,1,2,1,2,1,2,0,2,2,1,2,1,1,2,1,0,2,2
retiredrug224@qq.com,0,2,2,1,1,1,0,2,1,0,1,2,1,2,2,2,2,2
milkybeans665@163.com,1,0,2,0,2,1,2,0,1,1,2,1,2,1,2,2,2,2
slightlychrysler47@gmail.com,2,1,1,1,2,1,2,2,2,2,2,1,1,2,0,2,1,0
moistshoes316@qq.com,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2
acientbike144@yahoo.com,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,0
tiredtire843@163.com,2,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,0
newjeep444@outlook.com,0,2,2,0,0,2,2,1,2,1,1,2,2,0,1,1,2,2
slightlywindow406@gmail.com,2,2,2,2,2,1,1,1,1,2,2,2,2,0,1,1,1,0
milkyhat906@gmail.com,2,1,2,2,2,1,2,0,2,0,1,2,1,1,1,2,2,1
tiredhat748@yahoo.com,0,2,2,2,1,1,0,2,1,2,1,0,2,1,2,2,2,1
dirtydrum825@gmail.com,1,1,1,1,1,2,2,2,2,2,1,2,1,0,2,2,2,1
moistcup626@163.com,2,1,1,0,2,1,1,2,2,1,2,1,2,2,2,2,1,1
acientbread121@qq.com,2,0,0,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1
replacementwindow606@outlook.com,2,2,2,1,0,2,0,0,2,1,1,0,1,2,2,2,2,0
slightlyhat250@gmail.com,2,1,2,1,2,1,1,2,2,2,1,1,2,1,1,0,2,2
clamybread980@163.com,2,2,1,2,2,0,0,2,1,1,0,2,2,2,1,1,2,1
coldbread793@gmail.com,2,2,1,2,1,2,1,1,1,2,2,2,2,0,0,1,1,2
dailyhat217@qq.com,1,2,2,1,2,2,2,2,2,1,1,0,1,1,2,1,2,1
dailybeans981@gmail.com,2,2,2,2,0,2,2,2,1,0,2,1,1,1,1,1,1,2
freshybread765@outlook.com,1,0,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2
coldspice23@qq.com,1,0,2,1,0,1,1,2,1,1,2,2,2,2,2,2,1,2
foundbike537@163.com,2,1,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2
extrawindow359@outlook.com,2,2,0,2,2,2,1,0,2,2,1,1,1,2,2,1,1,1
foldingshack148@gmail.com,0,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2
slimytire237@gmail.com,2,2,2,2,1,1,1,2,1,2,1,1,0,2,2,1,2,1
slightlywindow776@yahoo.com,0,2,1,2,0,2,2,1,2,2,1,1,2,1,2,1,1,2
foundjug643@yahoo.com,1,2,2,1,0,2,2,2,0,0,1,1,2,2,2,2,1,1
foldingbike830@outlook.com,2,2,1,0,1,2,2,2,1,0,2,1,2,2,1,1,2,1
foundtire923@qq.com,0,1,2,2,2,0,1,2,2,2,1,2,1,2,2,1,1,1
moistsnake675@yahoo.com,2,2,1,0,1,2,1,2,1,0,2,1,1,2,2,2,2,0
mostlytire131@gmail.com,0,2,2,2,2,1,1,0,1,0,1,2,2,2,1,2,1,2
buriedcup356@outlook.com,2,1,2,2,2,0,2,0,2,1,2,0,2,0,1,2,1,0
clamyjug891@163.com,2,1,1,0,2,1,1,2,2,2,1,1,1,2,2,1,2,2
lostdrum631@163.com,1,2,2,1,1,2,2,2,1,0,1,1,2,2,2,2,1,0
foundhat659@163.com,1,2,1,2,1,1,2,1,2,0,2,2,2,2,0,1,1,2
slimyskates788@outlook.com,2,2,2,2,2,1,1,1,1,2,1,1,1,0,1,2,2,2
oldshack980@gmail.com,0,1,1,2,1,1,2,0,2,2,2,1,1,2,2,2,1,2
foldingtide515@qq.com,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2
mostlybread482@qq.com,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2
lostjug455@outlook.com,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,0
extrasub515@yahoo.com,2,1,2,2,0,2,1,2,1,2,1,1,2,2,2,1,1,1
slimyrug453@gmail.com,0,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1
fishytire372@gmail.com,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,0,2,0
slightlychrysler303@163.com,2,1,0,0,1,0,2,2,1,1,2,1,2,2,2,2,2,0
dailysnake442@outlook.com,0,0,2,0,2,1,1,2,2,2,1,2,1,1,1,2,2,2
drycup651@163.com,2,2,1,0,1,2,2,0,2,2,1,1,2,1,0,2,2,0
extraskates217@163.com,2,2,0,2,1,1,0,2,1,1,1,2,2,2,2,1,1,2
extrashirt316@yahoo.com,1,1,1,1,2,0,2,1,2,2,2,1,2,0,1,2,2,2
clamyblanket565@outlook.com,2,1,2,1,1,2,1,2,2,1,2,2,1,2,0,2,1,0
coldrug83@yahoo.com,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1
milkyblanket205@yahoo.com,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,0
freshycup995@163.com,0,2,2,0,1,2,2,2,1,2,1,2,2,2,1,1,1,0
foldingskates420@gmail.com,1,2,2,1,1,0,2,1,2,1,2,2,1,2,1,2,2,1
oldcola188@outlook.com,2,1,1,1,0,2,2,1,2,2,1,2,2,0,2,1,2,0
oldblanket905@163.com,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1
slimytire42@gmail.com,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1
clamyjeep185@163.com,1,2,2,1,0,2,1,1,2,1,2,2,1,0,2,1,2,2
foundjeep250@qq.com,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,0
foldingshoes832@outlook.com,2,1,2,2,2,2,2,2,1,1,0,2,1,0,1,1,1,2
foldingspice737@gmail.com,2,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2
freshybread696@163.com,2,2,0,1,0,2,2,1,2,2,2,2,1,1,1,1,2,1
mostlyjug153@163.com,0,2,0,2,2,2,1,1,1,1,0,1,1,2,2,2,2,2
extradrum718@gmail.com,0,1,2,2,1,0,2,2,1,2,1,2,1,2,1,2,2,1
tiredbeans817@gmail.com,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,1,0
dirtydrum199@163.com,2,1,0,1,2,1,0,1,2,1,2,2,2,1,2,0,2,2
dirtysub525@gmail.com,0,1,1,2,2,2,1,2,1,1,2,2,2,2,2,0,0,0
oldjug372@gmail.com,1,2,0,1,2,2,0,2,2,0,0,0,1,2,2,2,2,1
moisttide843@qq.com,2,2,2,1,1,1,2,2,2,1,2,1,1,0,1,2,2,0
fishycup117@163.com,1,1,1,2,2,2,2,2,1,1,1,2,1,2,0,2,2,0
buriedjug172@yahoo.com,0,2,1,0,1,2,1,1,2,1,2,2,1,2,2,2,1,2
retiredcola422@163.com,1,1,2,2,0,0,2,2,0,1,2,1,2,2,1,2,0,2
milkyrug604@yahoo.com,2,1,0,2,2,0,1,0,1,2,2,2,2,1,2,1,2,1
extrasnake663@gmail.com,2,2,2,0,1,2,2,1,2,1,0,2,1,2,1,1,1,2
hotshoes609@163.com,1,1,2,2,0,1,2,2,2,2,1,0,1,2,0,2,1,2
deepshoes813@qq.com,1,1,2,1,2,2,2,1,1,2,2,1,2,0,1,2,2,0
oldwindow820@qq.com,0,2,2,1,1,2,1,0,1,1,2,2,2,2,2,0,2,1
acientjeep537@163.com,2,0,2,0,2,1,2,0,2,0,2,1,2,0,1,1,2,2
buriedbread569@outlook.com,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1
milkyshoes757@yahoo.com,1,2,2,2,0,2,2,2,1,0,1,2,2,0,2,1,1,0
foldingskates208@gmail.com,2,1,1,2,2,2,2,2,1,1,2,1,1,0,2,2,1,0
lostjug315@yahoo.com,2,1,2,1,1,2,1,2,1,0,2,2,1,2,1,2,2,1
freshyshoes711@gmail.com,2,2,2,1,2,2,2,0,2,1,1,2,1,1,1,1,1,2
tiredspice581@qq.com,2,2,1,1,0,2,1,2,2,1,1,1,2,0,2,1,2,2
dirtybread769@gmail.com,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2
dailybeans446@yahoo.com,0,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,0
replacementbeans236@outlook.com,0,1,1,2,1,2,2,2,1,2,1,2,0,0,2,2,1,2
slightlywindow230@qq.com,1,1,0,2,2,2,1,2,2,2,1,0,2,2,1,1,2,0
moistsnake909@outlook.com,0,1,2,2,2,2,2,1,2,1,0,2,1,0,2,1,1,2
hotsnake893@163.com,0,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2
slimybread561@yahoo.com,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,2,0
replacementspice799@qq.com,2,0,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1
foundbeans7@163.com,2,2,0,0,2,2,2,2,2,1,1,1,1,2,0,2,1,0
soiledsnake79@yahoo.com,1,2,2,1,2,2,2,1,1,2,1,2,2,1,0,0,1,2
dailycup813@yahoo.com,2,2,1,2,2,2,2,0,2,1,1,1,1,1,1,1,2,2
lostshack328@gmail.com,0,0,2,2,2,1,2,2,2,1,2,1,1,0,1,2,2,0
coldrug976@yahoo.com,2,0,1,0,2,1,2,2,2,1,1,2,2,0,1,1,2,2
drydrum859@outlook.com,2,2,2,0,2,2,0,0,2,0,1,2,2,0,1,1,1,2
soiledcola253@163.com,2,1,1,2,2,2,1,2,2,1,2,1,2,0,2,1,1,0
foldingdrum2@163.com,1,2,2,1,1,2,2,0,2,1,2,1,2,1,1,1,2,2
foldingskates613@gmail.com,2,1,2,1,2,0,1,1,2,2,1,2,2,1,2,1,2,0
colddrum318@gmail.com,2,1,2,1,1,0,1,2,2,1,2,1,1,2,2,1,2,2
freshyskates489@yahoo.com,2,0,1,2,2,1,2,0,2,1,1,1,2,2,2,2,1,0
clamyhat383@163.com,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2
newshirt132@yahoo.com,1,2,2,2,1,0,1,1,2,1,1,2,2,0,1,2,2,2
fishytire276@gmail.com,1,1,2,0,2,1,2,2,1,1,2,2,1,2,2,1,0,2
soiledtide430@outlook.com,2,1,2,1,1,2,2,0,2,1,2,1,1,1,2,1,2,2
tiredshack292@gmail.com,1,2,2,2,0,2,0,2,1,2,1,2,1,2,1,1,1,2
replacementrug659@gmail.com,0,1,0,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2
moisthat885@gmail.com,2,2,2,0,2,0,1,2,1,1,2,1,2,1,1,2,2,1
newspice777@163.com,0,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2
oldsub430@yahoo.com,0,1,2,2,0,1,2,2,0,2,1,2,0,1,1,2,2,2
buriedcup948@163.com,1,2,2,2,0,2,1,2,1,1,2,1,1,2,2,2,1,1
dailywindow992@gmail.com,0,2,0,1,2,2,1,0,0,2,1,2,2,2,1,2,2,0
dailybike530@gmail.com,2,2,1,2,0,1,0,0,1,0,1,2,2,2,2,1,2,2
coldcup141@qq.com,1,2,1,1,2,1,1,2,0,2,1,1,1,2,2,2,2,2
slightlyshoes531@qq.com,2,1,0,1,2,2,1,1,2,0,1,2,2,1,2,2,1,2
slightlyrug271@yahoo.com,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1
foundshoes836@qq.com,0,2,1,2,0,2,2,2,1,2,2,0,2,0,1,1,2,1
coldtire810@yahoo.com,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2
retiredcup377@gmail.com,2,0,1,0,2,2,2,2,2,2,1,1,2,1,1,1,1,2
dirtywindow282@qq.com,2,1,1,1,1,0,0,0,1,2,2,2,2,2,1,2,2,2
oldsub951@163.com,2,1,2,0,2,1,2,1,1,2,2,2,1,1,1,1,2,2
newjeep849@qq.com,2,2,2,1,1,1,0,1,2,2,1,0,2,2,1,0,2,2
tiredsub5@gmail.com,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,0,2,2
usedrug5@gmail.com,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1
hotsub233@gmail.com,0,2,2,2,1,2,1,2,2,2,2,1,1,0,1,1,1,2
slimyrug911@163.com,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1
foldingbread553@outlook.com,2,2,2,2,1,2,2,1,1,0,2,1,0,0,2,1,2,1
slimyjug642@163.com,2,2,1,0,2,0,1,2,2,1,2,0,2,1,1,1,2,2
oldrug449@qq.com,2,1,0,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1
newjeep577@163.com,0,1,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,0
moistshack97@qq.com,2,2,0,2,2,0,1,1,2,2,1,1,0,1,1,2,2,2
foldingsub921@gmail.com,1,2,2,2,2,1,2,1,1,2,2,1,2,1,1,0,2,0
freshytire179@outlook.com,0,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,2
clamytire126@163.com,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1
lostsub509@yahoo.com,2,1,2,1,2,2,2,2,1,2,2,1,1,1,1,0,2,1
lostbread363@gmail.com,2,1,2,2,0,2,1,2,2,1,2,1,2,2,1,1,1,0
moistcola824@gmail.com,0,1,1,0,2,0,1,2,2,2,1,2,1,0,2,2,2,2
slightlychrysler739@yahoo.com,1,2,2,2,1,0,2,1,2,1,2,1,2,1,0,2,1,2
extrabread562@outlook.com,2,1,2,1,2,0,1,2,1,1,0,2,2,2,2,1,1,2
extrawindow760@gmail.com,0,1,1,2,2,2,2,1,2,0,1,2,1,2,1,2,1,2
dryspice412@gmail.com,2,1,1,2,1,1,0,1,2,2,2,2,0,0,2,2,2,0
newtire896@gmail.com,0,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1
slimyspice279@qq.com,2,0,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,1
hotrug368@outlook.com,2,0,2,1,1,2,1,2,2,2,1,2,0,0,1,1,2,2
fishyshoes979@qq.com,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,0,2,0
replacementbike548@163.com,2,2,2,0,1,1,1,1,0,2,1,2,0,2,2,1,2,2
freshybread143@gmail.com,2,2,1,0,1,0,2,1,2,0,2,1,2,2,2,2,1,1
freshycola108@qq.com,2,2,2,1,0,2,2,1,1,1,1,2,1,1,2,2,1,2
clamyshirt500@qq.com,0,1,2,1,1,2,1,2,1,2,2,2,0,2,1,1,2,2
newrug832@163.com,2,2,2,2,2,1,1,1,2,1,1,1,2,0,1,2,1,2
slimybeans511@qq.com,2,1,0,2,1,2,2,1,0,2,2,1,2,0,2,1,1,2
coldsnake27@gmail.com,2,0,2,1,2,2,1,2,1,2,2,1,0,2,1,2,0,0
newchrysler620@yahoo.com,0,2,2,2,1,1,1,1,0,2,1,2,2,2,2,1,1,2
dailytire198@qq.com,2,2,2,1,2,2,0,0,1,2,1,2,1,1,1,2,1,2
slightlychrysler546@gmail.com,1,0,1,2,0,2,1,0,2,2,2,2,1,2,2,2,1,0
burieddrum84@outlook.com,2,1,2,1,2,2,1,2,2,0,2,1,1,2,1,2,1,0
freshydrum27@qq.com,2,2,2,1,1,1,2,0,2,1,1,2,1,2,2,2,1,0
milkyshoes608@gmail.com,0,1,0,2,2,2,1,2,1,0,1,2,1,1,2,2,2,2
extrasnake821@qq.com,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2
mostlyjeep956@outlook.com,2,2,0,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2
fishyspice921@outlook.com,0,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2
buriedcup310@outlook.com,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,0
slimyjeep386@163.com,1,1,1,2,2,0,2,0,1,1,2,2,1,2,1,2,2,2
deeprug190@yahoo.com,2,2,1,0,2,1,2,1,2,0,1,2,2,1,2,1,1,2
coldblanket679@outlook.com,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,0,2,0
fishybike986@qq.com,2,2,0,2,2,1,2,2,1,1,0,2,1,1,1,2,1,2
moistcup496@gmail.com,1,1,2,2,0,2,2,1,1,1,2,2,1,0,1,2,2,2
replacementshirt545@gmail.com,1,1,1,0,2,2,0,2,2,0,2,2,1,2,2,1,2,0
deepdrum919@qq.com,1,2,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,2
milkywindow853@yahoo.com,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,0
slimyhat636@outlook.com,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2
mostlychrysler381@qq.com,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,0
newtire220@outlook.com,2,1,1,1,2,1,2,0,1,2,2,2,2,2,2,1,1,0
extraskates465@qq.com,0,1,2,2,2,1,0,2,2,1,2,2,1,1,1,1,2,2
freshyjug19@outlook.com,2,2,1,2,2,2,0,2,1,1,1,1,1,2,2,1,0,2
dryhat911@yahoo.com,0,1,2,2,0,1,0,2,2,2,1,2,2,2,2,1,1,1
fishydrum599@163.com,1,0,2,0,2,1,2,2,2,1,1,2,2,1,1,2,2,1
foundtide103@qq.com,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2
foldingtire631@163.com,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2
slimyskates612@outlook.com,1,2,2,1,1,2,2,2,1,1,1,1,2,2,0,1,2,2
oldsnake198@outlook.com,2,0,0,1,2,0,2,1,2,1,2,1,2,1,2,1,2,2
replacementdrum150@163.com,1,1,1,1,0,1,1,2,2,2,2,2,2,2,1,2,2,1
freshysub873@yahoo.com,2,2,2,1,1,0,2,1,2,2,2,1,1,0,1,0,2,2
soiledspice423@gmail.com,2,2,2,0,2,2,1,2,1,2,1,1,2,1,0,1,2,1
lostbike784@outlook.com,2,2,2,1,0,2,2,0,2,0,2,2,1,2,0,0,1,1
freshyjug808@gmail.com,2,1,2,0,2,1,1,2,1,1,2,2,1,2,2,2,1,0
milkyshack320@qq.com,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1
clamyblanket825@qq.com,2,1,1,2,0,2,1,2,1,1,1,2,2,2,1,2,2,1
replacementshirt358@yahoo.com,2,2,1,0,2,2,1,2,1,1,2,1,1,2,2,0,2,1
oldchrysler227@outlook.com,0,2,1,1,1,2,1,0,2,2,2,2,0,2,1,2,1,2
foldingcola566@outlook.com,2,2,1,2,2,2,1,2,1,2,1,1,0,2,1,2,1,0
soiledbeans664@outlook.com,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2
dryshoes626@gmail.com,2,2,2,0,0,2,2,0,1,2,2,1,1,2,2,1,1,0
extrablanket867@gmail.com,2,2,1,2,1,2,2,0,2,2,1,2,0,1,0,1,2,0
foundhat698@outlook.com,2,2,1,1,1,2,2,2,2,2,1,1,2,0,1,1,2,0
