email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
soiledbread354@gmail.com,1,2,1,2,1,1,2,2,2,2,2,0,1,2,1,1,1,2
slimyspice540@163.com,2,0,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2
slightlychrysler546@gmail.com,0,0,1,2,1,2,1,0,2,2,2,2,0,2,2,2,1,0
oldspice340@163.com,1,0,1,2,2,1,2,2,0,2,0,2,0,2,2,2,1,0
foldinghat165@qq.com,2,1,1,1,2,2,2,1,2,1,2,1,2,0,1,2,2,1
foundbike537@163.com,2,1,2,1,2,0,2,2,1,0,2,0,2,1,1,1,2,2
deepcup89@qq.com,0,0,2,1,0,1,1,1,2,2,1,2,2,2,1,2,2,2
buriedbread569@outlook.com,1,2,2,1,2,2,2,2,1,0,2,2,1,2,1,1,1,1
burieddrum36@qq.com,2,2,1,1,2,2,1,1,1,2,0,2,2,2,1,1,0,2
deepshoes813@qq.com,1,0,2,1,2,2,2,0,1,2,2,0,2,0,1,2,2,0
newtide512@gmail.com,2,2,2,1,1,2,1,0,2,1,1,1,2,2,2,0,2,1
slightlyspice55@gmail.com,2,0,1,1,0,2,1,2,2,1,2,1,2,2,1,2,1,2
freshytire179@outlook.com,1,0,2,1,2,2,1,2,0,2,1,2,2,2,0,1,0,2
moistshoes316@qq.com,2,1,1,2,2,2,1,1,2,1,1,1,1,0,2,2,2,2
hotwindow664@163.com,1,0,2,1,0,2,2,1,2,1,2,2,0,0,2,2,1,2
freshyrug186@163.com,2,2,1,2,2,2,1,2,2,2,0,1,1,1,0,1,2,1
replacementrug659@gmail.com,1,0,1,1,2,1,1,0,2,2,2,2,1,2,2,2,1,2
moistcup626@163.com,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,0
slightlyhat370@outlook.com,1,2,2,1,2,2,1,2,2,1,2,2,0,0,1,0,2,0
extrabeans516@gmail.com,0,1,2,2,2,1,2,2,0,2,1,2,1,1,1,2,1,2
oldblanket905@163.com,2,1,2,2,2,1,1,2,2,1,1,2,2,0,2,1,1,1
extrabread562@outlook.com,2,0,2,1,2,1,1,2,1,1,0,2,2,2,2,1,1,2
foldingwindow359@outlook.com,2,1,1,2,2,1,1,2,0,1,1,2,2,2,1,2,2,0
slimyshack348@163.com,2,2,2,0,1,1,1,1,2,1,1,2,2,2,2,0,2,0
freshywindow29@163.com,2,1,1,0,1,1,2,2,2,2,1,2,2,1,2,2,1,0
milkysub116@yahoo.com,1,0,1,2,2,1,1,2,2,2,0,2,2,0,2,1,1,2
tiredtire843@163.com,2,2,2,1,1,2,1,2,1,2,1,0,2,2,2,1,1,1
slightlychrysler353@qq.com,2,1,1,2,2,2,2,1,1,1,1,2,1,0,2,2,2,0
hotshirt172@qq.com,1,0,2,1,2,2,2,0,2,1,0,1,2,2,1,2,2,1
foldingrug539@yahoo.com,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1
slightlytire158@163.com,1,0,1,2,2,1,1,2,2,2,2,1,2,2,2,1,0,0
retiredskates875@outlook.com,2,0,1,2,1,2,2,2,2,1,0,1,1,0,2,2,1,2
deephat767@qq.com,1,2,2,1,1,1,2,0,2,1,2,2,1,2,1,2,1,2
slimyskates788@outlook.com,2,2,2,2,2,1,1,1,1,2,1,1,1,1,0,2,2,2
burieddrum84@outlook.com,2,0,2,0,2,2,1,2,2,0,2,1,1,2,1,2,1,1
foundhat659@163.com,1,2,0,2,0,1,2,1,2,1,2,2,2,2,0,1,1,2
coldsnake27@gmail.com,2,0,2,1,2,2,1,2,0,2,2,1,1,2,0,2,1,0
foundtire923@qq.com,1,0,2,2,2,1,1,2,2,2,1,2,0,2,2,1,1,1
foundchrysler353@gmail.com,2,2,2,1,0,2,2,1,1,0,2,1,2,0,2,2,1,1
freshysub776@163.com,1,0,2,2,2,0,2,1,2,2,1,1,2,2,0,0,2,1
acientjeep593@163.com,1,2,2,2,2,0,2,1,1,2,2,1,2,1,1,0,2,1
freshydrum27@qq.com,2,2,2,1,1,1,2,1,2,0,1,2,0,2,2,2,1,0
slightlyshack127@outlook.com,1,2,2,1,2,2,1,1,1,2,1,1,0,2,2,0,2,2
clamyjeep797@outlook.com,2,2,2,2,1,0,1,0,2,2,2,0,2,1,2,0,1,0
newjeep444@outlook.com,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2
acienthat377@qq.com,1,2,2,1,2,1,2,0,2,2,2,1,1,1,1,1,2,2
buriedblanket280@gmail.com,1,1,0,1,2,1,2,2,1,1,0,2,2,0,2,2,2,2
drysub137@outlook.com,2,2,2,0,2,2,0,2,2,0,1,1,0,2,1,2,1,1
retiredcup377@gmail.com,2,1,1,0,2,2,2,2,2,2,1,1,2,1,1,1,1,2
freshycola351@qq.com,1,2,1,2,0,1,1,0,2,2,2,2,0,0,2,0,2,2
mostlyspice474@yahoo.com,2,2,1,2,1,0,1,1,2,1,2,1,2,2,2,0,2,1
slimybread561@yahoo.com,1,2,2,0,2,2,2,2,1,2,1,0,0,1,2,1,2,1
usedjeep425@outlook.com,2,2,1,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1
soiledcup851@outlook.com,2,0,1,1,2,1,2,0,2,1,2,1,2,2,1,1,2,2
freshydrum128@qq.com,1,2,2,2,2,2,2,1,1,1,2,1,0,1,1,1,2,2
dirtysnake957@gmail.com,2,1,1,2,0,1,2,1,0,2,1,1,2,2,1,2,2,2
deepsnake396@163.com,2,0,0,2,2,2,2,0,1,1,0,1,2,2,2,2,1,0
clamyshirt500@qq.com,0,0,2,1,1,2,0,2,1,2,2,2,0,2,1,0,2,2
replacementwindow606@outlook.com,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,0
retiredshack97@gmail.com,2,1,2,2,1,2,2,1,1,1,0,2,1,1,1,2,2,2
mostlycola126@yahoo.com,2,1,1,0,1,2,1,2,2,1,1,2,2,2,2,1,2,1
buriedjug172@yahoo.com,1,2,0,1,1,2,1,0,2,1,2,2,0,2,2,2,1,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1
newwindow655@qq.com,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2
foundskates539@outlook.com,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,0,0,1
acientbeans987@gmail.com,2,1,1,1,0,1,2,1,1,2,2,2,2,2,0,1,2,2
mostlyspice339@gmail.com,2,1,2,2,2,2,2,2,2,1,1,1,1,0,2,0,1,1
oldcup634@yahoo.com,2,0,1,0,2,1,2,0,2,2,2,2,1,1,1,2,1,2
lostsub932@163.com,1,0,2,1,2,1,2,1,1,2,2,0,2,0,2,1,2,2
retiredbeans380@yahoo.com,1,1,1,1,0,2,2,1,2,2,1,2,0,1,2,2,2,2
slightlywindow137@qq.com,2,0,2,2,2,0,1,2,0,1,1,2,1,2,1,2,2,0
milkytide545@gmail.com,1,1,2,2,1,2,2,1,2,1,2,1,2,0,2,1,0,2
hotsnake106@qq.com,2,2,1,1,2,2,1,2,1,1,2,2,0,2,2,1,1,0
slightlyjug290@qq.com,1,0,1,2,2,2,2,2,0,2,1,2,1,2,1,0,1,2
extrabike590@outlook.com,1,0,1,2,0,2,2,1,2,2,1,1,2,0,2,2,1,2
fishybike502@qq.com,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2
slimywindow139@gmail.com,1,2,1,2,1,2,1,2,2,2,2,2,1,0,1,1,1,2
acientchrysler809@gmail.com,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,0,2,0
freshyblanket903@qq.com,1,2,2,2,2,1,2,1,2,2,1,1,1,1,0,2,0,2
hotcup793@outlook.com,1,0,1,1,2,0,2,2,0,0,2,2,2,0,2,2,2,1
mostlyrug653@gmail.com,2,2,1,2,1,2,2,0,0,2,0,2,1,1,2,1,2,1
milkywindow853@yahoo.com,2,0,2,2,2,1,2,0,1,1,1,1,2,2,2,2,1,1
slightlyshack386@163.com,2,1,0,1,2,1,1,2,2,2,0,2,2,0,2,1,2,0
freshyhat343@gmail.com,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1
deepshoes878@outlook.com,1,1,2,0,2,1,1,2,1,1,2,0,2,2,2,2,1,2
dirtyskates685@yahoo.com,1,2,1,1,2,2,2,2,0,2,2,1,1,1,1,1,2,2
foundjug643@yahoo.com,1,2,2,1,0,2,2,2,0,1,1,0,2,2,2,2,1,1
slightlycup715@gmail.com,1,2,2,1,2,1,1,2,0,2,2,1,0,2,2,2,1,1
slightlydrum798@163.com,2,2,0,0,1,1,2,0,2,0,2,2,2,0,0,1,2,2
coldshoes621@gmail.com,1,1,2,2,2,1,2,2,2,2,0,1,1,1,0,2,1,2
fishytide407@gmail.com,1,0,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,0
soiledrug494@163.com,1,1,2,2,2,1,2,0,2,2,0,1,1,1,2,2,2,1
replacementshack38@163.com,2,2,1,2,1,2,1,2,1,0,1,2,1,2,2,0,0,2
soiledcup60@qq.com,2,1,2,2,2,1,1,2,2,1,1,1,2,0,0,2,1,2
buriedblanket902@outlook.com,0,2,1,1,0,2,2,1,1,2,2,1,2,2,0,1,2,2
usedrug645@yahoo.com,1,2,1,2,0,2,2,1,2,1,1,1,0,2,1,2,2,2
buriedwindow446@outlook.com,1,2,2,2,2,2,1,0,2,1,1,2,1,2,2,0,1,0
buriedtide794@163.com,0,2,2,2,0,1,1,2,2,2,0,0,2,1,2,2,1,1
dailyspice289@gmail.com,1,1,1,2,2,2,1,2,2,2,1,1,2,1,0,2,1,2
foldinghat152@qq.com,2,1,1,2,2,1,2,1,2,1,1,2,2,2,1,0,2,1
dailywindow488@outlook.com,2,1,2,0,1,0,1,2,1,1,1,1,2,2,2,2,2,2
lostdrum416@163.com,2,1,2,2,1,1,1,2,2,0,0,2,2,1,2,1,2,0
usedspice982@163.com,2,2,1,2,2,2,0,1,1,1,1,2,2,1,1,2,1,2
dirtytire674@outlook.com,1,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1
soiledrug174@yahoo.com,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2
usedrug938@yahoo.com,2,1,2,2,2,2,2,1,2,1,1,2,2,0,1,1,1,1
soiledshoes664@yahoo.com,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1
acientbread9@outlook.com,1,2,2,0,0,1,1,2,2,2,1,1,2,2,1,0,2,2
usedtire882@163.com,2,0,1,1,2,2,1,1,2,2,1,2,2,1,1,0,2,2
losthat823@gmail.com,1,0,2,2,1,1,2,0,2,1,2,0,2,2,1,2,1,2
newhat705@yahoo.com,1,0,2,2,2,2,1,1,1,1,2,0,1,2,1,2,2,2
replacementbike38@yahoo.com,2,2,0,1,0,1,1,2,2,1,2,2,2,0,2,1,1,2
replacementchrysler733@163.com,2,0,2,2,2,2,1,2,1,1,0,0,2,1,2,2,1,1
clamyjug899@yahoo.com,1,2,1,0,2,0,1,2,1,2,2,1,2,1,1,2,2,2
deepbread546@qq.com,1,2,1,1,2,1,1,0,2,2,2,1,2,1,2,1,2,2
moistskates376@yahoo.com,1,1,1,1,2,2,2,1,2,1,0,1,2,1,2,2,2,2
acientskates970@gmail.com,2,2,1,1,0,0,1,2,0,2,1,2,2,0,1,2,2,2
newsnake821@gmail.com,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1
fishyjeep316@yahoo.com,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2
foldingcola566@outlook.com,2,2,1,2,2,2,1,2,1,2,1,0,0,2,1,2,1,1
foldingsnake605@163.com,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,0,1,2
hotspice194@gmail.com,2,2,1,2,1,1,1,2,2,1,0,2,2,1,2,1,1,2
acientspice952@gmail.com,2,2,1,0,2,0,0,2,0,2,2,1,2,2,2,0,1,1
dryjug611@outlook.com,1,2,1,2,1,1,0,2,2,2,2,1,2,1,1,2,2,0
coldchrysler584@outlook.com,0,2,2,1,1,2,1,2,2,1,0,2,1,2,2,1,1,2
drydrum859@outlook.com,2,2,2,1,2,2,1,0,2,0,0,2,2,0,1,0,1,2
foundwindow771@qq.com,2,0,2,2,1,2,2,1,2,1,2,0,2,2,0,0,0,0
mostlycup968@yahoo.com,2,1,2,2,0,2,2,2,2,0,2,0,0,0,1,2,1,1
foldingspice737@gmail.com,2,2,1,1,2,1,1,2,1,1,0,2,2,2,2,0,1,2
fishyrug448@yahoo.com,1,1,2,2,2,1,0,1,2,1,1,1,2,2,2,1,2,2
retiredtide337@outlook.com,1,0,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,0
soiledblanket200@gmail.com,2,2,2,2,1,0,1,2,2,2,2,1,2,1,1,0,1,1
milkytide461@outlook.com,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2
milkybeans665@163.com,1,1,2,1,2,1,2,1,1,0,2,1,2,0,2,2,2,2
replacementshoes36@gmail.com,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2
buriedcup729@outlook.com,1,2,1,1,0,2,2,2,2,2,1,0,1,0,1,2,2,2
hotsub233@gmail.com,1,2,2,2,1,2,1,2,2,2,2,1,0,0,0,1,1,2
oldrug306@yahoo.com,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1
coldcup782@qq.com,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,0,1
soiledcola253@163.com,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,0,1,1
newbike501@163.com,1,0,1,2,2,0,2,2,0,2,2,2,1,1,1,2,2,0
clamytire126@163.com,2,2,2,2,2,0,1,0,1,1,0,2,0,2,2,1,2,1
coldbread793@gmail.com,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2
tiredcola21@yahoo.com,2,1,1,2,0,0,2,1,2,1,2,2,1,2,1,2,1,2
acientchrysler884@163.com,1,2,2,2,2,1,2,2,1,2,0,1,1,0,1,2,1,2
acientjeep537@163.com,2,0,2,1,2,1,2,1,2,1,2,1,2,1,0,0,2,2
foldingshack148@gmail.com,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2
foundshack286@163.com,2,0,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,0
soiledhat176@outlook.com,2,1,1,0,1,2,1,1,2,2,2,2,2,1,2,2,1,0
oldsub951@163.com,2,0,2,0,2,1,2,1,0,2,2,2,0,1,1,0,2,2
acientblanket316@yahoo.com,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1
acientsnake134@outlook.com,2,2,0,1,1,1,2,2,2,0,2,2,1,2,0,1,1,2
slimybeans511@qq.com,2,0,1,2,1,2,2,1,0,2,2,1,2,1,2,1,0,2
newspice843@gmail.com,2,0,2,1,2,2,2,1,0,2,2,1,2,2,1,1,1,1
dryspice412@gmail.com,2,1,1,2,1,1,1,1,2,2,2,2,0,1,2,2,2,0
clamyjeep169@163.com,1,2,2,0,1,1,1,2,1,2,2,1,2,2,2,0,2,1
newsnake379@163.com,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2
slightlywindow776@yahoo.com,1,2,1,2,0,2,2,1,2,2,1,0,2,0,2,1,1,2
mostlytire325@outlook.com,1,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,1,1
mostlychrysler381@qq.com,1,0,1,2,2,1,1,2,2,1,2,2,0,2,2,2,1,1
slimychrysler684@yahoo.com,2,0,1,2,0,2,1,2,0,2,1,2,1,2,2,1,2,1
foldingwindow54@yahoo.com,2,2,1,2,2,1,1,2,0,0,2,2,1,2,2,0,1,1
tiredtire369@yahoo.com,1,0,2,1,2,1,2,0,2,2,0,1,0,2,2,0,2,2
acientbike144@yahoo.com,2,0,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1
oldchrysler712@gmail.com,2,2,2,0,2,1,2,1,1,1,2,2,1,1,2,2,1,0
slightlywindow406@gmail.com,2,2,2,2,2,0,0,1,1,2,2,2,2,0,1,1,1,1
hotblanket621@gmail.com,2,1,0,0,1,2,2,1,2,1,2,2,2,0,1,0,2,2
clamybread980@163.com,2,2,1,2,2,0,1,2,0,0,1,2,2,2,1,1,2,0
coldshack611@qq.com,2,2,2,1,1,2,2,2,0,1,2,1,0,1,1,2,2,0
lostblanket281@qq.com,1,2,2,2,0,1,2,1,2,2,1,2,1,1,1,0,2,2
extradrum718@gmail.com,1,1,2,2,1,0,2,2,1,2,1,2,1,2,0,2,2,1
freshyjug894@yahoo.com,1,2,2,2,1,2,1,1,2,2,2,2,0,0,0,1,2,0
mostlyjeep956@outlook.com,2,2,1,1,2,2,2,1,0,2,0,1,1,2,1,1,2,2
dailyshack386@yahoo.com,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2
milkyjug513@163.com,1,2,2,0,1,0,2,1,0,2,1,2,2,0,2,2,1,2
dryjeep101@qq.com,1,2,2,2,2,0,2,2,0,1,1,2,0,1,0,2,2,0
newtide937@yahoo.com,2,2,0,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1
extrawindow359@outlook.com,2,2,1,2,2,2,1,1,2,2,0,1,1,2,2,1,1,1
buriedjug901@qq.com,1,1,2,1,1,2,0,1,0,2,2,2,2,2,1,1,2,2
retiredjeep648@163.com,2,1,2,1,1,2,2,2,1,1,2,0,2,1,1,2,2,0
dirtysnake317@163.com,1,2,0,1,0,2,2,2,2,2,2,2,0,1,1,0,1,2
newbike640@gmail.com,0,2,2,1,1,2,2,2,0,2,2,1,1,1,2,0,1,2
oldjeep399@outlook.com,1,0,1,2,2,1,1,0,2,2,1,2,2,1,2,2,1,2
slimyshoes919@yahoo.com,2,2,1,2,1,1,1,2,1,2,0,2,2,2,1,0,2,1
moistcola199@qq.com,0,0,2,2,2,0,2,0,2,2,2,2,2,1,1,0,1,0
foundjeep958@gmail.com,1,2,1,1,0,2,2,2,2,1,1,1,2,2,1,2,1,2
extraskates512@qq.com,2,1,2,2,2,2,2,0,1,1,0,1,1,2,1,2,1,2
foundjeep250@qq.com,2,2,1,2,2,1,1,0,0,2,2,1,2,1,2,2,1,1
lostblanket503@163.com,2,0,0,2,2,1,2,1,0,2,1,1,2,1,2,0,2,2
freshybread696@163.com,2,2,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,1
buriedshoes758@outlook.com,2,0,1,2,2,2,1,0,1,1,0,2,0,2,2,2,1,2
extrasub515@yahoo.com,2,0,2,2,1,2,1,2,0,2,1,1,2,2,2,0,1,0
acientrug262@gmail.com,2,0,1,1,1,2,1,1,0,1,2,1,2,2,2,2,2,2
dailytire10@yahoo.com,2,2,2,0,2,2,0,2,1,1,1,2,0,1,2,1,2,1
acientbread121@qq.com,2,1,1,2,2,0,2,2,1,2,2,2,0,1,1,0,2,1
hotshack271@qq.com,2,2,1,1,1,1,1,2,2,1,0,2,2,0,2,2,0,2
acientspice189@163.com,2,0,2,1,2,2,1,2,0,2,2,2,1,1,2,1,1,1
lostskates908@163.com,1,2,1,2,2,2,1,2,1,2,0,2,0,1,2,0,2,1
newtire896@gmail.com,0,0,1,2,2,1,2,2,2,0,2,0,2,0,2,2,1,0
milkysub801@163.com,1,1,1,2,2,0,2,1,1,2,2,1,1,2,1,2,2,2
buriedspice543@yahoo.com,1,2,0,0,2,2,1,0,2,2,2,2,0,0,2,0,0,2
tiredhat204@163.com,1,0,1,1,1,2,1,2,2,2,1,2,2,2,2,0,2,0
coldrug83@yahoo.com,2,2,1,2,2,2,1,0,0,2,1,0,0,2,2,2,1,1
buriedbeans162@outlook.com,2,2,2,1,1,2,1,0,1,1,0,2,2,2,2,2,1,0
useddrum754@163.com,1,1,1,1,2,1,2,1,2,2,2,2,2,1,0,2,2,1
milkyrug604@yahoo.com,2,0,0,2,2,1,1,0,1,2,2,2,2,0,2,0,2,0
dailytire198@qq.com,2,2,2,1,2,2,1,0,0,2,1,2,1,0,0,2,1,2
fishydrum493@yahoo.com,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,0,1,2
acientrug266@gmail.com,1,2,2,2,0,1,2,1,1,1,2,2,1,1,0,2,2,2
slimybeans83@yahoo.com,2,0,1,0,2,2,2,2,0,2,1,2,2,1,2,0,1,0
tiredchrysler382@163.com,1,0,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2
slightlycup6@qq.com,2,0,2,2,0,2,2,1,1,2,0,2,1,2,2,1,1,0
dirtywindow29@163.com,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2
oldtide873@gmail.com,2,2,2,2,2,0,2,0,1,1,1,1,2,0,1,0,2,2
slimysnake947@gmail.com,2,2,0,2,1,1,0,2,0,2,2,2,1,2,1,0,1,2
deepsub474@yahoo.com,1,0,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2
hotcup940@outlook.com,1,0,2,1,2,2,0,2,1,2,0,2,1,2,0,2,2,1
moistspice161@163.com,1,0,2,2,2,0,1,2,0,2,0,1,2,2,1,1,2,2
dailyshoes233@gmail.com,2,0,2,0,2,2,1,2,2,1,2,0,2,0,2,0,1,0
milkyrug473@yahoo.com,1,2,1,2,1,1,1,0,1,2,2,2,1,0,2,2,2,2
extrasub180@qq.com,1,2,1,1,1,2,1,0,2,2,2,2,2,2,1,1,0,2
mostlyblanket992@qq.com,1,0,2,2,2,2,1,1,2,1,2,1,0,2,1,2,2,0
replacementskates777@yahoo.com,2,0,2,2,2,1,1,2,0,1,2,2,1,1,2,1,2,0
dirtywindow48@qq.com,1,2,1,1,2,1,2,2,1,2,1,2,2,0,0,2,2,1
coldblanket968@gmail.com,2,2,1,2,2,1,2,2,1,1,1,2,0,1,1,2,2,0
buriedtire678@yahoo.com,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,0,2
foldingjeep939@qq.com,2,2,2,2,1,2,2,2,1,2,1,0,1,0,2,1,1,1
tiredskates490@gmail.com,1,2,2,2,1,0,1,2,2,2,0,2,1,2,1,0,1,2
milkyspice620@qq.com,1,0,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,2
buriedjeep923@yahoo.com,1,0,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2
extrahat856@outlook.com,1,0,2,0,2,1,2,2,1,2,1,1,2,0,2,1,2,2
usedtide801@yahoo.com,2,2,1,0,1,0,0,2,2,1,2,2,1,1,2,2,2,1
dryhat911@yahoo.com,1,1,2,2,0,1,1,2,2,2,0,2,2,2,2,0,1,1
foldingtide607@gmail.com,0,0,1,1,2,2,0,2,0,2,2,1,2,2,1,0,2,2
soiledwindow838@yahoo.com,1,1,2,2,1,1,2,0,2,1,0,2,2,2,2,2,1,1
tiredwindow970@163.com,2,0,1,2,1,2,1,2,2,2,1,1,2,2,1,0,1,2
replacementhat268@qq.com,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2
soiledhat544@outlook.com,2,2,1,0,2,0,2,1,2,1,2,1,0,1,2,2,2,1
clamybeans775@outlook.com,1,2,1,1,1,2,0,2,1,2,2,1,2,0,2,0,2,2
freshyjug542@qq.com,2,1,2,1,2,2,2,1,1,2,1,2,0,2,2,1,1,1
newskates26@outlook.com,2,2,1,2,2,1,1,0,1,2,0,2,1,2,0,2,1,2
moistspice387@qq.com,1,0,1,1,2,2,1,0,1,2,2,2,0,2,2,0,2,2
hotwindow425@yahoo.com,1,2,2,2,0,1,1,1,0,1,2,2,2,1,2,1,2,2
milkyblanket205@yahoo.com,2,2,2,2,0,1,2,2,2,0,2,0,0,1,1,2,1,0
dailywindow783@qq.com,2,1,2,2,1,1,2,2,2,2,1,0,1,2,1,2,1,1
slimytire345@gmail.com,1,2,1,2,0,2,2,2,0,2,1,1,2,1,2,1,1,2
dirtywindow282@qq.com,2,1,1,0,1,0,1,0,1,2,2,2,2,2,1,2,2,2
newchrysler335@outlook.com,2,0,1,2,2,1,0,2,2,1,2,0,1,2,2,2,1,0
usedhat751@qq.com,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1
buriedwindow695@yahoo.com,1,1,1,2,2,2,1,2,2,1,2,2,0,1,1,0,2,2
fishychrysler416@163.com,2,1,1,2,1,0,1,0,1,2,2,2,2,2,1,0,2,2
slimycup306@yahoo.com,2,2,1,1,2,1,1,2,2,1,2,2,1,1,0,0,2,2
hottide167@outlook.com,2,1,1,2,2,1,1,1,2,2,0,2,1,2,1,2,1,2
slightlyjug254@yahoo.com,1,2,1,2,1,2,2,0,2,0,1,2,1,1,2,1,2,2
clamyjug699@163.com,1,2,2,1,1,1,1,2,0,1,2,2,1,1,2,2,2,2
moistwindow929@outlook.com,2,0,2,1,2,0,0,1,0,2,1,1,2,2,2,1,2,2
retiredcola606@qq.com,2,2,1,2,1,2,0,2,0,1,2,2,2,0,1,1,1,2
buriedcup124@yahoo.com,2,0,2,2,0,1,2,1,1,2,0,2,2,1,2,1,2,1
oldsnake198@outlook.com,2,0,1,0,2,0,2,1,2,1,2,1,2,1,2,0,2,2
soiledblanket652@gmail.com,2,0,1,0,1,2,2,2,1,2,2,1,1,2,0,0,2,2
usedbread568@163.com,1,2,0,1,0,2,1,2,2,2,2,2,0,1,2,0,1,2
milkytire820@gmail.com,1,2,2,2,0,2,1,1,1,2,2,1,0,1,2,0,2,2
soiledtire703@163.com,2,2,1,0,2,2,2,2,2,0,2,1,2,0,1,1,1,1
hotblanket968@163.com,1,1,2,1,1,1,1,1,0,2,2,2,2,2,2,1,2,2
usedcola410@outlook.com,1,2,1,1,2,1,2,2,1,0,2,2,0,1,2,2,1,2
slimyhat932@yahoo.com,1,2,2,2,1,2,2,1,0,1,2,2,2,1,0,0,2,1
lostjug315@yahoo.com,2,1,2,1,1,2,1,2,1,0,2,2,0,2,1,2,2,1
moistdrum752@qq.com,1,1,1,2,2,1,2,2,2,1,0,2,0,0,2,1,2,2
foundshoes836@qq.com,1,2,0,2,1,2,2,2,0,2,2,0,2,0,1,0,2,0
newbike624@outlook.com,2,2,2,2,2,1,1,0,1,0,1,2,2,2,2,1,1,0
mostlywindow259@qq.com,1,0,2,1,2,1,2,1,2,2,2,1,1,2,2,0,1,2
hotshack645@163.com,2,1,0,0,2,0,2,0,2,1,2,2,2,2,1,1,1,2
moistspice183@outlook.com,2,2,0,0,2,0,1,2,1,2,0,2,2,2,1,1,2,0
moistbike306@yahoo.com,2,0,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2
clamyspice962@yahoo.com,2,2,1,1,2,1,2,0,0,1,0,0,2,2,2,2,2,1
deepblanket774@outlook.com,1,1,2,1,1,2,1,1,2,0,1,2,2,1,2,2,2,2
milkysub209@outlook.com,2,0,2,2,1,0,0,2,0,1,2,2,2,1,1,0,2,2
mostlyjug823@yahoo.com,0,2,1,2,1,2,2,1,2,2,0,1,1,2,2,2,1,1
freshycup995@163.com,1,2,2,0,1,2,2,2,1,2,1,2,2,2,0,0,1,1
slightlyshoes531@qq.com,2,1,1,1,2,2,1,1,2,1,0,2,2,1,2,2,0,2
dailycup574@outlook.com,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2
tiredtide263@outlook.com,2,2,2,0,1,2,1,2,1,1,2,1,2,1,2,2,1,1
slightlywindow508@gmail.com,1,0,2,2,2,1,2,0,0,2,2,1,2,2,1,2,1,0
slightlychrysler303@163.com,2,0,0,1,0,1,2,2,0,1,2,1,2,2,2,2,2,0
newchrysler620@yahoo.com,1,2,2,2,1,1,1,1,0,2,1,2,2,2,2,0,1,2
milkyshack320@qq.com,1,1,2,1,2,1,2,1,2,1,2,2,1,0,2,2,2,1
soiledsub246@outlook.com,2,2,1,2,0,2,2,0,2,1,1,2,0,0,1,0,2,2
