email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
fishytide407@gmail.com,1,1,2,2,2,2,2,1,2,2,1,1,2,0,1,1,2,1,1,2,2,1
freshyblanket453@gmail.com,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,0,2,2,2
clamybike977@163.com,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,1,1,2
retiredspice520@163.com,1,1,2,0,1,2,1,2,1,0,2,2,1,2,1,2,2,2,0,1,2,2
dirtybeans888@outlook.com,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2
slimyskates612@outlook.com,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2
lostbike893@outlook.com,0,1,2,2,2,1,2,1,2,0,1,1,1,2,2,1,2,1,2,2,2,1
dailytide471@outlook.com,2,1,2,0,0,2,1,1,2,2,2,0,1,1,2,2,2,2,1,2,1,1
dailycup910@outlook.com,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,0
foldingdrum983@qq.com,2,2,0,0,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1
milkybread750@gmail.com,2,1,2,2,2,1,0,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2
dailyspice87@yahoo.com,2,0,2,2,1,1,1,1,2,0,2,2,2,1,2,1,2,1,2,2,1,1
slightlywindow230@qq.com,1,2,2,2,2,2,1,1,2,2,2,1,1,0,1,2,2,1,0,1,2,1
soiledsub425@163.com,2,2,1,2,1,1,2,2,1,1,1,1,1,0,2,2,1,1,2,2,2,2
mostlyjug153@163.com,1,1,2,1,1,2,2,2,0,2,2,1,1,0,0,1,1,2,2,2,2,2
mostlyhat50@yahoo.com,2,2,2,1,2,1,1,1,2,2,1,2,1,2,0,2,1,2,0,1,2,1
moistcup496@gmail.com,1,1,2,2,2,0,2,2,1,0,1,1,2,2,2,1,1,1,0,2,2,2
lostrug937@outlook.com,2,1,1,2,1,2,2,1,2,1,2,2,1,1,0,2,1,2,2,1,1,2
clamyjug891@163.com,2,0,0,0,1,2,1,1,2,2,2,2,2,0,1,1,1,2,2,1,2,2
foldinghat152@qq.com,2,1,1,1,2,2,1,2,1,1,2,0,1,2,2,2,2,1,2,1,1,2
buriedjug927@qq.com,2,2,2,0,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1
slimyspice540@163.com,2,1,1,0,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2
retiredwindow436@gmail.com,2,2,1,1,2,2,1,2,1,2,1,1,1,0,2,2,1,2,2,1,1,2
clamytire651@gmail.com,2,1,0,2,1,1,0,2,1,2,0,2,2,0,0,2,1,2,0,2,2,2
lostsub349@gmail.com,2,2,1,2,0,1,2,2,1,2,2,2,0,1,2,1,1,1,2,1,1,2
mostlyshirt500@163.com,2,1,2,2,2,2,2,2,2,0,0,1,1,1,2,1,1,1,0,2,0,2
soiledhat176@outlook.com,2,0,1,1,0,1,2,1,1,2,0,2,2,2,2,1,1,2,2,2,2,1
retiredtide337@outlook.com,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,0,2,2,2,1,2
dirtyskates685@yahoo.com,1,1,2,0,2,2,2,0,2,2,1,2,2,0,2,1,1,1,0,1,2,2
slightlychrysler739@yahoo.com,1,2,2,0,2,2,1,1,2,1,2,2,1,2,0,2,1,1,2,1,1,2
soiledshoes971@163.com,1,1,2,2,1,2,1,2,2,1,2,2,1,0,2,2,2,1,0,1,1,2
replacementshirt545@gmail.com,0,0,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2
slimyshoes919@yahoo.com,2,2,1,1,2,2,1,1,2,0,1,2,0,2,2,2,2,1,1,1,2,0
replacementshoes858@gmail.com,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2
foldingdrum2@163.com,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,0,2,1,2,1,2,2
clamyspice948@outlook.com,2,0,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2
slightlywindow137@qq.com,2,0,2,2,2,1,1,2,1,1,1,1,2,2,0,2,1,1,0,2,2,2
extrachrysler578@outlook.com,1,1,1,2,1,2,1,2,2,2,1,2,2,1,0,2,1,2,0,1,2,2
foldingcup786@163.com,2,1,2,2,0,1,2,2,2,1,2,2,2,0,0,1,1,1,2,1,2,1
soiledwindow838@yahoo.com,1,1,0,2,2,1,2,1,2,0,1,2,1,1,0,2,2,2,2,2,2,0
clamyshoes18@163.com,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,1,0,1,2,2
coldblanket498@qq.com,0,0,2,1,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2
slightlyjug290@qq.com,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2
slimyrug453@gmail.com,0,2,2,0,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1
slimychrysler684@yahoo.com,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1
dryjeep101@qq.com,1,2,2,2,2,0,2,2,0,2,1,1,1,2,1,1,1,2,0,2,0,2
lostblanket371@outlook.com,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,0,1,1,1
extrahat650@yahoo.com,2,2,0,2,2,2,1,1,2,0,2,2,1,0,1,2,1,1,2,2,1,1
newshirt323@gmail.com,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2
extraskates512@qq.com,2,1,2,2,2,2,0,1,2,1,2,1,1,2,1,1,2,1,1,2,0,2
acientjeep593@163.com,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,0,1,1,0,1,2,1
lostdrum416@163.com,2,1,2,0,1,1,2,2,2,1,1,2,2,0,0,2,2,1,2,1,2,1
soiledwindow985@yahoo.com,1,2,1,2,1,1,2,2,2,0,2,1,0,1,2,1,0,2,2,1,2,2
mostlycup968@yahoo.com,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,0
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,0,2,2,1,2,1,1,1,2,1,1,2,1
moistcola824@gmail.com,1,1,0,0,1,2,2,1,1,2,2,2,2,1,0,2,1,1,2,2,2,2
lostbike784@outlook.com,2,2,2,0,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,0,1
newhat705@yahoo.com,0,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2
freshyjug542@qq.com,2,1,0,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2
fishyrug448@yahoo.com,1,1,2,2,0,2,2,1,1,2,0,1,2,1,0,2,2,2,0,2,1,2
acientjeep537@163.com,2,0,2,1,2,0,1,1,1,2,1,2,0,2,1,2,2,0,2,1,2,2
retiredcup377@gmail.com,2,0,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,0,2
soiledskates976@163.com,2,1,0,2,2,1,0,1,0,2,2,1,2,0,2,1,2,2,2,2,1,1
lostskates908@163.com,0,1,2,0,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2
drybread918@gmail.com,0,1,0,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,1,2
hotsnake274@yahoo.com,1,2,2,2,2,1,2,1,2,2,0,2,1,1,2,1,0,1,0,1,2,2
acientsnake555@gmail.com,2,2,0,0,2,1,2,1,2,0,1,2,2,1,2,2,2,2,0,1,1,1
extrasub180@qq.com,0,2,1,1,1,2,1,1,0,1,2,2,2,2,2,2,1,1,2,1,2,2
newhat584@gmail.com,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,0,1,2
foldingsnake263@yahoo.com,2,1,0,2,1,1,1,2,2,0,2,1,1,1,2,1,2,2,2,1,2,2
slightlybread907@outlook.com,1,2,0,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,0
retiredjug229@yahoo.com,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2
milkychrysler100@gmail.com,2,2,2,0,0,1,1,1,1,2,0,1,1,2,2,2,2,1,2,1,2,2
dirtydrum199@163.com,2,0,1,1,1,0,2,2,1,2,1,2,1,2,2,2,1,2,1,2,0,2
hotshack645@163.com,2,1,0,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,0,1,1,2
fishycup117@163.com,0,1,0,2,2,2,1,2,1,2,0,1,1,2,2,2,2,2,0,2,1,0
coldcup403@outlook.com,2,1,0,2,2,1,1,2,1,2,1,2,2,2,2,1,0,1,0,1,2,2
mostlysnake491@qq.com,2,2,2,0,1,2,0,1,1,0,2,2,1,2,2,2,2,2,0,1,1,1
usedspice992@gmail.com,2,0,0,0,2,1,2,0,2,2,2,1,2,2,2,1,1,2,1,1,1,2
usedcola992@yahoo.com,2,2,1,2,1,2,1,2,1,2,2,1,2,0,0,1,1,2,2,2,1,0
extrashoes369@outlook.com,2,2,1,2,1,0,0,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2
foundsub934@gmail.com,1,2,2,2,1,1,2,2,2,2,1,2,1,1,0,0,2,1,0,2,2,1
hothat842@outlook.com,2,2,0,0,0,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2
deeprug190@yahoo.com,2,2,1,0,2,1,1,2,2,2,2,1,1,2,2,1,0,1,2,1,1,2
milkyblanket205@yahoo.com,2,2,2,2,0,0,1,2,2,2,2,0,2,0,1,2,0,1,2,1,1,0
dirtyspice235@outlook.com,1,2,0,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2
foldingcola121@163.com,2,2,0,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,0,2,0,2
slightlycup715@gmail.com,1,1,2,2,2,2,1,1,2,0,1,2,2,1,2,1,2,2,0,2,1,1
buriedbread907@outlook.com,1,0,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2
dailybike787@163.com,2,2,2,2,2,1,2,2,1,1,1,2,1,0,1,1,1,1,0,2,2,2
dailydrum264@gmail.com,2,2,2,0,2,1,1,2,1,0,1,2,1,2,1,0,2,2,0,2,2,1
foldingchrysler517@qq.com,1,1,0,0,2,1,2,1,1,0,2,1,2,2,1,2,2,0,2,2,2,2
fishybike986@qq.com,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2
deepskates63@qq.com,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2
extraskates964@163.com,2,1,0,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,0,2,0,1
usedrug181@yahoo.com,2,1,0,0,2,2,2,2,2,2,1,1,1,1,1,2,1,2,0,1,2,2
moistbeans625@yahoo.com,2,2,2,0,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1
moistcup595@outlook.com,2,1,2,2,1,2,1,2,2,0,1,1,2,2,2,1,0,1,2,2,1,1
oldblanket905@163.com,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2
acientspice189@163.com,2,1,2,2,0,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,0,1
mostlyrug152@qq.com,2,2,2,2,1,1,1,2,1,0,1,2,1,2,2,2,1,2,0,2,1,1
tiredskates86@yahoo.com,2,1,2,2,0,2,1,1,1,2,2,1,2,0,2,1,2,2,1,1,0,2
dailywindow783@qq.com,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1
newblanket921@yahoo.com,2,1,0,0,1,2,2,2,0,2,2,2,2,1,1,1,2,1,2,1,1,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,0,1,1,1,2,2,0,2,2,1,2,1,2,1
freshybread696@163.com,2,2,1,1,0,1,2,2,2,2,1,2,2,2,2,1,1,1,0,2,0,0
foldingcola566@outlook.com,2,2,0,1,2,2,1,2,1,2,0,2,2,1,1,1,2,1,0,2,1,2
tiredhat748@yahoo.com,0,2,2,0,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,1
oldjug810@qq.com,2,1,2,0,1,2,2,1,2,2,1,2,1,2,1,1,2,1,0,2,1,2
freshybike569@163.com,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2
slightlysub732@qq.com,2,1,1,2,0,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1
freshysub873@yahoo.com,2,2,2,0,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1
buriedhat948@gmail.com,2,1,0,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,0,1,2,2
foundshack747@outlook.com,2,2,2,2,0,0,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1
soiledshoes666@outlook.com,1,1,2,0,2,1,2,2,2,2,1,2,0,2,1,1,1,2,2,2,1,1
tiredbeans825@163.com,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,0
oldchrysler227@outlook.com,2,2,2,1,0,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2
foundbread558@outlook.com,1,2,0,2,2,2,2,2,2,0,2,1,2,2,2,1,1,1,0,1,0,1
newskates26@outlook.com,2,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2
soiledbike119@outlook.com,1,2,2,1,2,2,1,1,2,0,2,1,1,1,2,2,1,2,0,2,1,2
dailyhat533@outlook.com,0,0,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2
founddrum703@qq.com,1,1,1,1,1,2,1,2,0,2,2,1,2,2,1,2,1,2,2,1,2,2
soiledcup60@qq.com,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1
hotbike959@outlook.com,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2
hotbeans6@gmail.com,2,1,0,1,2,1,1,1,2,2,2,2,0,1,1,2,2,1,2,2,2,1
hotwindow425@yahoo.com,1,1,2,2,2,0,1,1,2,0,2,1,2,2,0,1,2,1,2,1,2,2
freshysub776@163.com,2,0,2,2,2,2,2,1,2,2,1,1,1,0,1,2,2,1,1,1,2,1
foldingrug539@yahoo.com,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,0,2,1,1
dailybread914@gmail.com,1,2,0,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2
soiledrug889@gmail.com,1,2,1,2,0,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1
slightlytire774@163.com,1,1,1,2,2,1,1,2,2,2,0,1,2,0,2,1,2,1,1,2,2,2
milkyshack320@qq.com,0,1,1,1,2,1,2,2,2,1,2,0,2,1,2,2,1,1,2,2,2,1
foldingskates208@gmail.com,2,0,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,0,2,2,1,1
usedblanket979@163.com,2,2,1,1,1,1,2,2,1,0,2,2,1,0,2,2,2,2,0,1,0,2
hotbike829@163.com,1,2,2,2,2,1,2,1,1,2,2,2,0,1,1,1,1,1,0,2,2,2
retiredblanket121@163.com,2,1,0,1,1,1,2,2,2,2,1,1,2,2,2,0,1,2,2,1,1,2
fishyshoes979@qq.com,1,1,1,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1
newchrysler981@gmail.com,1,1,0,1,2,2,2,1,2,2,1,1,2,0,2,1,2,2,0,1,2,2
acientwindow492@gmail.com,0,2,1,1,2,2,2,1,0,2,2,1,1,1,2,1,2,1,1,2,2,2
tiredwindow970@163.com,2,0,0,2,1,1,2,1,1,2,2,2,1,0,2,2,2,2,0,1,1,2
dailyshoes233@gmail.com,2,1,2,0,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1
deepcup89@qq.com,1,1,2,1,0,1,0,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1
extrasnake821@qq.com,0,1,1,0,2,1,2,1,1,2,0,2,2,2,0,2,2,1,2,2,1,2
freshyspice185@qq.com,2,2,2,1,0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,0,2
slightlyhat58@gmail.com,2,2,2,1,2,1,2,1,2,0,1,1,2,2,1,1,2,0,2,2,1,1
mostlyjeep956@outlook.com,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1
oldsub951@163.com,1,1,0,2,2,2,1,2,1,0,2,1,1,2,2,2,1,2,1,1,2,2
oldcola533@yahoo.com,2,1,2,2,2,1,0,2,1,2,2,1,1,2,1,0,2,1,2,1,1,2
dailyhat217@qq.com,1,2,2,0,2,2,2,0,2,2,1,2,2,1,1,1,2,1,2,1,0,1
milkyshoes260@163.com,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,0,2,2,2
oldchrysler400@163.com,1,2,1,2,1,2,1,2,2,1,2,0,1,1,0,2,2,1,2,2,2,1
buriedbread569@outlook.com,1,2,2,1,2,0,2,2,2,1,1,1,2,2,2,1,2,2,1,1,1,0
lostshack328@gmail.com,1,0,2,2,2,1,2,1,1,0,2,1,2,1,2,1,2,1,2,2,2,1
dryjeep934@gmail.com,2,2,1,0,1,2,2,1,2,1,0,2,2,2,2,1,2,1,2,1,1,1
dailywindow99@gmail.com,2,2,1,1,2,1,1,2,2,2,0,1,2,1,1,1,1,2,2,2,1,2
deepshoes813@qq.com,0,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,1,0
extraspice708@qq.com,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,0,1,2,0
mostlycup475@outlook.com,2,2,0,2,2,1,1,2,2,2,1,2,2,0,0,2,1,2,1,1,1,1
replacementsnake366@gmail.com,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2
fishywindow737@yahoo.com,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,2,0,1,1,2
lostbread363@gmail.com,2,0,2,2,1,2,1,2,2,0,1,1,2,0,1,2,1,2,1,1,2,2
foldingsnake605@163.com,1,0,2,2,1,2,1,2,2,0,2,1,2,0,2,1,1,2,1,2,0,2
slimyjug642@163.com,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,0,2
dailyshack386@yahoo.com,1,2,1,0,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2
replacementshack840@outlook.com,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1
soiledcola253@163.com,2,1,0,2,2,2,1,2,2,0,0,1,2,0,2,1,1,2,0,1,2,2
coldtire692@yahoo.com,2,2,2,2,1,2,2,1,2,2,1,1,0,1,0,2,1,2,1,1,1,2
acientrug262@gmail.com,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2
tiredhat606@qq.com,2,1,2,2,2,2,1,1,1,0,1,2,2,0,2,2,1,1,0,1,2,2
foldingcola28@yahoo.com,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,0,1,2,1,1,2
oldjeep399@outlook.com,1,1,2,1,1,2,2,2,1,0,2,2,1,2,0,2,0,2,0,2,1,2
soiledrug174@163.com,2,2,1,1,1,2,2,1,2,1,2,1,0,2,2,2,2,1,1,2,1,1
tiredshack292@gmail.com,2,2,2,2,0,2,1,2,1,2,1,2,2,0,2,1,1,0,0,1,0,2
deeptire245@qq.com,1,2,2,2,2,1,0,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2
newbread192@gmail.com,2,1,2,0,1,0,1,2,1,2,2,2,1,2,2,2,2,2,0,1,1,1
dailybike530@gmail.com,2,2,1,2,2,1,1,1,1,2,1,1,1,0,2,0,2,2,2,1,2,2
slimyskates788@outlook.com,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2
acientspice952@gmail.com,2,2,1,1,2,1,1,1,2,1,2,2,1,0,2,2,2,1,2,2,1,1
foldingspice440@outlook.com,0,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2
dailybeans981@gmail.com,2,2,2,2,1,2,1,2,1,2,0,1,1,2,1,1,1,1,2,2,1,2
tiredtide263@outlook.com,1,2,2,1,2,1,2,1,2,1,2,2,1,2,0,2,1,1,2,2,1,1
moistcup153@163.com,2,1,2,2,2,1,1,2,1,1,1,1,1,0,0,1,2,2,2,2,2,2
usedspice635@gmail.com,2,2,1,1,2,1,1,1,2,2,1,2,1,0,2,2,1,2,0,1,2,2
usedjeep164@yahoo.com,1,1,2,1,1,1,1,1,2,1,0,2,2,2,2,2,2,2,0,2,2,1
dailycup574@outlook.com,1,1,1,1,2,1,0,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2
extraskates465@qq.com,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,0,1,2,2
usedjeep619@outlook.com,2,2,0,2,2,2,1,1,1,2,2,0,1,1,1,2,2,2,0,1,1,2
clamyblanket985@qq.com,0,2,1,2,1,2,2,2,1,0,2,1,1,1,1,1,0,2,2,2,2,2
milkyrug473@yahoo.com,1,2,0,2,2,2,1,1,1,1,1,2,2,2,0,1,1,1,2,2,2,2
freshydrum27@qq.com,2,2,2,0,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,0
newrug832@163.com,2,2,2,2,2,1,1,1,1,1,1,2,1,0,1,1,2,1,2,2,2,2
replacementcup675@qq.com,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,0,1,1,0
slightlybike13@yahoo.com,0,2,0,2,2,1,1,2,2,0,1,2,2,0,1,2,1,2,2,1,2,1
moisthat885@gmail.com,2,2,0,2,1,2,1,1,0,2,1,2,2,1,1,2,2,1,2,1,2,1
buriedcup310@outlook.com,2,1,2,0,2,1,1,2,0,2,1,2,2,1,1,2,1,1,2,1,2,2
deepshack71@outlook.com,2,2,2,2,1,1,1,1,2,0,2,2,2,2,1,2,1,1,0,1,1,2
freshytire380@163.com,2,1,1,2,1,2,1,2,1,2,2,1,2,2,0,2,1,0,2,1,2,0
oldwindow763@yahoo.com,2,1,1,2,1,1,1,1,2,2,2,1,2,2,0,2,2,1,1,1,2,2
retiredbeans380@yahoo.com,0,1,1,0,1,2,1,1,1,2,2,0,2,2,1,2,1,2,2,2,2,2
lostjeep796@gmail.com,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1
slightlyjeep112@yahoo.com,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,0,2,1,2
freshytide573@yahoo.com,2,2,1,1,1,1,1,1,1,2,1,0,2,2,1,2,2,2,2,2,2,1
coldbread793@gmail.com,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,0,1,2,1
replacementwindow606@outlook.com,2,2,2,0,1,1,2,1,1,2,1,1,2,0,1,1,2,2,2,2,2,1
oldtire137@qq.com,1,1,1,2,2,1,2,2,2,2,0,1,1,1,2,0,1,2,2,2,1,2
acientspice814@outlook.com,1,2,1,2,0,1,2,2,2,2,1,1,1,2,2,2,2,0,0,1,1,2
deepshirt742@gmail.com,2,2,1,2,0,2,1,2,2,2,2,1,1,0,1,1,1,1,1,2,2,2
foundtire923@qq.com,1,0,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,0,1
acientspice799@yahoo.com,1,1,1,2,2,1,1,2,2,1,0,2,1,0,2,2,2,2,0,2,1,2
tiredbeans817@gmail.com,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,0,1
deepbread381@yahoo.com,0,2,2,2,2,1,2,1,2,2,1,1,1,2,0,0,2,2,1,1,0,2
slimybeans511@qq.com,2,1,0,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2
replacementbike548@163.com,2,2,2,1,1,1,0,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2
freshytide12@gmail.com,1,1,0,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,0
deeptire735@gmail.com,2,2,2,1,1,0,2,2,1,1,2,2,1,2,2,1,1,0,0,2,2,1
lostcola749@yahoo.com,2,0,0,2,2,0,2,1,2,2,2,2,1,0,2,1,1,2,0,2,1,0
foundskates539@outlook.com,2,2,0,2,1,0,2,2,2,1,1,1,2,2,0,2,2,1,0,1,1,2
slightlydrum888@yahoo.com,2,2,0,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2
extrashoes592@yahoo.com,1,2,1,2,1,1,2,1,1,2,0,2,2,1,2,2,2,1,2,1,1,2
slightlyshack127@outlook.com,1,1,2,2,1,1,2,2,1,0,1,2,2,1,1,1,1,2,2,2,2,2
deepblanket774@outlook.com,2,1,2,0,1,1,1,2,1,0,2,1,1,2,2,2,1,1,2,2,2,2
replacementchrysler733@163.com,2,0,2,2,2,0,2,2,1,1,2,1,1,1,0,1,2,2,2,2,1,1
milkytide458@163.com,0,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,0,2,1,2
foldingwindow224@gmail.com,2,0,0,0,1,1,1,2,1,2,2,2,2,2,2,1,2,0,0,1,2,2
slimyskates157@163.com,2,2,1,2,1,0,2,2,1,1,2,1,2,2,2,2,1,0,0,1,2,1
replacementskates447@outlook.com,1,2,2,1,2,1,2,2,1,1,1,1,1,2,0,1,2,2,2,2,2,1
mostlyblanket933@yahoo.com,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2
drywindow943@qq.com,1,2,2,2,2,2,1,2,1,2,2,1,2,0,1,1,1,2,1,1,0,2
foundcup206@qq.com,1,1,1,2,0,2,2,1,2,1,1,2,2,1,2,2,1,0,0,2,2,2
newsnake821@gmail.com,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2
slightlytire158@163.com,1,1,1,0,2,2,2,1,2,2,1,2,2,0,1,1,2,2,2,1,1,2
moistbeans966@163.com,0,2,2,2,0,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,0,1
deeptide738@gmail.com,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,0
milkyshoes505@gmail.com,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,0,2,1,0
foundbeans7@163.com,2,2,1,2,1,2,2,2,2,0,1,2,1,1,1,1,1,2,1,2,1,2
slightlywindow776@yahoo.com,1,2,1,2,0,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,0,2
usedspice982@163.com,2,2,1,2,2,2,2,1,1,0,1,1,2,2,1,1,1,1,2,2,1,2
hotsnake893@163.com,1,0,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,0,2
foldingwindow54@yahoo.com,2,2,1,2,2,2,1,2,1,0,1,1,1,2,2,1,1,2,2,1,1,2
oldsub430@yahoo.com,1,2,0,2,2,2,1,1,1,2,2,0,2,1,1,2,1,1,0,2,2,2
extraspice861@outlook.com,2,2,2,2,1,1,1,2,0,0,1,2,1,2,0,2,1,2,0,2,1,2
acientbread121@qq.com,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1
extrasub515@yahoo.com,2,1,0,2,2,0,1,2,1,2,0,1,2,2,1,2,2,2,0,1,1,2
slightlyjug390@163.com,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,0,1
coldchrysler992@163.com,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,2
freshyblanket717@outlook.com,2,1,2,1,2,1,1,2,2,0,2,2,1,2,1,0,2,1,0,1,2,2
