email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
burieddrum84@outlook.com,2,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,0,2,2,1,1
fishycola451@outlook.com,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2
dryjug611@outlook.com,0,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,0,1,2,2,2
oldtide62@qq.com,1,2,1,2,1,1,1,1,2,2,2,0,2,2,1,2,2,2,1,1,2,1
tiredhat606@qq.com,2,1,2,2,2,2,0,0,0,1,1,2,2,0,2,2,1,1,1,1,2,2
hotblanket621@gmail.com,2,1,1,1,0,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2
slimyskates788@outlook.com,2,2,2,2,2,1,1,1,1,1,2,2,1,0,1,0,1,2,2,2,1,2
freshytide508@163.com,1,2,2,2,0,2,2,0,0,0,2,2,0,1,2,2,2,0,2,1,1,1
mostlycup968@yahoo.com,2,1,2,2,0,2,1,2,1,2,1,2,0,2,1,1,2,1,2,1,2,1
extrarug864@qq.com,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,0,2,2,2,0,1
dailytire844@yahoo.com,1,2,1,2,2,2,2,1,2,0,1,1,0,2,2,1,1,1,1,2,2,2
foldingwindow54@yahoo.com,2,2,1,2,2,2,1,2,1,1,1,1,0,2,2,0,1,2,2,1,1,2
foldinghat165@qq.com,2,1,1,2,2,2,2,1,2,0,1,1,2,0,2,0,0,1,2,2,2,1
deepshoes686@163.com,1,2,2,1,1,2,2,1,2,2,1,0,1,2,1,1,1,2,2,0,2,2
dryjeep101@qq.com,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,0,2,1,2,1,2
clamyjug899@yahoo.com,1,2,1,1,1,2,0,1,2,1,2,1,2,2,0,2,0,2,1,2,2,2
foundshack747@outlook.com,2,2,2,2,1,1,1,0,2,1,2,1,0,2,1,2,2,1,1,2,2,1
hottide167@outlook.com,2,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1
slimybread561@yahoo.com,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,0,1,2,1,2,2,1
buriedcup310@outlook.com,2,1,2,1,2,1,0,2,1,2,0,2,2,1,1,2,0,0,2,1,2,2
replacementskates447@outlook.com,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,0,2,2,2,2,2,1
replacementbike875@qq.com,1,2,2,1,2,0,1,0,1,2,1,2,1,2,2,2,2,1,1,2,2,1
usedrug181@yahoo.com,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2
freshyjug542@qq.com,2,1,1,2,2,1,2,2,2,1,1,1,2,0,1,2,1,2,2,1,1,2
oldbeans441@qq.com,1,2,1,1,2,1,2,1,1,0,2,0,2,2,2,2,1,1,1,2,2,2
newcola758@qq.com,2,1,2,2,1,2,1,2,1,2,2,2,1,2,0,2,0,1,1,1,0,2
dailytire198@qq.com,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,2,0,0,0,2,0,2
clamytire126@163.com,2,2,2,2,2,0,1,1,1,1,1,1,1,2,2,0,2,2,2,2,1,1
moisttide935@gmail.com,1,2,1,2,2,2,1,2,1,2,0,1,2,2,2,2,0,1,1,1,1,2
drychrysler833@gmail.com,1,2,2,1,0,2,1,2,2,0,1,1,2,0,2,2,1,2,0,2,0,2
tiredskates27@163.com,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,0,2,2,1,0,2
coldrug83@yahoo.com,2,2,1,2,2,2,2,1,1,1,1,2,0,2,1,0,0,2,2,2,1,1
slimyjug642@163.com,2,2,2,1,0,2,1,1,2,2,1,2,0,1,2,2,1,1,2,1,0,2
moistbike627@163.com,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,0,2,2,2,2,2
foldingdrum983@qq.com,2,2,1,1,0,1,1,2,2,2,2,2,1,0,2,2,1,2,1,1,2,1
clamyjeep153@163.com,1,2,1,1,2,2,2,1,2,1,0,1,2,2,1,0,2,2,2,1,1,2
hotbeans567@qq.com,2,2,2,1,0,1,2,1,2,1,1,2,0,2,1,0,1,2,2,2,2,1
moistspice183@outlook.com,2,2,1,1,1,2,1,2,1,0,2,1,2,1,2,2,2,2,1,1,2,1
dailytide471@outlook.com,2,1,2,1,1,2,1,0,2,2,2,0,1,0,2,2,2,2,1,2,0,1
mostlyblanket992@qq.com,1,1,1,2,2,1,2,2,2,0,1,2,1,2,1,0,2,1,2,2,1,2
foldingtide515@qq.com,2,2,1,1,2,2,2,2,1,2,2,1,0,2,1,0,0,2,1,1,1,2
deeptire624@163.com,1,1,2,2,1,2,1,2,1,1,1,0,2,2,2,2,0,1,1,2,2,2
slimyrug81@yahoo.com,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2
dryhat316@outlook.com,2,2,2,1,0,1,2,1,2,2,2,1,0,2,0,2,0,2,2,1,1,1
replacementsnake675@outlook.com,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1
extrablanket867@gmail.com,2,2,1,2,0,2,1,2,2,0,1,2,2,0,2,2,0,1,1,2,0,1
soiledwindow985@yahoo.com,1,2,1,2,0,1,2,2,2,1,2,1,0,1,2,0,1,2,2,0,2,2
foldingtire631@163.com,1,2,2,1,2,1,2,0,1,1,2,2,0,2,1,2,2,2,0,1,0,2
replacementshirt545@gmail.com,1,1,1,1,2,2,1,2,1,1,0,2,0,2,2,0,2,1,2,2,2,2
oldcup634@yahoo.com,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,0,2,1,1,2
newbike624@outlook.com,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1
hothat842@outlook.com,2,2,1,0,1,1,1,1,2,0,2,2,0,1,2,2,2,0,2,2,1,2
moisttide843@qq.com,2,2,2,1,1,1,2,0,2,2,1,1,2,1,1,0,0,2,2,2,2,1
newblanket921@yahoo.com,2,1,1,1,0,2,2,2,1,2,2,2,2,0,1,0,2,1,2,1,1,2
freshyshoes711@gmail.com,1,2,2,2,1,2,2,2,1,2,1,0,2,1,1,1,1,2,2,1,1,2
dirtysub525@gmail.com,2,0,1,1,2,2,2,1,2,1,0,1,1,2,2,0,2,2,2,2,1,1
clamyspice605@yahoo.com,2,2,1,2,0,2,1,1,1,2,2,1,2,2,2,0,1,2,1,1,1,2
hotskates911@qq.com,1,1,1,2,0,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1
buriedtide794@163.com,1,1,2,2,0,2,2,1,2,0,2,2,2,1,1,0,2,1,2,2,0,1
acientbread121@qq.com,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,0,1,1,1,1,2,1
foundshoes908@gmail.com,2,0,2,2,0,1,2,2,1,2,0,2,0,1,1,0,2,0,2,2,2,1
soiledtide149@qq.com,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1
tiredchrysler382@163.com,1,1,1,2,2,1,1,0,1,0,1,2,2,2,1,2,0,2,2,2,2,2
fishyspice4@outlook.com,0,2,2,1,1,2,1,1,1,0,2,2,2,1,2,2,2,1,1,0,2,2
usedskates18@gmail.com,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,0,2,1,0,1,0,1
retiredsub614@outlook.com,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,0,1,1,1,2,2,2
slimyjeep386@163.com,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2
foldingwindow224@gmail.com,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,0,2,1,1,1,2,2
soiledblanket200@gmail.com,2,2,2,2,0,0,1,1,2,2,2,1,2,2,2,0,2,1,1,1,1,1
coldshack140@outlook.com,2,1,2,2,2,2,1,1,1,0,2,1,2,2,0,2,2,1,1,2,1,1
slimysnake947@gmail.com,2,2,1,2,2,1,0,1,0,2,2,1,2,2,2,1,1,2,1,1,0,2
usedbike748@qq.com,1,0,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1
buriedjug927@qq.com,2,2,2,1,1,2,1,0,1,2,2,2,0,1,2,2,0,2,1,1,2,1
coldshirt926@163.com,2,1,1,1,2,2,2,2,1,1,1,1,2,0,0,2,2,2,1,2,2,1
foundtide258@yahoo.com,1,2,1,2,2,1,1,2,2,0,1,2,1,2,1,2,1,1,2,2,1,2
soiledrug494@163.com,1,1,2,2,2,2,1,2,1,2,2,1,2,1,1,0,1,2,1,2,2,1
acientwindow492@gmail.com,0,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2
slimybread27@qq.com,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,1
freshytire179@outlook.com,1,0,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,0,2,1,1,2
mostlybike595@gmail.com,2,1,0,1,1,2,2,2,2,1,2,0,2,1,2,2,2,1,1,1,2,1
retiredspice520@163.com,1,1,2,1,0,2,0,2,1,0,2,2,1,2,1,2,2,2,1,1,2,2
slightlytire36@qq.com,2,1,1,2,2,0,2,2,2,1,2,2,1,2,0,0,1,2,1,1,2,1
slimyspice540@163.com,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2,0,2,0,2,2,1,2
freshyshirt46@outlook.com,2,1,2,2,2,1,2,1,1,1,1,0,2,1,1,1,2,2,2,2,2,1
coldbike895@yahoo.com,1,2,2,2,0,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2
oldcola188@outlook.com,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1
dailyspice363@outlook.com,1,2,2,2,1,1,2,0,1,1,1,2,1,2,0,1,2,2,2,2,1,2
foundjug643@yahoo.com,1,2,2,1,1,1,2,2,2,0,1,2,1,1,2,2,2,2,1,2,1,1
dryjug552@gmail.com,2,2,2,1,2,2,1,1,2,0,0,1,1,2,1,0,1,2,2,2,2,1
usedspice345@gmail.com,2,0,2,1,1,2,2,2,2,0,2,1,2,2,1,1,2,1,2,1,1,1
tiredsub722@163.com,2,1,1,2,2,1,1,2,0,2,1,1,2,2,0,0,0,0,2,2,2,2
foldingchrysler304@outlook.com,2,2,1,1,0,1,1,2,1,2,2,1,2,2,2,1,0,2,1,2,1,2
milkyblanket221@qq.com,2,2,1,2,2,2,0,2,2,0,1,1,1,2,2,0,2,0,2,0,0,1
dailycup910@outlook.com,2,1,2,1,2,0,2,2,1,1,0,2,2,1,2,2,0,1,2,1,2,1
dirtyshoes356@yahoo.com,2,2,1,2,2,1,1,2,1,0,2,1,2,1,2,1,0,1,1,2,2,2
extradrum718@gmail.com,1,1,2,2,2,1,2,2,2,2,0,2,0,1,2,0,1,1,2,1,2,1
tireddrum663@163.com,1,2,1,2,2,0,2,2,2,2,2,2,1,1,2,0,1,2,1,1,1,1
dirtydrum361@yahoo.com,2,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1
extraskates217@163.com,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2
dailywindow454@yahoo.com,2,2,1,1,0,0,1,2,1,2,2,1,2,1,2,0,2,1,2,2,2,1
deepshoes813@qq.com,1,1,2,2,0,1,2,2,2,0,2,2,0,2,0,2,0,0,2,2,0,1
buriedtire367@163.com,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,0,2,1,2,2
retiredsnake808@gmail.com,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,0,0,1,1,1,2,2
soiledbeans664@outlook.com,2,2,0,2,1,1,1,2,2,0,1,1,1,2,2,2,1,2,1,2,0,2
clamysnake715@gmail.com,1,1,2,1,1,1,1,1,2,1,0,2,1,2,2,2,2,2,2,1,2,2
replacementshoes36@gmail.com,1,1,1,2,0,2,2,2,1,2,0,2,1,2,1,0,1,2,1,2,2,2
lostskates393@qq.com,2,2,2,0,2,2,2,2,2,1,1,1,2,1,1,0,0,0,1,1,2,2
dryjeep915@163.com,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,0,1,2,2,2,0,1
lostcola749@yahoo.com,2,0,1,2,2,1,2,1,2,2,2,2,1,1,2,0,1,2,1,2,0,1
newjeep577@163.com,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1
replacementskates478@yahoo.com,2,1,1,1,2,2,2,2,0,2,1,1,2,2,1,2,2,1,2,1,1,1
replacementblanket784@163.com,2,1,0,1,2,0,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2
slimyshoes919@yahoo.com,2,2,1,1,2,2,1,1,2,0,1,2,1,2,2,2,2,1,1,0,2,1
dirtywindow798@qq.com,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,0,2,1,1,2,2,2
clamytire323@outlook.com,2,2,0,1,2,2,1,2,2,0,2,1,2,1,1,0,2,2,1,1,1,2
acientsub492@gmail.com,2,2,1,2,1,2,1,1,2,2,2,1,1,0,1,2,1,2,0,2,2,1
fishyhat971@outlook.com,2,1,2,2,1,1,2,1,1,0,1,1,1,2,2,2,2,0,1,2,2,2
oldtire137@qq.com,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,0,0,2,2,2,1,2
retiredshack97@gmail.com,2,1,2,2,1,2,2,1,2,0,1,1,1,1,2,0,1,1,2,2,2,2
clamyshirt500@qq.com,1,1,2,1,0,2,2,2,1,0,1,2,2,2,1,0,2,1,1,2,2,2
freshyjug19@outlook.com,2,2,1,2,2,2,0,1,2,0,1,1,0,1,2,2,2,2,0,0,1,2
buriedshirt115@yahoo.com,1,1,2,2,2,1,2,0,1,2,2,1,1,2,2,0,1,2,2,1,2,1
replacementdrum150@163.com,1,1,1,1,0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
coldshack63@qq.com,2,2,2,1,0,2,2,1,1,2,0,2,0,2,1,0,1,2,1,1,2,2
dirtysub781@yahoo.com,1,2,2,0,1,2,2,1,2,2,1,1,1,2,2,0,1,2,2,1,1,2
hottire211@outlook.com,1,2,0,2,1,1,1,2,2,1,2,2,2,0,1,2,1,2,0,1,2,2
dailybike530@gmail.com,2,2,1,2,2,1,1,1,1,2,1,1,0,1,2,0,2,2,2,1,2,2
acientspice189@163.com,2,1,2,2,1,2,1,2,1,2,1,2,2,2,0,0,2,1,2,1,1,0
extrawindow359@outlook.com,2,2,0,2,2,2,2,1,1,2,1,1,2,1,1,0,1,2,2,1,2,1
slightlychrysler353@qq.com,2,1,1,2,2,2,2,2,1,1,2,1,0,1,2,0,1,1,2,2,2,1
milkytide461@outlook.com,2,1,2,1,2,2,1,2,1,1,2,1,2,0,2,2,1,1,1,1,2,2
foundshack286@163.com,2,0,1,2,2,2,2,0,2,2,1,1,2,2,1,1,1,2,1,1,2,1
freshycola108@qq.com,1,2,2,2,2,0,1,1,2,2,1,1,0,1,1,2,1,2,2,2,0,2
slightlyjeep112@yahoo.com,1,2,1,1,2,1,1,2,1,0,2,1,2,2,2,2,1,2,1,2,1,2
drysnake204@gmail.com,2,1,2,0,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2
useddrum754@163.com,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2
retiredbeans922@gmail.com,1,1,2,2,2,2,2,1,1,1,1,2,1,2,1,0,1,2,1,2,2,2
hotsnake893@163.com,1,0,1,2,1,1,2,0,2,2,0,2,2,1,2,2,1,2,2,1,0,2
foldingspice737@gmail.com,2,2,1,1,1,1,2,2,1,0,2,2,1,0,2,2,1,2,2,0,1,2
tiredspice581@qq.com,2,2,1,1,1,2,2,1,2,0,2,1,1,1,2,0,2,2,1,1,2,2
acientrug266@gmail.com,1,2,1,2,2,2,1,0,2,1,1,1,1,2,2,1,2,1,1,2,2,2
moistwindow592@outlook.com,1,2,2,1,1,2,1,1,2,1,2,2,2,2,0,0,0,1,1,2,2,2
buriedblanket280@gmail.com,1,1,1,2,2,1,1,2,1,2,2,1,1,0,2,0,2,1,2,2,2,2
foldingtide607@gmail.com,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,0,2,2,2,0,2,2
milkybread911@163.com,1,2,2,2,2,2,2,2,1,1,1,2,0,1,1,1,2,0,1,1,2,2
deeptire245@qq.com,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,0,2,2,1,1,1,2
retiredcup377@gmail.com,2,1,1,1,1,2,2,2,2,0,2,2,1,2,2,0,0,2,1,1,1,2
dailybeans981@gmail.com,2,2,2,2,1,2,1,2,1,2,1,0,1,2,1,1,1,1,2,2,0,2
fishychrysler416@163.com,2,1,2,1,0,2,2,1,1,1,1,1,2,0,2,2,2,2,1,1,2,2
dailybeans446@yahoo.com,1,2,2,2,1,1,2,1,2,2,2,2,1,2,0,2,1,2,1,1,1,1
foundtire657@outlook.com,2,2,2,2,2,1,1,1,1,0,1,1,2,2,1,2,2,1,2,1,2,1
retiredcola422@163.com,1,1,2,1,1,2,1,0,2,2,0,2,2,0,2,2,1,2,1,2,1,2
buriedcup356@outlook.com,2,0,2,2,2,2,0,2,2,2,0,2,0,0,2,0,1,0,2,1,1,1
slightlychrysler546@gmail.com,2,1,1,1,2,1,2,0,1,2,2,1,2,2,1,2,2,2,2,1,1,1
moistspice387@qq.com,1,1,0,1,0,1,2,2,2,1,2,2,2,0,2,0,2,2,1,1,2,2
lostblanket281@qq.com,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2
dailycup574@outlook.com,1,1,1,1,2,1,1,2,1,2,2,1,2,2,0,2,2,0,2,1,2,2
hotshoes609@163.com,1,1,1,2,2,1,2,1,0,2,2,2,2,2,1,0,1,2,1,2,0,2
replacementsnake137@gmail.com,1,1,0,2,1,2,2,1,2,1,2,0,1,1,2,0,2,2,1,2,2,2
replacementshirt358@yahoo.com,2,1,1,2,1,2,1,2,2,2,2,1,0,2,0,1,1,2,2,1,2,1
replacementshirt214@163.com,2,1,1,2,1,2,2,1,2,1,2,1,1,2,0,0,2,2,1,2,1,2
freshycup995@163.com,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2
dailyshoes843@qq.com,2,0,1,2,1,2,1,2,1,1,2,1,2,0,2,2,2,1,1,2,1,2
newtide749@gmail.com,2,2,2,1,0,2,0,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1
slightlychrysler739@yahoo.com,1,2,2,1,2,2,1,1,2,1,2,2,0,2,1,2,0,1,2,1,1,2
replacementchrysler733@163.com,2,1,2,2,2,0,2,2,1,0,2,1,1,1,1,0,2,2,2,2,1,1
deepshack742@gmail.com,0,1,1,1,2,0,1,2,2,2,2,1,2,2,1,2,2,0,1,1,2,2
moisthat761@outlook.com,2,1,1,1,1,2,2,2,2,1,0,2,2,1,2,2,2,0,2,1,0,1
mostlywindow744@qq.com,2,2,1,2,1,1,2,2,1,0,1,0,1,2,2,2,2,2,1,1,0,2
newbeans797@163.com,1,2,2,1,0,2,1,0,2,2,1,2,0,2,1,0,2,2,1,0,2,2
olddrum912@yahoo.com,0,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,0,1,2,2,1
usedspice982@163.com,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2
newsnake550@yahoo.com,1,2,2,1,2,2,1,1,2,2,2,1,2,1,0,1,1,1,1,2,2,2
extrasnake858@gmail.com,1,2,1,2,1,2,0,1,1,2,1,2,0,2,1,2,1,2,2,2,2,1
hotwindow831@outlook.com,2,0,2,2,2,0,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,1
foundsnake177@163.com,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,0,1,2,2,1,1,2
soiledshoes971@163.com,1,1,2,2,1,2,1,2,2,1,2,2,0,1,2,2,2,1,1,1,1,2
deepbeans875@qq.com,1,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,0,2,2,1,1,1
foundhat659@163.com,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,0,1,0,1,2
burieddrum15@gmail.com,2,2,2,1,0,2,2,0,2,2,1,0,1,0,1,0,1,1,2,2,2,2
replacementbeans665@yahoo.com,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,0,2,2
fishyjeep316@yahoo.com,2,1,0,1,2,1,1,2,1,2,2,2,2,1,0,1,1,0,2,2,2,2
moistbeans625@yahoo.com,2,2,2,0,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1
oldblanket634@yahoo.com,0,2,1,2,2,2,0,0,2,0,0,1,1,2,1,1,2,2,2,2,1,2
foldingcola28@yahoo.com,2,2,1,2,2,2,1,2,1,1,1,2,2,2,0,1,1,1,2,1,1,2
fishysnake533@yahoo.com,2,2,2,1,2,2,2,1,1,2,2,1,0,2,0,2,0,0,1,2,1,1
buriedrug530@outlook.com,1,1,1,1,0,2,2,2,2,2,1,2,1,2,2,0,0,0,0,2,2,2
clamybike977@163.com,1,2,2,2,0,1,1,2,2,2,2,1,2,2,0,2,0,1,1,1,1,2
newchrysler335@outlook.com,2,1,0,1,0,2,2,2,2,1,0,2,2,0,2,0,0,2,2,2,0,1
buriedjug901@qq.com,1,1,2,0,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2
fishybike986@qq.com,2,2,1,1,0,2,2,1,2,2,1,2,1,0,1,2,1,1,1,2,2,2
freshybread143@gmail.com,2,2,1,1,0,1,1,0,2,1,2,2,1,2,2,2,1,2,2,2,1,1
dirtysnake957@gmail.com,2,2,1,2,1,0,1,2,1,1,2,1,0,2,2,2,0,1,2,1,2,2
buriedjug233@yahoo.com,1,2,2,1,0,2,2,0,1,2,1,1,1,2,1,2,2,2,2,0,2,1
dirtyhat787@gmail.com,2,1,2,1,2,1,2,2,1,2,1,2,0,2,2,2,1,1,1,2,0,1
losthat823@gmail.com,1,1,2,1,2,1,1,1,2,0,2,2,1,2,1,1,2,2,1,2,2,2
dryjeep934@gmail.com,2,2,1,1,0,2,2,1,2,1,1,2,2,2,2,0,2,0,2,1,0,1
foldingshoes832@outlook.com,2,1,2,2,2,1,2,0,2,0,2,1,0,1,2,1,2,1,2,1,1,2
dirtytide740@gmail.com,2,2,2,1,1,1,2,0,2,2,2,1,0,2,1,2,2,0,1,1,2,1
clamyshack993@163.com,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,0,1,2,2,2,2
lostsub349@gmail.com,2,2,1,2,1,1,2,2,1,2,2,2,0,1,2,1,0,1,2,1,1,2
mostlyshack538@gmail.com,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2
clamyspice389@163.com,2,2,0,1,2,2,2,2,2,2,2,1,0,2,1,0,1,0,1,2,1,1
extracola545@yahoo.com,1,2,2,1,0,1,2,2,1,0,0,1,2,2,1,2,2,2,1,1,2,2
deepdrum919@qq.com,1,2,1,2,0,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2
coldsnake27@gmail.com,2,1,2,2,1,2,2,0,2,2,1,2,0,2,1,0,2,0,1,2,1,1
milkychrysler100@gmail.com,2,2,2,1,1,1,1,1,1,2,1,0,1,2,2,2,2,1,2,1,2,2
slimyskates612@outlook.com,1,2,0,1,2,2,1,2,1,2,2,1,1,0,1,2,1,2,2,1,2,2
acientbread736@163.com,1,1,2,2,1,2,1,1,2,2,0,2,0,0,1,2,2,1,2,2,0,2
slightlyjug390@163.com,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,0,2,1,1,1
oldchrysler400@163.com,1,2,1,2,1,2,1,2,2,1,2,0,1,1,1,2,2,1,2,2,2,1
deepchrysler238@outlook.com,1,1,1,1,0,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2
clamyspice717@outlook.com,0,0,2,2,2,2,0,2,1,1,1,1,2,0,2,2,1,0,2,2,2,1
usedblanket979@163.com,2,2,1,1,1,1,2,2,1,0,2,2,1,1,2,2,2,2,1,1,1,2
soiledrug637@163.com,2,0,1,2,2,1,2,0,1,2,0,1,2,2,2,0,2,1,1,0,2,2
replacementspice799@qq.com,2,1,1,0,2,1,2,2,1,2,0,2,1,1,2,0,1,2,2,2,2,1
foundhat456@outlook.com,1,2,2,1,1,2,1,2,2,2,2,0,2,1,1,2,2,1,2,1,0,1
coldhat974@gmail.com,1,2,2,1,2,1,1,2,2,2,0,2,1,2,1,2,2,1,1,2,1,1
acientjeep537@163.com,2,1,2,1,2,1,1,1,1,2,1,2,0,2,0,2,2,1,2,1,2,2
founddrum703@qq.com,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,0,2,2,1,2,2
moistsnake175@yahoo.com,2,2,2,1,0,1,2,1,1,1,2,0,2,2,1,2,2,1,0,2,2,1
coldtire692@yahoo.com,2,2,2,2,1,2,2,0,2,2,1,1,1,1,1,2,1,2,1,1,1,2
slightlyshack386@163.com,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,0,1
lostshack328@gmail.com,1,1,2,2,2,1,2,1,1,0,2,1,2,0,2,0,2,0,2,2,2,1
foundbeans35@163.com,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,0,1,0,1,1,2,2
freshyblanket717@outlook.com,2,1,2,1,2,1,1,2,2,1,2,2,1,2,0,0,2,1,1,1,2,2
deeprug933@163.com,2,0,1,0,2,1,2,1,2,1,0,2,2,0,0,0,2,2,2,1,2,2
newsnake379@163.com,1,1,2,1,2,2,0,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2
moisthat885@gmail.com,2,2,1,2,0,2,1,0,1,2,1,2,2,1,1,2,2,1,2,1,2,1
deepshack71@outlook.com,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2
moistcup153@163.com,2,0,2,2,2,1,1,2,1,0,1,1,0,1,1,0,2,2,2,2,2,2
freshytide12@gmail.com,1,0,1,2,2,1,1,2,2,0,1,1,2,1,1,2,2,2,2,2,2,1
usedwindow885@yahoo.com,1,2,2,2,2,0,0,2,2,1,1,1,1,2,0,0,2,2,2,1,1,2
oldwindow763@yahoo.com,2,1,1,2,1,1,1,0,2,2,2,0,2,2,1,2,2,1,1,1,2,2
buriedjeep923@yahoo.com,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,2
usedtide37@163.com,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1
foldingcola121@163.com,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,0,1,2,1,2
coldrug976@yahoo.com,2,1,1,1,1,2,1,0,1,2,2,1,2,1,1,2,2,1,2,2,2,2
hotsub233@gmail.com,2,2,2,2,0,1,2,2,2,2,1,2,2,1,0,1,1,1,1,1,1,2
oldwindow820@qq.com,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1
moistshack97@qq.com,2,2,1,2,1,2,2,1,1,0,1,1,2,2,1,2,1,1,1,2,2,2
clamyhat383@163.com,1,1,2,1,2,2,2,2,2,0,1,1,2,1,2,0,1,1,2,2,2,1
moistsnake909@outlook.com,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,0,0,2,2,1,1,2
fishyspice921@outlook.com,0,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,0,1,2
deepbread26@qq.com,1,1,2,2,2,1,2,2,1,2,2,1,0,2,0,0,1,2,2,1,0,2
coldtire20@163.com,1,2,1,2,2,1,1,0,1,2,1,1,2,2,0,1,2,2,1,2,2,2
foldingspice440@outlook.com,1,1,2,2,1,0,2,1,2,0,1,1,2,1,1,2,2,1,2,2,2,2
