email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
soiledsnake93@qq.com,1,2,2,0,0,2,0,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2
soiledblanket478@outlook.com,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2
dirtywindow29@163.com,0,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,0,2,2,2
tiredskates86@yahoo.com,2,1,2,2,0,2,1,1,1,2,2,2,1,2,1,2,1,2,0,2,1,1,1,2
drycola993@163.com,1,0,1,1,1,2,2,1,1,2,1,2,2,2,2,1,0,1,2,2,2,1,2,2
dirtybread769@gmail.com,2,2,1,2,1,0,2,2,1,2,1,2,1,0,1,2,1,1,1,2,2,1,2,2
soiledbike119@outlook.com,1,2,2,1,2,2,0,2,2,1,2,1,1,0,2,2,1,1,2,1,2,1,2,1
coldspice23@qq.com,0,2,1,2,2,1,2,0,2,1,0,1,2,2,1,2,2,0,2,2,1,2,0,1
foldingshack252@yahoo.com,2,2,2,1,2,1,2,0,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2
mostlyshirt458@yahoo.com,1,2,1,2,2,2,2,2,1,1,0,2,0,1,1,0,2,2,2,1,2,2,0,1
lostsub349@gmail.com,2,2,1,2,1,0,1,2,2,1,1,2,2,2,1,1,2,0,1,0,2,2,1,2
clamydrum820@outlook.com,2,2,1,2,0,2,2,2,0,2,1,1,2,2,2,2,0,1,1,1,1,1,1,2
tiredwindow970@163.com,2,1,1,2,1,1,2,1,1,2,0,2,2,0,1,2,2,2,1,2,1,2,1,2
foundrug2@yahoo.com,2,1,1,2,0,1,2,0,1,2,1,2,2,0,2,1,2,1,1,2,2,2,1,2
newchrysler335@outlook.com,2,1,0,1,1,2,2,2,2,0,1,2,2,1,2,1,1,1,2,2,2,2,0,1
deepskates63@qq.com,1,0,1,2,2,2,2,2,0,1,0,1,1,2,1,1,1,1,2,2,2,2,2,2
acientjug849@gmail.com,2,2,2,0,0,2,0,2,2,0,2,1,2,2,1,1,1,2,1,2,2,1,1,1
freshytide794@qq.com,2,1,1,2,2,1,2,2,1,2,2,1,1,0,0,2,1,1,2,2,2,1,2,1
dailywindow992@gmail.com,1,1,2,2,2,2,1,1,2,1,0,1,2,0,1,2,1,2,2,2,2,1,2,1
foundbeans35@163.com,2,1,1,2,2,2,2,2,1,1,0,2,0,2,2,1,1,2,0,1,0,1,2,2
soiledspice423@gmail.com,0,2,2,2,1,2,2,0,2,2,2,1,1,1,2,2,2,1,0,1,2,1,1,1
deeprug190@yahoo.com,2,2,1,0,2,1,0,0,2,2,0,2,2,1,0,2,2,1,1,1,2,1,2,2
usedtire882@163.com,2,1,1,0,2,1,2,2,0,2,2,2,1,2,0,2,1,2,1,1,1,1,2,2
buriedblanket902@outlook.com,0,1,1,2,1,2,1,0,1,1,2,2,1,0,2,2,1,2,2,2,2,0,2,2
freshyskates489@yahoo.com,2,1,1,2,2,1,1,2,1,1,2,1,0,2,2,1,0,2,2,2,0,2,1,2
foundshirt542@yahoo.com,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,0,2,2,1
slightlycup905@outlook.com,0,1,2,0,1,2,1,2,2,2,1,2,2,1,1,1,0,2,2,2,1,2,1,2
coldsub774@yahoo.com,0,1,2,2,0,2,0,0,1,1,2,1,2,2,1,0,1,2,2,2,2,1,2,2
lostblanket281@qq.com,1,1,2,1,2,2,2,1,2,1,1,2,2,1,0,2,2,2,1,1,1,2,2,1
drybeans185@163.com,1,2,2,2,0,2,1,2,2,2,1,1,2,0,2,2,2,0,1,1,0,1,1,2
buriedcup124@yahoo.com,2,1,2,1,1,1,2,0,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1
clamyjeep797@outlook.com,2,2,2,2,0,1,1,0,2,1,1,1,2,2,2,0,1,0,2,2,2,1,1,2
newjeep444@outlook.com,0,2,2,1,1,0,1,0,2,2,0,2,2,0,2,2,1,2,1,2,0,1,2,2
deepcup89@qq.com,1,0,2,0,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,0,0,2,2,1
usedblanket979@163.com,2,2,1,1,2,0,2,2,1,0,2,2,1,0,1,2,2,1,2,2,0,1,0,2
dailyspice313@gmail.com,0,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,0,2,0,1,2,1,1,2
freshyblanket453@gmail.com,0,1,1,2,2,2,0,1,1,2,0,1,2,2,2,0,2,2,0,2,0,2,2,1
freshytire380@163.com,0,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1
tiredtire369@yahoo.com,1,1,1,0,1,2,0,2,1,2,2,2,2,1,2,2,2,1,1,2,1,0,2,2
dirtysnake957@gmail.com,2,2,0,2,1,1,1,0,2,2,1,2,1,1,2,2,2,1,1,0,2,1,2,2
oldchrysler712@gmail.com,2,1,2,2,0,0,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1
slightlycup586@163.com,2,2,2,2,2,0,0,1,1,2,0,1,2,2,1,2,2,1,2,1,0,1,2,1
extracola140@gmail.com,0,1,1,1,2,0,2,0,1,1,0,2,2,2,2,2,1,1,2,2,1,2,2,2
drybread918@gmail.com,1,1,1,1,2,2,2,2,1,2,0,2,1,2,1,1,2,2,1,1,2,2,1,2
moistcup153@163.com,2,1,2,2,2,0,1,2,0,1,2,1,0,0,1,0,1,1,2,2,2,2,2,2
dailyspice943@163.com,0,1,1,2,0,1,2,2,2,1,2,2,0,1,0,2,1,2,1,1,2,2,2,2
dryskates413@yahoo.com,1,1,2,2,2,2,0,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2
usedcola992@yahoo.com,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,0,2,1,1
lostchrysler403@outlook.com,1,2,1,1,2,0,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2
replacementcola583@163.com,0,1,2,2,2,2,0,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2
foundjeep958@gmail.com,1,2,1,2,0,1,2,2,1,2,2,1,2,0,1,1,2,1,2,1,2,2,1,2
mostlyblanket953@163.com,2,1,1,1,2,2,1,2,2,1,1,2,2,0,1,2,2,2,0,1,1,2,2,1
usedjeep619@outlook.com,2,2,1,2,2,2,2,0,1,2,0,2,1,1,1,1,2,1,2,2,1,1,1,2
milkyjug513@163.com,1,2,1,2,2,1,1,0,0,2,2,1,1,2,0,1,2,2,1,2,2,2,1,2
foundbeans7@163.com,2,2,1,2,1,2,2,2,2,1,1,0,1,2,0,1,1,1,0,2,2,2,1,2
dirtywindow48@qq.com,1,2,1,1,2,2,2,2,1,2,0,1,2,1,0,2,1,2,1,2,0,1,2,2
hotskates95@qq.com,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,0,2,1,2
acientbread947@163.com,2,2,1,1,0,2,1,0,1,2,2,1,2,0,2,2,1,2,0,2,0,2,2,1
replacementsub369@qq.com,2,2,1,1,2,2,2,1,0,2,2,1,2,1,1,2,1,2,1,2,0,2,1,1
deepsnake396@163.com,2,1,1,2,2,2,2,0,2,1,2,1,2,0,0,2,2,2,1,1,2,1,0,0
freshybread731@163.com,2,0,1,0,0,0,0,2,2,2,2,1,2,1,2,2,0,2,2,0,1,1,2,2
hotchrysler124@outlook.com,2,1,2,2,2,2,1,1,2,1,2,2,2,0,1,2,0,1,0,2,0,2,1,1
fishydrum493@yahoo.com,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2
fishycola451@outlook.com,1,1,1,1,1,2,1,2,2,1,1,2,0,2,2,2,2,2,1,1,2,2,1,2
foldingskates420@gmail.com,1,2,2,0,2,0,2,1,2,1,2,2,2,2,1,2,1,1,1,2,0,1,2,1
dirtyshoes356@yahoo.com,2,2,1,2,2,1,0,2,1,1,2,1,2,0,1,2,2,1,1,1,1,2,2,2
buriedjeep883@163.com,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,0,2,2,0
slimybread561@yahoo.com,2,2,2,1,2,2,2,2,2,1,0,1,1,2,1,1,1,1,2,0,2,2,1,1
foundhat659@163.com,1,0,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,0,1,1,0,2
mostlybike595@gmail.com,2,1,1,0,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,0,0,1,2,1
acientskates970@gmail.com,2,2,1,0,0,2,0,0,2,2,1,2,1,1,1,2,2,2,1,1,0,2,2,2
extrawindow760@gmail.com,1,1,1,2,0,2,2,2,1,2,1,2,1,1,2,1,2,2,2,0,2,2,1,1
dailycup358@yahoo.com,1,1,1,2,2,2,1,2,0,1,2,2,2,0,2,2,0,2,2,1,1,1,1,2
acienthat353@yahoo.com,1,2,2,0,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1
slimycola966@outlook.com,1,1,1,2,1,2,2,2,2,2,0,1,1,2,1,1,2,2,2,0,0,2,1,2
coldtire810@yahoo.com,2,1,2,2,2,0,1,2,1,2,0,1,1,1,2,1,2,2,2,2,1,1,1,2
slimyrug911@163.com,2,0,1,1,0,0,0,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1
extrahat856@outlook.com,2,1,2,2,0,0,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2
hotskates911@qq.com,0,1,2,2,0,2,1,2,1,2,2,1,0,1,2,2,2,0,1,0,2,2,2,1
hotspice194@gmail.com,2,2,1,2,0,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2
slimyspice279@qq.com,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1
coldsnake814@gmail.com,2,1,1,2,1,1,2,1,2,1,0,1,2,2,1,1,2,1,2,2,2,1,2,2
slimyskates612@outlook.com,0,2,1,0,2,2,0,0,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2
mostlyjug823@yahoo.com,1,2,1,0,2,0,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1
lostshack328@gmail.com,1,1,2,2,2,1,1,0,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1
foundhat698@outlook.com,2,2,2,1,0,2,2,2,1,2,1,2,2,1,0,2,2,1,1,1,0,0,2,1
useddrum754@163.com,1,1,1,0,2,1,0,2,1,2,1,1,2,2,2,2,0,2,2,1,1,2,2,2
freshycola999@yahoo.com,2,2,2,2,0,2,1,0,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2
fishychrysler416@163.com,2,0,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,0,1,2,2
dryshirt414@163.com,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,0,2,1,1,1,2,1,2,1
newsnake440@gmail.com,0,1,2,2,1,0,2,1,2,1,1,2,1,2,2,2,0,2,0,1,0,2,2,2
mostlycup475@outlook.com,0,2,2,1,2,2,0,1,2,2,2,1,1,2,2,0,0,2,1,2,2,1,1,1
retiredcola606@qq.com,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1
clamyhat383@163.com,1,0,2,0,2,2,2,2,1,2,0,1,1,2,1,2,1,1,2,2,2,2,1,1
acientshoes215@outlook.com,2,1,1,2,1,2,0,0,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1
coldtide977@gmail.com,2,2,1,2,2,1,1,1,2,1,2,1,2,2,0,1,1,2,0,1,2,1,2,2
buriedbeans746@yahoo.com,1,1,2,2,2,2,1,2,2,2,1,1,1,2,0,1,2,0,2,2,1,1,1,2
oldbread551@yahoo.com,2,1,1,0,1,2,2,2,1,2,0,1,1,2,2,1,2,2,2,1,2,1,2,1
mostlytire325@outlook.com,1,1,1,2,0,0,2,2,0,2,0,2,1,2,2,1,2,2,2,1,2,1,2,1
slightlytire383@qq.com,1,2,2,1,1,2,1,2,2,2,2,2,2,1,0,1,2,1,0,1,0,2,1,2
buriedcup356@outlook.com,0,2,1,2,2,2,2,2,2,2,2,1,2,1,0,2,1,1,1,1,2,1,1,1
slightlychrysler353@qq.com,2,1,1,2,2,2,2,0,2,1,1,2,1,2,0,2,1,1,1,2,1,2,2,1
oldshirt546@gmail.com,1,2,1,2,2,2,0,0,1,2,0,2,2,2,1,1,2,1,1,2,2,1,2,1
hotwindow425@yahoo.com,1,1,1,2,2,2,1,0,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2
foundcup206@qq.com,1,2,1,2,1,0,2,2,1,2,0,1,1,2,2,1,2,2,1,1,1,2,2,2
foldingsub921@gmail.com,1,2,2,2,2,2,0,0,2,1,0,2,1,2,2,2,0,2,0,2,1,1,1,1
clamyjeep169@163.com,0,2,2,1,1,1,2,2,2,1,2,2,1,0,1,1,2,2,2,0,2,2,1,1
fishysub695@qq.com,2,1,1,2,1,2,2,0,2,1,0,2,1,2,0,0,2,2,1,2,2,2,1,1
buriedtire367@163.com,2,1,1,2,1,2,2,0,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2
acientrug266@gmail.com,1,1,2,0,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2
milkytide458@163.com,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,0,0,2,1,1,2,1,2
oldchrysler964@163.com,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,0,2,1,2
colddrum318@gmail.com,1,2,2,1,1,2,0,1,0,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2
milkyblanket221@qq.com,2,2,1,2,2,2,2,2,2,1,0,1,0,2,2,0,2,1,0,2,0,1,1,1
hotbike143@outlook.com,2,2,2,1,1,1,1,2,1,1,1,0,2,1,2,2,2,1,1,2,2,2,2,1
clamyskates705@yahoo.com,0,2,2,0,1,0,1,0,1,1,2,2,1,0,2,0,2,2,2,0,2,2,2,2
foundtide103@qq.com,2,1,2,1,2,0,2,2,2,2,1,2,2,1,2,1,2,0,1,0,0,1,1,2
lostbike893@outlook.com,1,1,2,2,2,1,2,1,2,1,0,1,1,2,2,1,1,2,2,2,0,2,2,1
hotcup894@163.com,0,1,0,0,2,0,2,1,2,1,2,2,2,1,2,1,0,1,2,2,2,2,1,2
clamywindow198@outlook.com,2,2,1,1,2,2,0,2,2,2,2,1,1,0,2,1,2,1,2,0,2,1,1,1
dailysnake442@outlook.com,0,1,1,2,0,2,1,2,2,0,2,2,2,1,1,2,2,1,1,2,0,1,2,2
freshyskates966@gmail.com,1,0,1,1,2,2,2,2,1,2,0,2,2,1,2,2,0,2,1,2,0,1,2,0
soiledjug360@yahoo.com,2,2,1,2,1,2,0,0,2,1,2,1,2,0,2,1,2,2,0,2,0,2,1,1
soiledskates814@163.com,0,2,1,2,0,2,2,2,2,1,0,2,1,1,2,1,1,0,0,2,1,2,2,2
deepchrysler238@outlook.com,0,1,1,1,1,0,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2
hottire211@outlook.com,1,2,1,0,2,0,2,0,2,2,0,2,2,2,1,1,2,1,1,2,1,1,2,2
usedhat751@qq.com,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,2,1,2,2,0,2,1,2,2
soiledsnake79@yahoo.com,1,2,0,2,1,2,0,2,1,2,2,1,1,2,2,1,2,2,2,1,0,1,1,2
replacementshack38@163.com,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2
hotwindow831@outlook.com,2,0,2,2,1,2,1,0,1,1,2,2,1,2,2,1,2,1,2,0,2,1,2,1
acientbike144@yahoo.com,2,1,2,1,1,2,2,2,2,1,0,1,2,0,2,2,0,1,2,1,2,2,0,1
soiledsub30@qq.com,0,1,1,2,0,2,2,0,2,1,2,2,2,1,1,1,1,2,0,2,2,1,2,2
lostrug518@qq.com,2,2,1,1,1,1,1,2,0,2,0,2,0,2,0,2,2,1,0,2,2,2,2,1
slightlychrysler739@yahoo.com,1,2,2,1,2,0,2,0,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2
foldingrug539@yahoo.com,2,1,1,2,1,0,2,2,1,1,2,2,2,2,2,1,1,1,2,2,0,2,1,0
slimycola683@outlook.com,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,0,1,2,2,1,2
buriedjeep923@yahoo.com,1,1,1,2,2,0,2,2,2,2,0,2,2,0,2,1,1,1,2,1,1,1,2,2
fishyjug865@163.com,0,0,2,2,1,1,2,1,1,2,2,1,2,0,2,2,1,2,2,2,2,1,1,1
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,1,2,2,1,0,2,2,1,1,2,1,0,1,2,1
retiredrug224@qq.com,2,2,2,1,1,0,0,0,1,2,0,2,1,2,1,1,2,1,1,2,2,2,2,2
coldsnake27@gmail.com,2,1,2,2,0,2,0,2,0,2,2,1,1,2,1,2,1,1,2,1,1,2,2,0
slimyjug642@163.com,2,2,2,0,1,2,1,0,2,1,2,1,2,1,0,2,2,2,1,0,2,1,0,2
lostskates470@gmail.com,1,1,1,2,2,0,2,2,2,1,0,1,2,2,2,1,2,1,1,2,2,2,1,0
usedbike748@qq.com,0,1,1,2,0,2,1,2,2,1,0,2,2,2,1,1,2,2,1,0,2,2,2,1
fishyrug633@163.com,2,0,1,2,2,1,2,0,0,1,1,2,2,2,1,0,2,2,2,2,0,1,1,2
freshybread696@163.com,0,2,1,2,1,1,2,0,2,2,2,2,1,2,2,2,2,0,0,1,0,2,1,1
moistspice387@qq.com,0,1,0,1,1,2,1,2,2,2,0,2,2,2,0,1,2,0,2,2,0,1,2,2
hotshack160@outlook.com,2,2,2,1,2,2,1,2,0,2,0,2,2,0,2,1,2,0,1,1,0,1,2,0
foldingskates208@gmail.com,2,1,1,2,2,2,0,0,1,2,2,1,1,2,2,1,0,2,0,2,0,2,2,1
soiledtide149@qq.com,0,1,1,0,2,2,1,1,1,2,2,2,1,0,1,2,1,2,2,2,2,2,2,1
deepsub474@yahoo.com,1,1,2,2,2,2,0,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2
foldingrug197@outlook.com,1,1,2,1,2,2,2,0,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2
clamyrug518@163.com,1,2,2,1,1,2,0,0,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1
lostdrum631@163.com,1,2,2,0,1,1,0,2,2,2,2,1,2,0,0,2,2,1,2,2,0,1,2,1
coldshirt926@163.com,2,1,0,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1
newbread222@outlook.com,0,0,2,2,2,0,2,2,2,1,0,2,2,2,0,0,1,2,2,1,1,1,1,2
dailytide471@outlook.com,2,1,2,1,1,2,0,1,2,2,2,1,1,0,1,2,2,2,2,0,2,1,2,1
slightlycup436@yahoo.com,2,0,2,2,1,1,2,2,2,0,1,2,2,1,1,1,2,2,0,1,0,2,1,2
freshyspice871@qq.com,2,1,2,2,2,0,2,1,2,2,2,1,2,0,1,2,2,1,2,0,1,1,1,1
newtire220@outlook.com,2,1,1,2,0,2,0,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1
usedcola410@outlook.com,1,2,1,2,1,1,2,2,0,2,2,1,1,2,0,2,2,1,2,1,2,1,1,2
soiledshoes664@yahoo.com,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,0,2,0,2
oldtire137@qq.com,0,1,1,2,2,1,2,2,2,2,2,1,1,0,2,1,1,2,1,2,2,1,1,2
slightlywindow406@gmail.com,2,1,1,2,2,0,2,0,2,1,2,1,1,2,2,2,2,1,2,0,1,2,1,1
tiredskates27@163.com,0,2,2,2,2,1,2,1,1,2,1,1,2,0,0,2,1,2,1,2,2,1,1,2
mostlysnake491@qq.com,2,2,2,1,1,2,1,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,1,1
usedspice982@163.com,2,2,1,2,2,2,2,2,1,1,1,1,1,0,2,2,1,1,1,1,2,2,1,2
extrajeep354@qq.com,1,1,0,1,2,0,2,0,1,1,2,2,1,2,1,2,2,2,2,2,0,2,0,2
foldingsnake113@yahoo.com,2,2,1,1,2,1,2,1,2,1,0,2,1,2,1,1,2,2,2,2,1,1,1,2
tiredsub5@gmail.com,2,2,2,1,1,1,1,2,2,1,2,0,2,1,1,2,2,2,1,0,1,1,2,2
dailydrum264@gmail.com,2,2,2,0,2,0,1,2,0,2,0,2,1,2,0,1,2,1,1,2,1,2,2,1
clamyspice962@yahoo.com,2,1,2,1,2,0,2,1,2,0,1,1,2,2,1,1,1,2,1,2,2,2,2,0
dirtyshack540@gmail.com,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,0,1,2,1,2,2
replacementcup675@qq.com,2,1,2,2,2,0,0,2,1,2,2,1,1,2,2,1,2,1,2,2,0,1,1,1
freshytide12@gmail.com,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1
fishyshack419@163.com,2,2,2,2,1,1,0,0,2,2,0,1,0,2,2,1,2,2,1,2,0,1,2,1
acientshoes397@163.com,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,0,1,1,2,1,2,2,1
acientspice814@outlook.com,1,2,1,2,1,1,2,2,2,2,0,1,1,0,2,2,2,2,1,2,1,1,1,2
foundbeans91@163.com,2,2,1,2,0,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,0,1
coldsnake463@outlook.com,1,1,2,1,2,2,1,2,2,0,2,2,0,1,2,1,1,1,1,2,2,2,2,0
slightlyjug390@163.com,1,2,2,2,2,1,0,0,1,0,2,2,2,2,1,1,2,2,2,1,2,1,1,1
newtide512@gmail.com,2,2,2,1,1,2,2,1,2,2,0,1,0,0,0,0,2,0,2,2,1,2,2,1
newspice777@163.com,1,1,2,2,1,0,2,2,2,2,0,1,2,0,2,0,0,1,2,2,1,1,2,2
tiredbike897@qq.com,2,2,0,1,1,2,1,2,1,1,0,2,0,0,0,1,2,2,2,2,1,2,2,2
slimybeans83@yahoo.com,2,0,1,2,2,2,1,0,2,2,0,2,1,2,1,2,2,1,2,2,0,1,1,1
lostjeep796@gmail.com,2,2,2,1,1,1,0,1,0,1,1,1,2,2,2,2,2,1,0,2,2,2,2,0
soiledshirt927@gmail.com,2,2,0,1,1,2,2,1,2,1,0,2,1,0,0,2,1,2,2,1,2,1,2,2
coldtire692@yahoo.com,2,2,2,2,0,2,2,0,2,2,1,1,1,1,1,1,2,1,2,0,2,1,2,1
slimybeans511@qq.com,2,1,1,2,1,2,1,2,1,2,1,2,2,2,0,2,2,1,1,1,2,1,1,2
drysub137@outlook.com,2,2,2,1,1,2,2,1,1,2,2,1,2,0,2,1,1,1,1,2,0,2,2,1
deepbread381@yahoo.com,0,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2
hotbeans6@gmail.com,2,1,1,0,2,0,1,0,2,2,2,1,2,0,1,1,2,2,1,2,0,2,2,2
milkyhat906@gmail.com,2,1,2,2,2,0,2,0,0,2,0,1,1,2,2,1,2,1,2,1,2,2,1,0
newspice843@gmail.com,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,0,2,1,2,1,1,1
hotshirt172@qq.com,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,0,2,2,1
foundtide258@yahoo.com,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2
coldblanket968@gmail.com,2,2,1,0,1,2,2,0,0,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1
dailyspice289@gmail.com,1,1,1,1,2,1,2,0,2,2,1,2,2,2,2,2,2,1,1,1,0,2,1,2
deepdrum919@qq.com,2,2,1,2,0,1,2,0,2,2,2,2,1,0,1,1,1,2,2,1,2,1,1,2
slimybread27@qq.com,1,2,1,2,1,2,1,0,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1
oldsnake198@outlook.com,1,1,2,0,1,1,2,0,2,2,2,1,2,1,0,2,2,2,1,1,2,1,2,2
slimycup494@qq.com,2,0,0,2,2,1,2,0,2,0,2,1,2,0,0,2,0,1,2,2,2,2,1,1
newtire896@gmail.com,0,1,1,2,1,0,1,2,2,1,2,2,1,2,1,2,2,1,2,0,2,2,1,2
soiledwindow985@yahoo.com,0,2,1,2,1,0,1,2,2,2,1,2,1,0,2,2,1,1,0,2,2,1,2,2
slightlytide674@outlook.com,1,2,1,2,2,1,1,1,2,1,0,1,2,2,2,2,1,2,2,2,1,1,1,2
usedrug746@outlook.com,2,2,2,2,1,2,1,2,1,0,2,1,1,2,2,2,1,1,1,1,1,2,1,2
drywindow943@qq.com,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2
hotsnake274@yahoo.com,0,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,0,1,2,2
foundsub311@yahoo.com,0,2,1,2,1,1,2,0,2,1,2,2,1,2,2,2,1,2,1,2,0,1,1,2
clamyshoes18@163.com,2,2,2,2,1,2,1,2,2,2,0,1,1,1,2,2,1,1,0,1,0,1,2,2
extrashoes369@outlook.com,0,2,2,0,2,1,1,0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2
foundbread552@outlook.com,2,1,1,2,1,2,1,2,2,2,0,2,1,2,2,1,0,2,1,1,2,2,1,1
freshycola351@qq.com,2,2,1,1,1,2,1,0,2,2,2,2,1,2,2,1,1,0,1,2,1,1,2,2
soiledshack25@qq.com,2,1,2,0,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1
hotshoes609@163.com,0,1,1,2,2,0,2,0,1,2,0,1,2,2,2,2,1,1,1,2,0,2,2,2
coldcup403@outlook.com,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2
foundjeep250@qq.com,2,2,1,2,1,2,1,2,1,1,0,1,2,2,0,2,1,2,2,2,1,2,1,1
foundjug643@yahoo.com,0,2,2,0,1,0,2,2,2,2,1,2,1,0,2,2,2,1,2,1,2,1,1,1
hotcup940@outlook.com,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1
slightlywindow508@gmail.com,0,1,2,2,1,2,0,0,2,2,0,2,2,2,0,1,1,2,2,0,2,0,1,2
slightlyshirt196@outlook.com,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,0,2,1,1,0,2,2,1
retiredspice520@163.com,1,2,2,1,1,2,1,2,1,1,2,2,1,0,0,2,0,2,2,2,0,1,2,2
acientspice799@yahoo.com,1,1,1,2,2,2,0,0,2,2,1,1,2,0,1,2,2,1,2,2,0,2,1,2
oldsub430@yahoo.com,1,2,0,2,2,2,1,0,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2
burieddrum84@outlook.com,2,1,1,2,2,0,1,0,2,2,2,2,2,1,2,1,0,1,2,1,2,2,1,0
deepbread26@qq.com,0,1,2,2,2,1,2,2,0,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1
losthat823@gmail.com,1,2,2,1,0,2,1,1,0,2,1,2,1,2,1,2,1,1,2,2,0,2,2,2
slimyshoes919@yahoo.com,2,2,1,1,2,2,1,1,2,0,0,2,1,2,2,2,2,1,1,1,0,2,2,1
milkyshack320@qq.com,1,1,1,1,2,0,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1
dailycup574@outlook.com,1,1,1,1,2,1,1,0,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2
