email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
moistshack97@qq.com,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,0,2,1,0,1,2,2,0,2
deepdrum726@qq.com,1,2,2,1,2,1,1,1,2,1,2,2,2,1,0,1,2,2,1,2,2,1,1,2
dailyspice363@outlook.com,1,2,1,2,2,1,0,2,1,1,2,1,2,1,2,0,1,1,2,2,2,2,1,2
slightlyhat250@gmail.com,2,1,0,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2
foldingshack729@gmail.com,2,0,0,0,2,1,1,2,2,2,0,1,2,1,2,2,1,1,2,2,1,2,0,2
clamyjug699@163.com,1,2,2,0,1,2,1,2,2,1,0,2,1,2,1,0,2,1,0,1,2,2,2,2
dailyblanket972@163.com,1,2,0,1,1,2,1,1,0,2,2,2,2,1,2,2,1,2,0,1,1,2,2,2
moistspice183@outlook.com,1,2,2,0,1,1,2,1,2,1,0,2,0,2,1,2,2,2,2,0,1,2,2,1
milkytide545@gmail.com,1,1,2,2,2,1,2,0,2,1,1,2,0,1,2,1,2,1,2,1,2,2,1,2
deepshoes686@163.com,1,0,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2
dirtyskates685@yahoo.com,1,1,2,1,2,2,0,2,0,1,2,2,0,2,2,1,2,2,0,0,1,0,2,2
oldjug810@qq.com,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,0,1,2,1,1,2,1,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,1,1,1,2,0,2,2,1,2,2,1,1,2,1,2,1
newhat584@gmail.com,1,1,2,2,0,2,1,2,2,1,2,1,0,2,1,2,1,2,0,2,2,1,0,2
buriedhat948@gmail.com,2,0,1,0,2,1,2,2,0,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2
freshybike323@yahoo.com,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2
coldchrysler584@outlook.com,1,0,2,2,2,0,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2
fishybeans673@163.com,2,1,1,2,1,2,1,2,1,2,2,1,0,2,1,1,0,2,2,1,2,2,2,1
foundsub142@qq.com,1,0,2,2,1,1,2,2,0,2,2,1,2,1,2,1,1,0,0,2,2,2,1,2
slightlyshoes531@qq.com,2,1,1,1,1,1,2,1,2,2,0,2,1,2,1,2,2,1,2,0,2,2,1,2
deeptire624@163.com,1,1,2,2,0,2,1,2,2,1,1,1,2,2,2,2,1,1,0,0,1,2,2,2
slightlycup586@163.com,2,2,2,2,2,1,1,1,1,2,0,1,2,2,1,2,2,1,2,1,1,1,2,1
moistsnake909@outlook.com,1,2,2,2,1,2,2,2,2,2,0,1,1,1,1,2,0,0,0,2,2,1,1,2
slightlychrysler546@gmail.com,2,0,0,0,2,0,2,0,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1
dailybike530@gmail.com,2,2,0,2,2,1,1,1,0,1,2,2,1,1,1,1,2,0,2,2,2,1,2,2
hottire211@outlook.com,1,2,1,1,2,1,2,0,2,2,0,2,2,2,1,1,2,0,0,2,1,1,2,2
dryjeep45@163.com,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,0,0,1,2,1,0,1
newshirt323@gmail.com,1,1,0,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,0,2,2,2,1,2
fishyhat971@outlook.com,2,0,2,2,1,1,1,0,2,1,0,1,1,2,1,2,2,2,2,1,1,2,2,2
foundwindow771@qq.com,2,1,0,2,2,0,2,2,2,2,0,2,2,1,2,1,2,1,2,0,0,1,1,0
hotsnake893@163.com,1,0,1,1,2,1,1,1,2,1,2,2,0,2,2,2,2,2,0,2,2,1,1,2
foundtire923@qq.com,1,1,0,2,2,2,1,1,1,1,0,2,2,2,1,2,2,2,2,2,2,1,1,1
newskates92@gmail.com,1,0,2,1,0,2,2,1,1,2,2,2,2,1,2,2,0,0,0,2,0,2,1,2
soiledwindow838@yahoo.com,1,0,0,2,2,1,2,1,2,2,0,2,0,1,1,2,1,1,2,2,2,2,2,1
deepshirt742@gmail.com,2,2,0,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,0,1,1,2,2,2
retiredcup377@gmail.com,2,1,0,1,0,2,2,2,2,1,1,1,2,2,1,2,2,2,0,2,1,1,1,2
clamyrug518@163.com,1,2,2,1,1,2,1,1,0,2,2,1,2,2,2,2,1,0,2,1,2,2,1,1
freshyjug542@qq.com,2,1,1,2,2,0,1,2,2,2,0,1,2,2,0,1,1,2,1,2,2,1,1,2
foundbike537@163.com,1,2,0,1,2,1,1,2,0,2,2,2,2,2,1,2,1,1,0,2,1,1,2,2
soiledshack25@qq.com,2,1,2,0,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1
acientshoes215@outlook.com,2,1,0,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,0,2,2,1,1
newbeans365@qq.com,2,1,1,1,1,2,1,1,2,2,1,1,2,1,0,2,2,2,2,2,2,1,1,2
oldtire137@qq.com,1,1,0,2,2,1,2,2,2,2,2,1,0,1,2,1,1,2,0,2,2,1,0,2
deeprug190@yahoo.com,2,2,0,0,2,1,1,1,2,2,1,2,2,1,1,2,2,0,0,0,2,0,2,2
freshytide12@gmail.com,1,1,1,2,2,1,1,2,2,1,0,1,2,2,1,2,2,1,2,2,2,2,1,1
lostskates470@gmail.com,1,1,0,2,2,1,2,2,2,1,1,1,2,2,2,0,2,1,0,2,2,2,1,0
fishyshirt859@outlook.com,2,0,1,2,2,2,1,2,2,2,2,1,0,2,2,2,2,1,1,1,1,1,1,1
retiredjug229@yahoo.com,1,1,0,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,0,2
newtire220@outlook.com,2,1,1,2,1,2,1,2,2,1,0,1,2,1,2,1,2,2,2,2,2,1,1,0
slimyjug642@163.com,2,2,2,0,1,2,1,1,2,1,2,0,2,0,1,2,2,2,0,1,2,1,1,2
clamybread980@163.com,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,0,1
fishyjug479@qq.com,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1
slightlydrum888@yahoo.com,2,2,0,2,2,1,0,2,1,1,0,2,2,2,1,1,1,2,1,2,2,1,0,2
oldsnake198@outlook.com,1,1,2,1,0,1,2,1,2,2,2,1,2,1,1,2,2,2,0,1,2,1,2,2
usedhat751@qq.com,1,1,0,2,2,1,2,2,1,2,1,2,0,1,0,2,1,2,2,1,2,0,2,2
oldchrysler964@163.com,1,2,2,2,1,2,0,1,1,2,1,2,0,2,2,1,1,2,2,1,0,2,1,2
soiledcup851@outlook.com,2,1,0,2,1,2,1,2,2,2,0,2,0,2,1,2,1,1,0,1,2,1,2,2
slimyrug81@yahoo.com,1,1,2,2,2,1,0,2,2,1,2,1,1,2,1,1,2,0,2,1,1,2,2,2
milkyshoes608@gmail.com,1,1,0,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,0,2,2,0,2,2
acientbread736@163.com,1,1,0,2,2,2,2,1,1,2,2,1,2,0,1,0,2,2,0,1,2,2,1,2
mostlytire325@outlook.com,1,1,1,2,0,0,2,2,0,2,0,2,0,2,2,0,2,2,2,0,2,1,2,0
oldshack980@gmail.com,1,1,1,2,1,2,1,2,0,2,1,2,2,0,1,2,1,0,2,2,2,2,1,2
mostlyjug823@yahoo.com,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1
newrug832@163.com,1,2,2,2,2,2,1,0,1,1,1,1,1,2,1,1,1,0,2,2,2,2,2,2
slimytire345@gmail.com,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,1,2,0,2,1,1,1,2
oldrug306@yahoo.com,1,1,1,1,2,2,1,2,2,1,2,1,2,1,0,2,1,0,2,2,2,2,2,1
clamyshirt500@qq.com,1,1,2,0,1,2,2,2,1,1,1,1,1,2,2,2,1,0,2,1,2,2,2,2
replacementskates777@yahoo.com,2,1,2,0,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,0,1
buriedtire367@163.com,2,0,0,2,1,2,2,0,1,2,2,2,2,2,1,1,0,1,0,1,2,1,2,2
retiredsub614@outlook.com,2,2,0,1,1,1,1,2,2,2,1,1,2,2,2,0,1,2,0,1,1,2,2,2
hotsnake274@yahoo.com,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,0,1,1,1,2,2
milkydrum700@yahoo.com,2,1,2,2,1,1,2,0,1,1,2,1,2,2,1,2,1,0,2,2,2,1,1,2
clamytire126@163.com,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1
hotshack160@outlook.com,2,2,2,0,2,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,1,2,0
foldingcup778@outlook.com,2,2,2,2,2,0,2,1,2,1,0,2,1,1,2,2,1,1,0,2,1,1,1,2
dryhat911@yahoo.com,2,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,0,2,0,1
slightlyshirt196@outlook.com,2,2,0,2,2,1,2,2,0,1,1,2,0,1,2,2,1,2,0,0,0,2,2,1
freshyblanket903@qq.com,0,2,1,2,2,2,1,2,0,1,2,1,2,2,1,0,2,1,0,2,1,2,1,2
fishywindow737@yahoo.com,2,1,0,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,0,1,1,1,1,2
dailybeans981@gmail.com,2,2,2,2,1,2,1,1,1,2,0,2,0,1,1,2,1,1,2,1,2,2,0,2
dryjeep934@gmail.com,2,2,1,0,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1
lostwindow390@gmail.com,1,2,0,0,1,2,2,2,1,1,2,1,0,1,2,2,1,2,2,0,2,2,2,1
replacementshack840@outlook.com,2,2,2,0,2,1,1,1,1,2,0,1,2,2,1,2,2,1,0,2,2,2,1,1
foldingblanket123@qq.com,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,0,0,2,1,1,1
usedcola410@outlook.com,1,2,1,2,1,1,2,2,1,2,2,1,0,2,1,2,2,1,2,1,2,1,1,2
dailysnake442@outlook.com,1,1,1,2,1,2,1,2,2,1,2,2,2,0,0,2,2,1,1,2,1,1,2,2
moistdrum752@qq.com,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,0,1,1,0,2,1,2,0,2
milkytire691@qq.com,1,1,2,0,1,2,1,1,1,2,2,1,2,1,2,2,2,2,0,2,2,1,0,2
extrarug864@qq.com,2,2,2,1,2,2,2,1,1,1,0,1,0,2,2,2,1,1,2,0,2,2,1,1
dailybike78@163.com,1,2,1,2,1,1,2,1,1,1,2,1,2,2,0,2,1,2,0,2,1,2,2,2
moistwindow592@outlook.com,2,2,1,2,0,1,2,1,1,2,0,2,1,2,2,2,1,1,0,1,1,2,2,2
drysub137@outlook.com,2,2,2,0,0,2,2,1,0,2,2,1,2,1,2,1,1,1,0,2,1,2,2,1
deepbread381@yahoo.com,0,1,2,2,2,2,2,2,1,2,2,1,1,1,2,0,1,1,2,2,1,1,1,2
dailyspice313@gmail.com,1,2,2,2,2,1,2,2,0,2,0,1,2,1,2,0,1,2,0,1,2,1,1,2
buriedrug530@outlook.com,1,0,0,1,2,2,2,2,2,2,1,2,0,1,2,1,2,0,0,0,1,2,2,2
buriedspice689@qq.com,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,0,0,2,0,2,2,1
foundhat456@outlook.com,1,2,2,1,1,2,1,1,2,2,2,2,0,2,2,1,1,2,2,0,2,1,0,1
tiredskates490@gmail.com,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,0,1,2,2,0,2
soiledrug174@163.com,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,0,1,2,2,1,1
clamyspice717@outlook.com,1,1,2,2,2,2,1,2,1,1,0,1,2,1,2,0,2,2,0,2,1,2,2,0
mostlyjug153@163.com,1,1,2,0,1,2,2,2,1,1,2,2,2,1,0,1,1,1,0,2,2,2,2,2
freshybread696@163.com,1,2,0,2,0,1,2,1,2,2,2,2,0,2,2,2,2,1,0,1,0,2,1,1
hotbike959@outlook.com,1,2,1,0,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,1,2,2,2,2
newchrysler620@yahoo.com,1,2,2,2,1,0,2,1,1,2,2,2,2,2,1,2,1,0,2,0,0,1,1,2
oldtide873@gmail.com,2,2,2,2,2,0,0,1,1,1,2,1,1,1,0,2,2,2,0,1,2,1,2,2
slightlychrysler353@qq.com,2,1,1,2,2,2,2,1,2,1,0,2,1,2,1,2,1,1,1,2,0,2,2,1
milkyhat906@gmail.com,2,1,2,2,2,0,2,1,1,2,0,1,0,2,2,1,2,1,2,1,2,2,1,1
dailybike787@163.com,2,2,2,2,2,1,2,2,1,1,0,2,1,2,1,1,0,1,0,2,1,1,2,2
moistshoes107@qq.com,2,1,0,1,2,0,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,0,1
clamywindow198@outlook.com,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1
replacementchrysler5@qq.com,1,0,2,2,2,1,2,1,2,1,1,1,2,2,0,0,1,2,2,2,1,2,2,0
replacementshoes137@outlook.com,2,1,2,1,1,2,2,2,0,2,1,1,2,2,1,1,1,1,2,0,1,2,2,2
moistbike54@163.com,1,2,2,1,1,0,2,2,0,1,2,2,1,1,0,1,1,1,2,2,2,2,2,2
coldblanket968@gmail.com,2,2,1,0,1,2,2,1,1,2,2,1,0,1,2,1,2,2,0,2,1,2,2,1
hotspice38@yahoo.com,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,0,2,1,2,2,2
slimyskates612@outlook.com,1,2,1,0,2,2,1,0,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2
slimyjeep502@163.com,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1
clamybeans775@outlook.com,1,2,0,1,1,1,2,1,2,1,2,2,2,2,2,1,1,0,2,0,2,1,2,2
soiledbike200@qq.com,2,1,1,0,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2
colddrum262@163.com,2,2,2,1,1,2,1,0,2,1,0,1,1,2,2,0,1,2,2,2,2,2,0,1
hotrug368@outlook.com,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,0,2,1,2,1,1,1,2,2
slightlytire158@163.com,1,1,0,2,1,2,2,2,0,1,2,2,0,2,2,1,0,1,2,2,2,1,1,2
buriedshirt115@yahoo.com,0,0,2,0,2,2,1,2,1,1,2,2,0,1,2,2,1,0,2,2,2,2,1,1
extracola140@gmail.com,1,1,1,0,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2
acientskates970@gmail.com,2,2,1,0,1,2,1,0,2,2,1,2,0,1,1,2,2,2,0,1,1,2,2,2
clamyshoes18@163.com,2,2,2,2,1,2,1,2,2,2,0,1,1,1,2,2,1,1,0,1,1,1,2,2
dailytire198@qq.com,2,2,0,2,2,2,1,0,1,2,1,1,2,2,2,0,2,1,0,1,1,2,1,2
newcola758@qq.com,2,1,2,2,1,2,1,2,1,2,2,2,0,2,1,2,2,0,0,0,1,1,1,2
tiredtire285@yahoo.com,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,0,2,2,2,2,2
foundbread301@163.com,2,2,2,0,1,1,1,2,0,2,0,1,2,2,1,0,2,2,2,0,0,2,1,2
usedspice992@gmail.com,2,0,0,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2
foundtire500@gmail.com,2,0,2,1,1,1,2,1,2,1,0,1,1,1,1,2,2,2,1,2,2,2,2,2
fishybike986@qq.com,2,2,1,0,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2
acienthat353@yahoo.com,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1
extrabike590@outlook.com,1,1,1,0,2,2,1,2,2,2,2,1,2,2,1,2,1,0,2,1,1,2,1,2
coldshack140@outlook.com,2,1,2,2,2,2,1,1,0,1,2,1,0,2,1,2,1,2,2,1,1,2,2,1
slightlyjeep732@163.com,2,1,1,1,1,1,1,2,2,1,2,2,2,1,0,2,2,1,2,1,2,2,2,1
newhat705@yahoo.com,0,1,1,2,2,1,2,1,2,2,1,1,0,2,2,2,1,1,2,1,1,2,2,2
mostlyshirt500@163.com,2,1,2,2,2,2,2,1,2,2,0,1,0,1,1,2,1,0,2,1,2,1,1,2
freshytire179@outlook.com,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,0,2,1,2,1,1,2
newwindow655@qq.com,0,2,2,1,1,0,2,2,1,2,0,1,1,1,2,2,2,1,0,0,2,2,2,2
coldsub442@outlook.com,1,1,2,0,2,1,2,2,2,1,0,1,0,1,0,2,2,0,0,2,2,2,2,2
clamyjug899@yahoo.com,1,2,0,1,1,1,2,2,1,2,0,2,1,2,1,2,1,2,1,2,1,2,2,2
fishybeans629@qq.com,1,1,2,2,2,2,1,2,2,1,0,2,1,2,2,0,2,2,1,0,1,2,1,0
foldingwindow786@qq.com,2,1,2,2,1,1,1,2,0,1,0,1,2,1,2,0,2,2,2,2,2,2,1,1
lostshoes790@163.com,2,2,0,0,1,1,2,2,0,2,2,1,2,1,2,1,1,2,0,2,2,1,1,2
clamyspice962@yahoo.com,2,1,2,1,2,1,2,1,2,1,1,1,2,2,0,1,1,2,1,2,2,2,2,1
soiledshoes971@163.com,1,0,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,0,1,1,2
hotcup793@outlook.com,1,1,1,0,1,0,2,1,0,2,2,2,2,2,2,1,2,2,0,2,1,2,2,1
dailywindow783@qq.com,2,1,2,2,1,1,2,0,2,2,2,1,2,1,1,2,2,1,2,2,1,1,0,1
foldingspice737@gmail.com,2,2,1,1,0,1,2,1,2,1,0,1,2,2,1,0,2,2,0,2,2,2,1,2
retiredtide905@qq.com,2,0,0,2,2,1,2,0,2,1,2,1,0,1,2,2,2,1,2,1,2,1,2,0
newbike501@163.com,1,1,2,0,2,2,2,1,2,2,1,2,0,2,2,0,1,1,2,2,1,2,1,1
retiredskates875@outlook.com,2,1,0,0,1,2,2,1,2,1,2,2,2,1,2,0,1,2,0,2,0,2,1,2
mostlywindow744@qq.com,2,2,2,2,1,1,2,2,1,1,0,1,0,2,0,1,2,2,2,2,1,1,1,2
hotbeans6@gmail.com,2,1,0,1,2,0,1,1,2,2,2,1,2,1,1,0,2,2,0,2,0,2,2,2
newsnake440@gmail.com,1,1,2,2,1,0,2,1,2,1,0,2,1,2,2,2,1,2,0,0,0,2,2,2
usedspice345@gmail.com,2,1,2,0,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1
drycola993@163.com,1,1,1,1,0,2,2,1,1,2,1,2,2,2,2,0,0,1,2,2,2,1,2,2
hotsub233@gmail.com,2,2,2,2,1,1,2,2,2,2,0,1,2,2,1,1,2,0,0,1,1,1,1,2
soiledshirt927@gmail.com,2,2,0,0,1,2,2,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,2,2
slightlychrysler47@gmail.com,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1
replacementspice591@163.com,1,1,1,1,1,2,1,2,0,2,2,2,0,2,2,1,2,0,0,2,2,1,2,2
foundhat579@gmail.com,2,1,2,2,1,1,2,1,0,2,0,1,2,1,2,2,2,1,2,2,1,1,1,2
buriedcola618@gmail.com,1,2,1,2,2,1,1,1,2,2,2,1,0,2,0,0,2,2,2,1,1,2,0,2
soiledhat544@outlook.com,1,2,2,1,1,1,1,2,1,2,0,2,2,2,2,2,1,1,2,1,1,2,2,1
clamyhat383@163.com,1,1,2,0,2,2,2,2,0,2,1,1,0,2,1,2,1,1,2,2,2,2,1,0
replacementshoes36@gmail.com,1,0,1,2,2,1,1,2,2,2,0,2,1,2,1,2,1,1,0,2,0,2,2,2
fishyblanket703@gmail.com,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2
buriedtire207@gmail.com,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1
slightlybread907@outlook.com,1,2,1,0,0,2,2,1,2,1,2,1,2,2,2,1,2,1,0,2,1,2,2,1
freshyshirt46@outlook.com,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,0,2,2,2,2,2,1
newshack421@163.com,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1
moisttide843@qq.com,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,1,1,2,2,2,2,1,1
clamyspice37@gmail.com,2,2,2,2,1,1,2,0,1,2,0,2,2,1,1,1,1,1,2,2,2,1,1,2
foundbeans35@163.com,2,1,1,2,2,2,2,2,1,1,1,2,0,2,2,1,1,2,0,0,1,1,2,2
moistsnake997@163.com,1,1,2,2,1,1,2,2,0,2,2,1,2,1,2,1,2,2,0,1,2,2,1,0
buriedjug927@qq.com,2,2,2,1,1,2,1,1,1,2,0,1,2,2,1,0,2,2,0,2,1,1,2,2
moistbike627@163.com,1,1,0,2,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2
moisttide935@gmail.com,1,1,2,1,2,2,2,2,2,1,2,1,0,2,2,2,1,2,0,1,1,1,1,2
slightlyrug271@yahoo.com,2,1,0,2,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1
replacementsub351@qq.com,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1
foldingcola28@yahoo.com,2,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,0,1,2,1,1,2
drysnake204@gmail.com,2,0,2,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2
freshyrug186@163.com,1,2,2,0,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2
dailytide471@outlook.com,2,1,2,0,1,2,1,1,2,2,2,1,0,1,1,2,2,2,2,0,2,1,2,1
soiledskates814@163.com,1,2,0,2,1,2,2,2,2,1,0,2,0,1,2,1,1,0,0,2,1,2,2,2
dirtywindow48@qq.com,1,2,0,0,2,2,2,2,1,2,0,1,2,1,1,2,1,2,0,2,1,0,2,2
deepdrum919@qq.com,2,2,1,2,1,1,2,1,2,2,2,2,0,1,1,1,1,2,2,1,2,1,0,2
oldspice340@163.com,1,0,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,0,2,1,2,1,1
mostlycup165@yahoo.com,2,1,2,2,1,1,2,1,1,1,0,1,2,2,1,2,1,2,2,1,2,2,2,1
coldskates31@gmail.com,1,1,1,2,2,2,1,1,1,2,0,2,1,2,1,2,1,2,0,2,2,2,2,1
acientblanket702@qq.com,2,1,2,0,2,2,2,2,2,1,2,1,0,1,1,2,2,1,0,2,1,1,2,1
foundskates539@outlook.com,2,2,0,2,1,1,2,2,2,1,1,1,2,2,1,2,2,0,0,2,1,1,1,2
lostsub349@gmail.com,2,2,1,2,1,1,0,2,2,1,1,2,2,2,1,0,2,1,0,1,2,2,1,2
fishyblanket809@outlook.com,1,1,2,2,1,2,2,2,2,1,0,2,1,2,2,2,1,1,0,1,1,1,2,2
deepbread546@qq.com,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,0,0,2,1,1,2,2
dailycup358@yahoo.com,1,0,0,2,2,2,0,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2
slightlydrum798@163.com,2,2,0,0,1,2,2,2,1,1,2,1,0,2,1,2,2,2,0,1,1,2,2,0
fishycup117@163.com,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1
lostbike893@outlook.com,1,1,2,2,2,1,2,1,2,1,0,1,0,2,2,1,1,2,2,2,1,2,2,1
dirtydrum199@163.com,2,1,1,0,2,1,2,2,0,2,0,1,2,1,1,2,2,2,0,2,1,2,1,2
usedrug181@yahoo.com,2,1,0,1,2,2,2,2,2,2,1,1,1,2,0,2,1,2,0,1,1,2,0,2
extraspice523@gmail.com,1,2,2,2,1,2,2,0,1,2,2,1,2,1,1,1,2,1,0,0,2,2,2,1
dryblanket964@gmail.com,2,2,0,1,0,1,2,0,0,2,1,2,0,2,0,2,2,0,1,2,2,2,2,1
soiledshirt718@outlook.com,2,1,2,0,1,2,2,2,2,2,0,2,0,2,1,1,1,2,2,1,2,0,0,1
hotcup940@outlook.com,1,2,0,1,2,0,2,2,0,1,2,1,0,2,1,1,2,2,2,2,1,2,2,1
dirtybread769@gmail.com,2,2,0,2,1,1,2,2,0,2,1,2,0,1,1,2,1,1,1,2,2,1,2,2
dryspice412@gmail.com,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,0,2,2,2,1,0
slimyhat636@outlook.com,2,2,2,2,2,2,2,1,1,1,0,1,1,1,2,2,1,0,1,1,2,2,0,2
replacementdrum150@163.com,1,1,1,0,0,1,0,1,1,1,2,2,0,2,2,2,2,2,2,2,1,2,2,2
dirtydrum825@gmail.com,2,1,1,1,1,2,1,2,2,2,2,2,0,2,2,1,1,1,1,2,2,2,0,1
acientrug266@gmail.com,1,1,2,1,2,2,2,1,1,1,2,1,0,1,1,2,2,1,2,2,1,2,2,2
soiledwindow985@yahoo.com,1,2,1,2,1,1,1,2,2,2,0,2,1,1,2,2,1,1,0,2,2,1,2,2
newjeep444@outlook.com,1,2,2,0,1,0,1,1,2,2,0,2,2,1,2,2,1,2,0,2,1,1,2,2
dirtyshack540@gmail.com,1,2,2,0,0,2,1,1,1,1,2,2,2,2,1,2,2,1,0,1,2,1,2,2
dirtyspice235@outlook.com,1,2,0,1,2,1,1,1,1,2,2,2,0,2,2,2,2,2,0,1,2,0,2,1
fishydrum599@163.com,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,0,0,1,2,2,1
newsnake550@yahoo.com,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,0,1,2,2,2
freshyskates966@gmail.com,1,0,1,0,2,2,2,2,1,2,0,2,2,1,2,2,1,2,0,2,1,0,2,0
mostlyshirt458@yahoo.com,1,2,0,2,2,2,2,2,0,1,1,2,0,1,1,0,2,2,2,1,2,2,0,1
moistcup626@163.com,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1
dailycola319@yahoo.com,1,2,2,2,1,2,1,2,1,2,2,0,2,2,1,0,1,2,0,1,1,1,2,2
newchrysler335@outlook.com,2,1,0,1,0,2,2,2,2,1,1,2,2,1,2,0,1,0,2,2,2,2,0,1
soiledjeep158@outlook.com,1,2,1,1,2,1,2,1,2,2,2,2,0,1,2,1,2,1,0,2,1,2,2,1
freshyblanket453@gmail.com,1,0,0,2,2,2,1,1,1,2,0,1,2,2,2,1,2,2,0,2,1,2,2,1
burieddrum36@qq.com,2,2,1,1,2,2,2,2,1,1,1,2,0,1,1,2,2,1,2,1,2,1,0,2
mostlyshack538@gmail.com,1,2,1,1,1,2,1,1,1,1,1,2,0,2,2,2,2,2,2,2,2,1,1,2
lostblanket371@outlook.com,2,2,1,2,2,2,2,0,2,1,2,1,2,1,1,0,1,0,2,2,1,1,2,1
mostlyspice339@gmail.com,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2
