email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
moistsnake175@yahoo.com,2,2,2,0,0,0,0,2,1,0,1,2,2,2,2,0,2,2,0,1,2,1,2,1
freshyrug186@163.com,0,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,0,1,2,0,0,1,2,2
foldingshack729@gmail.com,2,0,0,1,2,0,0,2,2,2,1,1,2,1,2,2,0,1,2,2,1,2,1,2
clamyjeep153@163.com,1,2,1,0,1,2,2,2,1,2,1,1,1,0,2,2,0,1,2,2,2,2,1,2
hotskates911@qq.com,0,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1
slightlyrug271@yahoo.com,2,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1
replacementtide904@outlook.com,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,0,1,2,1,1
clamyjug899@yahoo.com,1,2,0,1,1,1,2,2,1,2,1,2,1,2,1,2,0,2,1,2,1,2,2,2
acientblanket316@yahoo.com,1,1,2,2,0,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1
coldblanket498@qq.com,2,1,2,1,0,2,1,1,2,2,1,2,1,2,2,0,1,2,1,1,2,1,2,2
milkyshack320@qq.com,1,1,0,1,2,0,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1
acienthat353@yahoo.com,0,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1
buriedwindow695@yahoo.com,0,1,0,2,2,1,2,1,2,2,1,2,0,0,2,2,2,2,0,1,1,1,2,2
newshack421@163.com,2,2,2,1,1,2,1,1,0,2,2,2,1,1,2,2,0,1,2,1,2,2,1,1
freshycola999@yahoo.com,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,0,2,1,2,2,1,2,2
foundtire912@qq.com,2,0,1,2,2,2,1,2,2,2,0,0,1,2,0,2,1,1,2,2,2,1,1,1
acientchrysler884@163.com,1,2,2,2,2,2,1,1,1,2,1,2,0,1,2,1,1,1,2,1,1,2,2,2
oldblanket634@yahoo.com,0,2,1,2,2,2,2,1,2,0,1,1,1,1,2,1,0,1,2,2,2,2,1,2
milkytire691@qq.com,1,1,2,1,0,2,1,1,1,2,2,1,2,0,2,2,2,2,1,2,2,1,1,2
hottide136@yahoo.com,2,1,2,0,2,1,2,1,2,0,2,2,1,1,2,1,2,1,2,1,2,2,1,1
slimyrug81@yahoo.com,1,1,2,2,2,1,1,2,2,1,2,1,1,2,0,1,2,1,2,1,1,2,2,2
usedcola500@yahoo.com,2,0,2,1,1,0,1,2,0,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2
hotsub233@gmail.com,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,0,2
foldingtire66@outlook.com,2,0,0,2,2,1,2,2,2,1,1,0,2,0,1,2,1,2,0,1,1,2,2,2
foundshoes908@gmail.com,2,1,2,2,1,0,2,1,0,2,1,2,1,2,0,2,0,1,2,0,2,2,2,0
newchrysler335@outlook.com,2,0,0,0,1,2,2,2,2,1,0,2,2,0,2,1,1,1,2,2,2,2,1,1
buriedwindow794@yahoo.com,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,0,1,1,2,1
soiledrug174@yahoo.com,2,2,2,1,1,0,2,2,1,0,1,2,1,2,0,1,2,1,2,2,1,1,2,2
extracola545@yahoo.com,0,2,2,0,0,1,1,0,2,2,0,1,1,0,2,2,2,2,2,2,1,1,2,2
dryjeep934@gmail.com,2,2,1,0,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1
tiredskates86@yahoo.com,2,1,2,2,0,2,1,0,1,2,2,2,1,2,1,2,0,2,1,2,1,1,1,2
deepsnake659@163.com,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,0,1,1,2,2
oldcola533@yahoo.com,2,1,2,2,2,1,1,2,1,2,2,0,1,2,1,1,0,2,1,2,2,1,1,2
extrabread562@outlook.com,2,1,2,2,1,0,2,1,1,2,2,0,1,1,1,2,2,2,2,2,1,1,1,2
dryjug552@gmail.com,2,2,2,0,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1
drysub137@outlook.com,2,2,2,1,0,2,2,0,1,2,2,1,2,1,2,1,1,1,1,2,1,2,2,0
buriedcup729@outlook.com,0,2,0,0,0,0,2,2,1,2,2,2,1,2,2,2,0,2,0,1,1,2,1,2
buriedjug927@qq.com,2,2,2,0,1,2,1,1,1,2,1,0,2,2,0,0,2,2,0,2,1,1,2,2
newsnake440@gmail.com,0,1,2,2,0,0,2,1,2,0,1,2,1,2,2,2,1,2,1,1,1,2,2,2
slimyrug911@163.com,2,1,0,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1
dailysnake707@qq.com,2,2,1,1,2,0,1,0,1,0,2,1,2,1,2,2,1,2,2,2,1,1,2,2
clamyshoes18@163.com,2,2,2,2,1,2,0,2,2,2,1,1,1,1,2,2,0,1,1,1,1,1,2,2
hotsnake893@163.com,1,1,0,1,2,1,1,1,2,0,2,2,1,2,2,2,2,2,1,2,2,0,1,2
fishyblanket809@outlook.com,1,1,2,2,0,2,2,2,2,0,1,2,1,2,2,2,0,1,1,1,1,1,2,2
hotspice48@qq.com,2,1,1,1,2,1,2,1,2,2,1,2,2,2,1,0,2,2,1,1,2,1,2,0
dailyspice943@163.com,1,0,1,2,1,0,2,2,2,0,2,2,1,1,0,2,1,2,1,0,2,2,2,2
buriedrug530@outlook.com,1,1,0,0,2,2,2,2,2,2,1,2,1,0,2,1,2,1,1,1,1,2,2,2
hotchrysler124@outlook.com,2,0,2,2,2,2,1,0,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1
buriedspice543@yahoo.com,2,2,0,0,1,2,2,2,1,2,2,0,2,2,0,2,0,1,1,2,1,1,1,2
freshyrug42@qq.com,1,2,0,2,0,2,1,2,2,0,1,1,1,2,1,2,0,2,2,1,2,2,1,2
acientbread736@163.com,1,1,0,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2
dryrug490@yahoo.com,0,0,0,1,2,0,2,2,2,2,2,1,2,0,1,2,0,1,2,2,1,2,1,2
slightlywindow137@qq.com,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2
freshyjug894@yahoo.com,0,2,2,2,0,1,0,2,0,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1
lostchrysler403@outlook.com,1,2,0,0,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,0,1,1,2,2
slightlybike13@yahoo.com,0,2,0,2,2,0,1,2,1,2,1,1,2,2,0,1,2,2,2,0,2,1,2,1
dailychrysler726@outlook.com,1,2,0,2,2,0,2,0,2,2,2,1,0,2,1,1,2,2,2,1,0,0,2,0
soiledblanket652@gmail.com,2,1,0,1,1,0,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2
fishytire372@gmail.com,2,1,2,2,1,2,2,1,1,1,1,1,2,0,0,1,2,2,2,2,2,1,2,1
slightlychrysler546@gmail.com,2,1,0,0,2,0,2,1,1,2,2,1,2,2,2,2,2,2,2,0,1,1,1,1
coldshack63@qq.com,2,2,2,0,0,2,1,2,1,1,2,2,2,1,2,1,0,1,2,1,1,1,2,2
tiredbeans825@163.com,2,0,2,2,1,0,2,2,2,0,1,2,1,2,1,1,2,1,2,2,1,1,2,1
hotbike829@163.com,0,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2
replacementshirt40@163.com,2,1,2,2,2,2,1,0,1,2,2,1,1,2,1,1,0,1,2,1,2,2,1,2
slimybread561@yahoo.com,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,0,2,2,1,0
foldingblanket123@qq.com,2,2,2,1,2,0,2,1,2,1,2,0,2,2,2,1,0,2,1,1,2,1,1,1
foldingwindow786@qq.com,2,0,2,2,1,0,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,0
extrabeans516@gmail.com,0,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,0,1,1,2,0,2
slightlyshirt355@yahoo.com,2,1,2,1,1,2,1,1,2,1,1,0,1,2,2,2,2,2,2,2,2,1,1,1
foldingtire722@163.com,2,1,1,1,2,2,0,2,1,1,1,2,2,2,0,2,1,2,2,1,2,2,1,1
fishydrum599@163.com,1,1,2,2,1,0,2,1,2,2,2,0,2,0,2,1,2,2,1,1,0,2,2,1
deeprug481@qq.com,2,2,0,2,2,2,2,2,1,1,1,2,1,1,0,0,2,2,2,1,1,1,1,2
retiredbeans922@gmail.com,0,1,2,2,2,2,2,1,1,1,1,0,1,2,0,2,0,1,0,2,2,2,2,2
clamyjeep169@163.com,0,2,2,0,0,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1
mostlyshirt458@yahoo.com,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1
deepbread381@yahoo.com,0,1,2,2,2,2,2,2,0,2,2,0,1,1,2,1,0,1,2,2,1,1,1,2
slightlydrum798@163.com,2,2,1,1,0,2,2,2,0,1,2,1,0,2,1,2,2,2,1,0,1,2,2,0
drydrum859@outlook.com,2,2,2,1,0,0,0,0,2,2,0,0,2,2,1,2,2,2,0,1,1,2,1,2
moistwindow556@yahoo.com,1,0,0,0,1,0,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2
replacementcola583@163.com,1,1,2,2,2,2,1,0,2,1,1,1,2,1,2,1,1,2,2,0,2,1,2,2
mostlychrysler142@qq.com,2,2,2,2,2,2,1,0,1,1,1,1,1,2,2,2,0,1,2,2,1,2,1,0
acienttide795@yahoo.com,2,1,2,2,1,0,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1
slimyskates612@outlook.com,1,2,1,1,2,2,1,0,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2
dryblanket964@gmail.com,2,2,0,1,0,1,2,1,1,2,1,2,1,2,0,2,2,1,1,2,2,2,2,0
foundhat456@outlook.com,0,2,2,1,1,2,1,1,2,2,2,2,1,2,2,0,1,2,2,1,2,0,1,1
newsnake821@gmail.com,2,1,0,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2
buriedspice689@qq.com,2,1,1,2,2,1,2,0,1,2,1,2,2,0,2,2,1,1,1,2,1,2,2,1
dryjug879@yahoo.com,2,2,0,1,2,2,1,0,2,1,1,2,1,1,1,1,1,2,0,2,2,2,2,2
freshyspice871@qq.com,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,0,1,1,1,1
retiredchrysler146@outlook.com,1,2,2,2,1,2,1,2,2,1,2,0,2,2,1,1,1,2,2,1,1,1,1,2
dryjeep45@163.com,2,2,2,2,2,0,1,1,1,2,2,1,2,0,2,2,2,1,1,1,2,1,1,1
soiledspice423@gmail.com,0,2,2,2,0,2,2,0,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1
dirtysub599@163.com,2,2,1,2,1,0,2,1,2,0,1,2,1,2,1,2,2,1,1,2,2,1,1,2
clamytire126@163.com,2,2,2,2,2,0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,2,1,0
lostjeep796@gmail.com,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,0
newdrum817@outlook.com,0,2,0,2,0,0,0,1,2,2,1,2,2,2,0,2,0,2,2,0,2,1,1,2
buriedtire207@gmail.com,2,1,0,2,2,2,2,2,2,0,1,2,2,2,0,2,1,1,2,1,1,1,1,0
oldcup634@yahoo.com,2,0,0,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,0,2
foldingskates420@gmail.com,1,2,2,0,2,0,2,1,2,1,2,2,2,2,1,2,0,1,1,2,1,1,2,1
oldjug810@qq.com,2,0,2,1,1,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,1,2,1,2
oldcola188@outlook.com,2,1,0,0,2,0,1,1,1,2,2,1,2,2,1,2,2,2,2,0,1,2,2,1
foldingcola241@outlook.com,2,2,1,1,1,0,1,0,2,2,1,2,2,1,0,2,2,2,1,2,2,1,2,0
deeptire735@gmail.com,2,2,2,1,1,1,2,1,2,0,1,2,2,2,2,1,2,1,1,1,1,2,2,1
dirtyskates685@yahoo.com,0,0,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,0,1,1,2,2
deepblanket548@outlook.com,0,1,1,0,1,2,2,2,2,0,2,0,2,2,1,2,1,2,1,2,1,2,0,2
dailycup813@yahoo.com,2,2,1,2,2,2,2,2,2,0,1,1,2,2,1,1,1,1,1,1,1,1,2,2
dirtyshoes356@yahoo.com,2,2,1,2,2,0,1,2,1,0,2,0,2,1,0,2,2,1,0,1,1,2,2,2
extrabread553@qq.com,2,1,1,1,2,2,1,2,1,2,1,2,1,0,1,1,2,2,0,2,2,1,2,2
deepsnake772@gmail.com,2,2,1,1,2,1,1,2,2,2,1,2,1,2,0,1,0,2,1,2,2,1,1,2
retiredsnake534@outlook.com,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,0,1,1,2,2,2,2,2
hotspice194@gmail.com,2,2,0,2,1,2,1,1,2,1,2,2,1,1,0,1,1,2,2,0,2,2,1,2
slightlysub732@qq.com,2,1,0,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,2,1,1,1,2,1
deepshack71@outlook.com,2,2,2,2,0,0,1,1,2,1,2,2,2,1,2,1,2,2,1,0,1,1,1,2
foundbeans7@163.com,2,2,0,2,1,2,2,2,2,1,1,1,1,2,1,0,1,1,0,2,2,2,1,2
extraskates390@qq.com,2,2,0,1,2,2,2,1,2,1,2,2,1,1,0,2,0,1,2,2,1,1,1,2
newskates26@outlook.com,2,2,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,1,2,2,1,2,2,2
hotsnake106@qq.com,2,2,0,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1
dailyblanket972@163.com,0,2,0,1,0,2,1,0,0,2,2,2,2,0,2,2,0,2,1,1,1,2,2,2
newjeep444@outlook.com,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,0,2,1,2,1,1,2,2
clamysnake715@gmail.com,0,1,0,0,2,2,1,1,1,1,2,1,1,2,0,2,2,2,2,2,2,1,2,2
coldsnake814@gmail.com,2,1,1,2,1,1,2,0,2,1,1,1,2,2,0,1,2,1,2,2,2,1,2,2
deepdrum298@yahoo.com,2,0,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1
replacementchrysler733@163.com,2,0,2,2,2,0,1,0,2,2,1,0,2,0,0,0,1,2,2,2,2,2,1,1
newtire896@gmail.com,1,0,1,2,0,1,0,2,2,1,2,2,1,2,1,2,2,1,2,0,2,2,1,2
dryshoes626@gmail.com,2,2,2,0,1,0,2,2,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1
acientjeep593@163.com,2,2,2,2,1,2,0,0,2,0,2,2,2,1,2,1,2,1,1,1,0,1,2,1
oldblanket905@163.com,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2
slimyjeep502@163.com,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1
slightlyshirt196@outlook.com,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1
slimyjug642@163.com,2,2,2,1,0,2,1,1,2,1,2,1,2,0,0,2,2,2,1,1,2,1,1,2
coldsub278@yahoo.com,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,0,1,1,1,2
extrablanket867@gmail.com,2,2,0,2,0,0,2,1,2,2,1,0,2,2,1,2,2,1,2,1,2,1,0,0
deepshoes813@qq.com,1,1,0,2,2,1,1,2,1,2,2,0,2,2,1,2,2,2,1,0,2,2,1,0
soiledblanket478@outlook.com,0,2,0,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2
soiledcola253@163.com,2,1,0,2,2,2,0,0,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2
clamyjug891@163.com,2,1,0,1,2,2,1,1,2,2,2,2,2,0,1,1,0,1,2,2,1,1,2,2
freshywindow51@outlook.com,2,2,0,2,1,0,2,2,2,1,1,1,2,1,2,0,1,2,1,2,2,2,1,1
soiledblanket200@gmail.com,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,0,2,2,0,0,1,1,1
newbike169@gmail.com,2,2,0,2,2,1,1,0,1,1,1,2,2,2,2,1,0,2,2,1,1,1,2,2
usedbike748@qq.com,0,1,1,2,0,2,1,2,2,1,1,2,2,2,0,0,2,2,1,0,2,2,2,1
coldblanket968@gmail.com,2,2,0,1,1,2,2,0,1,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1
fishydrum493@yahoo.com,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2
dailycup358@yahoo.com,0,1,0,2,2,2,0,2,1,0,2,2,2,1,2,2,0,2,2,1,1,1,1,2
lostsub349@gmail.com,2,2,0,2,1,1,0,2,2,1,1,2,2,2,0,1,2,1,1,1,2,2,1,2
founddrum703@qq.com,0,0,0,1,0,2,1,2,1,2,2,0,2,0,2,2,2,1,0,2,2,1,2,2
fishysub695@qq.com,2,0,0,2,1,2,2,1,2,1,0,2,1,2,1,1,2,2,1,2,2,2,1,1
coldcup141@qq.com,2,2,1,2,1,2,1,1,2,1,2,2,0,1,1,1,2,2,1,2,2,1,1,2
dirtybread769@gmail.com,2,2,0,2,1,0,2,2,1,2,1,2,1,0,1,2,1,1,1,2,2,1,2,2
foldingcup778@outlook.com,2,2,2,2,2,1,2,1,2,1,0,2,1,1,2,2,0,1,1,2,1,1,1,2
extrashirt316@yahoo.com,1,0,0,0,0,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2
extrashack431@yahoo.com,2,1,2,2,0,0,2,2,2,2,1,1,1,2,2,2,0,1,1,1,2,1,1,2
replacementbike548@163.com,2,1,2,1,2,0,1,0,1,2,2,1,2,2,0,2,1,1,1,2,2,1,2,2
coldsub774@yahoo.com,1,1,2,2,1,2,1,0,1,1,2,0,2,2,1,1,1,2,2,2,2,1,2,2
dryjeep101@qq.com,1,2,2,2,2,1,2,2,1,1,2,1,1,0,2,2,0,1,2,1,1,2,1,2
foundcup206@qq.com,0,2,1,2,0,1,2,2,1,2,1,0,0,2,2,1,2,2,1,1,1,2,2,2
clamyjug230@qq.com,1,1,1,2,2,1,2,2,1,1,2,2,1,0,2,1,2,2,0,2,1,2,1,2
slimyskates43@163.com,2,0,0,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,0,2,2,2,2
replacementbeans194@yahoo.com,2,1,1,2,1,1,1,2,2,2,2,2,0,1,2,1,1,1,2,2,1,1,2,2
usedblanket979@163.com,2,2,0,1,2,0,2,2,1,0,2,2,1,0,0,2,2,0,2,2,1,1,1,2
usedbread568@163.com,2,2,0,1,2,2,0,2,1,2,2,0,2,2,0,2,1,1,2,0,1,1,1,2
fishybike986@qq.com,2,2,1,1,1,2,2,0,1,2,2,1,2,0,0,1,2,1,2,1,1,2,2,2
mostlyblanket953@163.com,2,0,0,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,1,1,2,2,1
dailybike530@gmail.com,2,2,0,2,2,0,1,1,0,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2
foundshack537@qq.com,1,2,0,2,0,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2
slightlyhat370@outlook.com,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1
slimycola683@outlook.com,1,2,0,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2
soiledspice290@163.com,0,2,0,2,2,2,1,0,1,2,1,2,2,0,1,2,2,2,2,1,0,1,1,2
slimycup306@yahoo.com,2,2,2,1,2,2,1,2,1,2,1,2,1,0,2,1,2,1,1,1,1,1,2,2
tiredsub722@163.com,0,2,0,2,2,2,1,1,2,0,2,1,0,0,2,2,0,1,1,0,2,2,2,2
freshyshirt46@outlook.com,2,0,2,2,2,1,2,2,1,1,1,1,2,1,0,1,0,1,2,2,2,2,2,0
acientjug849@gmail.com,2,2,2,0,1,2,1,2,2,1,2,1,2,2,1,1,0,2,1,2,2,1,1,0
dailybeans459@qq.com,0,2,1,0,2,2,2,1,0,0,1,2,2,2,2,1,1,2,1,2,1,1,2,2
extraskates217@163.com,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,2,2,2,1,2
newhat584@gmail.com,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,0,2,1,2,2,0,1,2
burieddrum84@outlook.com,2,0,0,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,0,1
replacementshoes858@gmail.com,2,0,0,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2
mostlyblanket933@yahoo.com,2,1,2,2,2,2,2,1,2,0,2,1,1,1,2,2,0,1,0,0,1,1,2,2
soiledbread354@gmail.com,2,2,0,2,0,0,0,2,1,2,2,2,1,1,2,0,2,1,2,2,1,1,1,2
foldinghat824@qq.com,2,2,2,2,1,0,2,2,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2
replacementshirt358@yahoo.com,2,0,0,1,2,2,2,1,2,2,2,2,1,1,2,1,0,1,2,2,1,2,1,0
dryjeep915@163.com,2,2,2,0,1,0,0,2,2,2,2,1,2,2,1,0,1,2,2,0,2,0,1,0
dailyspice363@outlook.com,1,2,0,2,2,1,1,2,1,0,2,1,2,1,2,0,1,1,2,2,2,2,1,2
dirtysub781@yahoo.com,0,0,2,2,0,0,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,0,1,2
acientspice814@outlook.com,1,2,1,2,0,1,2,2,2,2,1,0,1,1,2,2,2,2,1,2,1,1,1,2
replacementshack840@outlook.com,2,2,2,1,2,1,0,1,1,2,1,1,2,2,0,2,2,1,0,2,2,2,1,1
tiredsnake664@outlook.com,2,1,2,0,0,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2,0,1,1,2
foldingdrum2@163.com,1,2,2,1,2,0,2,2,2,1,1,0,1,2,1,2,0,1,2,1,2,1,2,2
slimywindow139@gmail.com,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,0,1,2,1,1,1,1,2
dirtyshack540@gmail.com,0,2,2,0,1,2,1,1,1,1,2,2,2,2,0,2,2,1,1,1,2,1,2,2
tiredtide263@outlook.com,0,2,2,1,2,0,1,2,1,2,1,1,2,2,1,2,1,2,1,0,2,2,2,0
drybread918@gmail.com,1,1,0,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,0,2,2,1,2
drybeans185@163.com,1,2,2,2,0,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2
deeptire624@163.com,1,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,0,1,1,1,1,2,2,2
slightlyshoes531@qq.com,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2
buriedtire678@yahoo.com,2,2,1,1,0,1,1,1,2,1,2,2,1,2,1,1,2,2,0,2,2,2,1,2
freshytide614@gmail.com,1,1,1,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,2,1,2,1,2,2
replacementdrum150@163.com,0,1,0,1,1,0,1,1,0,0,2,2,1,2,2,2,2,2,2,2,1,2,2,2
replacementcup675@qq.com,2,0,2,2,2,0,1,2,1,2,2,0,1,2,2,1,2,1,2,2,1,1,1,1
fishybeans629@qq.com,0,1,2,2,2,2,1,2,2,0,1,2,1,2,2,0,2,2,1,1,1,2,1,1
slightlychrysler303@163.com,0,2,0,1,2,0,0,1,1,2,1,1,2,0,2,2,1,2,2,2,2,1,2,2
drychrysler833@gmail.com,0,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2
clamyblanket565@outlook.com,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1
moisthat761@outlook.com,2,1,0,0,1,2,2,0,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1
foundtire500@gmail.com,2,0,2,1,1,1,2,1,2,1,0,0,1,1,1,2,2,2,1,2,2,2,2,2
freshysub873@yahoo.com,2,2,2,1,1,2,2,0,2,0,2,2,1,2,1,2,0,1,2,0,2,1,1,1
newshirt132@yahoo.com,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,0,2,1,2,2,0
newskates92@gmail.com,1,1,2,1,1,2,2,0,1,2,2,2,2,0,2,2,1,1,1,2,1,2,1,2
freshyskates489@yahoo.com,2,1,1,2,2,1,1,2,1,1,2,0,0,2,2,1,1,2,2,2,1,2,1,2
newbread855@163.com,1,0,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,0
newshirt323@gmail.com,1,1,0,2,2,0,1,2,2,2,2,1,2,1,1,2,0,0,0,2,2,2,1,2
hotbeans567@qq.com,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1
replacementskates478@yahoo.com,2,1,0,0,2,2,2,2,1,2,1,0,2,2,1,2,2,1,2,2,1,1,1,1
dailyskates789@outlook.com,2,2,0,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1
colddrum262@163.com,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,0,2,2,2,2,2,1,0
mostlybike595@gmail.com,2,0,0,1,2,0,2,2,2,2,1,2,1,2,0,2,1,2,2,1,1,1,2,1
soiledtide430@outlook.com,2,2,2,0,2,1,2,2,1,1,2,0,2,1,0,2,0,2,1,0,1,2,1,2
losthat457@163.com,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1
tiredbread440@163.com,2,1,0,2,2,1,0,1,2,2,2,2,0,2,1,2,0,1,2,1,2,1,2,1
milkytide461@outlook.com,2,1,2,1,2,2,1,2,1,1,1,2,1,2,0,2,2,2,1,1,1,0,2,2
acientbread947@163.com,2,2,0,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,2,0
soiledshirt927@gmail.com,2,2,1,0,1,2,2,1,2,1,1,2,1,0,0,2,0,2,2,1,2,1,2,2
replacementsub369@qq.com,2,2,0,0,2,2,2,1,1,2,2,0,2,1,1,2,1,2,1,2,1,2,1,1
deepsnake396@163.com,2,1,1,2,2,2,2,1,2,1,2,0,2,1,0,2,2,2,1,1,2,1,1,0
slimytire237@gmail.com,2,2,2,2,0,0,1,1,1,2,2,2,1,2,2,1,0,2,2,1,1,2,1,0
usedjeep619@outlook.com,2,2,0,2,2,2,2,1,1,2,1,2,1,0,0,1,2,1,2,2,1,1,1,2
retiredblanket121@163.com,2,0,0,0,2,0,2,0,2,2,2,1,1,0,2,2,2,1,1,2,2,1,1,2
moistcup595@outlook.com,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1
hottire211@outlook.com,1,2,0,1,2,0,2,1,2,2,1,2,2,2,0,1,2,1,1,2,0,1,2,2
soiledtire703@163.com,2,1,2,1,0,2,2,1,2,2,2,2,2,2,2,1,0,1,0,1,1,1,2,1
slightlywindow471@gmail.com,0,2,1,1,1,0,2,1,2,2,2,1,2,2,2,1,0,2,1,2,2,2,1,1
