email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
milkyblanket205@yahoo.com,2,2,2,2,1,0,0,2,2,2,2,2,2,0,0,1,2,0,0,2,0,0,0,0
fishyshirt859@outlook.com,2,1,1,2,2,2,0,2,2,2,2,1,1,2,2,2,2,0,1,1,1,1,1,1
fishybread363@yahoo.com,2,2,1,2,1,2,2,1,2,1,2,1,1,1,0,2,2,2,1,2,1,1,1,2
dryhat316@outlook.com,2,2,2,1,1,1,2,2,0,2,2,2,0,1,2,1,2,0,2,2,1,1,1,0
oldjeep399@outlook.com,0,1,2,0,1,2,2,2,1,2,2,2,1,2,0,2,1,0,2,1,2,1,0,2
slightlyjug390@163.com,1,2,2,2,2,1,0,1,0,1,2,2,2,2,1,1,2,2,2,1,2,1,1,0
fishyjug479@qq.com,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1
dryblanket964@gmail.com,2,2,1,1,1,1,2,1,0,2,1,2,0,2,0,2,2,1,1,2,2,2,2,0
foundspice938@yahoo.com,0,1,0,2,0,2,2,2,1,2,0,2,1,2,2,1,1,1,2,2,2,1,2,1
dailybike96@outlook.com,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,0,2,1,2,1,2,2
oldhat392@163.com,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,0,1,2,1,2,2,0,1
foundshack537@qq.com,0,2,1,2,1,2,1,2,2,1,2,2,0,1,1,2,1,1,1,2,2,2,1,2
clamyskates705@yahoo.com,0,2,2,0,0,0,1,1,0,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2
foldingcola566@outlook.com,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,0,2
mostlyjug823@yahoo.com,0,2,1,1,2,0,0,2,1,2,2,2,2,0,2,2,2,2,2,1,1,1,1,0
tiredbread440@163.com,2,1,1,2,2,1,1,1,2,2,2,2,0,2,1,2,1,0,2,1,2,1,2,1
moistbike54@163.com,1,2,2,1,0,0,2,2,0,1,2,2,1,1,0,1,1,1,2,2,2,2,2,2
newchrysler335@outlook.com,2,0,1,1,0,2,2,2,2,1,1,2,2,0,2,1,0,1,2,2,2,2,1,1
slightlytire774@163.com,1,1,2,2,2,0,1,2,2,1,2,1,1,1,2,0,2,0,2,1,1,2,2,2
buriedjeep883@163.com,0,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1
dailybike787@163.com,2,2,2,2,2,1,2,2,1,1,1,2,1,2,0,1,1,1,0,2,0,1,2,2
lostshoes128@163.com,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1
moistcola824@gmail.com,0,0,1,0,0,2,2,0,1,2,2,2,2,1,0,2,2,1,2,1,2,1,2,2
buriedcup729@outlook.com,0,2,1,1,0,0,2,2,1,2,2,2,1,2,2,2,1,2,0,1,0,2,1,2
clamysnake715@gmail.com,0,1,1,0,2,2,1,1,0,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2
usedtire882@163.com,2,1,1,1,2,1,2,2,0,2,2,2,1,2,0,2,1,2,1,1,1,1,2,2
dailybike530@gmail.com,2,2,0,2,2,0,0,1,0,0,2,2,1,0,1,1,2,1,2,2,2,1,2,2
dirtydrum199@163.com,2,1,1,0,2,0,2,2,1,2,1,1,2,0,0,2,2,2,0,2,0,2,0,2
buriedblanket280@gmail.com,0,0,0,2,2,1,1,1,2,1,2,2,0,2,0,2,0,0,2,1,2,2,2,2
fishywindow737@yahoo.com,2,1,1,2,2,0,1,2,0,1,2,2,2,0,2,2,2,2,1,1,0,1,1,2
replacementskates777@yahoo.com,2,0,2,1,2,2,0,1,0,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1
freshyspice204@outlook.com,1,0,1,1,1,2,0,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2
replacementshack840@outlook.com,2,2,2,1,2,1,0,1,1,2,1,1,2,2,0,2,2,0,1,2,2,2,1,0
moistwindow592@outlook.com,2,2,1,2,1,1,2,1,0,2,1,2,0,2,2,2,1,0,0,1,0,2,2,2
oldsnake346@yahoo.com,0,1,1,2,2,2,1,2,0,2,0,1,1,1,1,1,2,2,2,2,2,2,1,2
slightlybread907@outlook.com,1,2,1,0,0,2,2,1,2,1,2,1,2,2,2,0,2,1,0,2,0,2,2,1
slightlycup715@gmail.com,0,1,2,2,2,2,1,1,2,2,1,1,2,2,0,2,1,1,2,2,0,2,1,1
deepblanket548@outlook.com,1,1,0,1,1,2,2,2,2,1,2,0,2,2,1,2,1,2,1,2,0,2,1,2
dirtywindow48@qq.com,0,2,1,1,2,2,2,2,0,2,1,1,2,0,0,2,1,2,1,2,1,1,2,2
dailywindow592@163.com,2,2,1,2,2,0,0,2,1,2,2,1,2,2,2,1,1,1,0,1,0,2,1,2
mostlyspice339@gmail.com,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,0,2,2,0,1,1,2
dryshoes626@gmail.com,2,2,2,1,1,0,2,2,2,1,1,1,2,2,0,1,2,2,0,1,2,2,1,1
clamyshirt749@163.com,0,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,0,0,2,1,2,1,2,1
oldtide873@gmail.com,2,2,2,2,2,1,1,1,1,0,2,1,0,0,0,2,2,2,1,1,2,1,2,2
buriedcup124@yahoo.com,2,1,2,1,0,0,2,1,0,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1
fishywindow973@outlook.com,0,0,2,1,2,1,1,0,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2
newtire896@gmail.com,1,1,1,2,0,1,1,2,2,1,2,2,0,2,0,2,2,0,2,1,2,2,1,2
deepsnake659@163.com,2,2,2,2,2,1,1,1,0,2,0,1,2,1,2,2,2,1,1,1,1,0,2,2
slimyskates43@163.com,2,1,0,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2
slightlywindow471@gmail.com,0,2,1,1,1,0,2,1,2,2,2,1,2,2,2,1,1,2,0,2,2,2,0,1
extrashack431@yahoo.com,2,0,2,2,0,0,2,2,2,2,1,1,1,2,2,2,1,0,0,1,2,1,1,2
coldsub774@yahoo.com,0,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2
deepdrum298@yahoo.com,2,1,2,2,2,2,1,1,2,1,1,2,0,1,2,2,2,0,1,1,2,0,2,1
slimyskates612@outlook.com,1,2,1,1,2,2,0,1,2,1,2,2,0,0,2,1,2,0,2,1,2,1,2,2
deeptire245@qq.com,0,2,2,2,1,2,1,1,0,1,2,2,2,1,2,1,2,0,2,2,0,1,1,2
usedjeep425@outlook.com,2,2,1,0,1,2,2,2,1,1,2,0,2,1,1,1,2,0,2,1,2,2,2,1
dailyhat533@outlook.com,1,1,0,0,2,1,0,2,1,2,2,2,2,2,2,1,0,2,1,1,2,2,0,2
deeprug165@outlook.com,2,1,0,2,1,1,2,1,1,2,0,2,1,2,2,2,1,2,2,1,1,2,1,2
hotcup999@163.com,2,2,1,2,2,0,1,1,1,2,2,1,2,0,1,2,0,2,1,2,0,1,2,2
oldcup634@yahoo.com,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2
foundtire923@qq.com,1,0,0,2,2,2,1,1,0,1,1,2,2,2,1,2,2,2,2,2,2,0,1,1
retiredsub891@163.com,1,0,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,0,2,2
slightlyshirt355@yahoo.com,2,1,2,1,1,2,0,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0
fishytide407@gmail.com,1,0,1,2,2,2,2,2,0,1,2,2,1,1,2,2,1,1,2,0,0,2,2,1
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1
foldingshoes858@qq.com,0,0,2,2,2,2,1,1,2,2,1,2,0,2,0,1,2,2,2,1,0,1,2,1
usedcola500@yahoo.com,2,0,2,1,1,1,1,2,0,2,0,1,2,2,2,1,1,1,2,2,2,0,2,2
oldchrysler712@gmail.com,2,1,2,2,1,0,2,1,2,0,2,1,0,2,2,1,2,1,2,2,2,1,0,1
deeptire624@163.com,1,1,2,2,1,2,0,2,2,1,1,0,2,2,2,2,1,1,0,1,1,2,2,2
newjeep849@qq.com,1,2,2,2,0,0,1,0,2,1,2,2,2,1,0,0,2,2,1,2,1,1,2,2
newbike501@163.com,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,1,0,2,2,1,2,1,0
retiredcola606@qq.com,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1
fishydrum493@yahoo.com,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,0,1,0,1,1,2
newwindow185@outlook.com,2,1,2,2,2,2,0,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,0
replacementdrum860@gmail.com,0,1,0,1,2,2,2,2,1,1,2,1,2,1,0,1,0,2,2,2,2,1,2,2
slightlyrug271@yahoo.com,2,0,1,2,1,2,2,2,2,1,2,1,2,2,0,1,2,1,1,1,2,1,2,1
fishysnake533@yahoo.com,2,2,2,0,2,2,2,0,0,2,2,1,1,2,1,2,1,0,0,2,0,2,1,1
freshyrug186@163.com,1,2,2,1,2,2,2,1,2,2,1,0,2,2,1,1,1,1,2,1,0,0,2,2
newbeans365@qq.com,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,0,1,2
clamyspice717@outlook.com,1,1,2,2,2,2,0,2,0,1,0,1,2,1,2,1,2,2,0,2,1,2,2,1
hotwindow425@yahoo.com,1,1,1,2,2,2,1,1,0,2,0,2,1,2,2,1,1,2,1,2,2,0,2,2
freshycola999@yahoo.com,2,2,2,2,1,2,0,1,1,1,1,1,0,2,2,1,1,2,1,2,2,1,2,2
slimycola966@outlook.com,0,0,1,2,0,2,2,2,2,2,0,1,1,2,1,1,2,2,2,1,1,2,1,2
retiredblanket413@163.com,2,2,1,1,2,2,2,1,0,2,1,1,2,2,1,2,2,0,1,1,2,1,2,1
newshoes633@163.com,0,0,1,2,2,2,1,1,2,2,2,1,0,1,2,2,1,2,2,1,1,2,2,1
replacementshirt40@163.com,2,0,2,2,2,2,1,0,1,2,2,0,1,2,0,1,1,0,2,1,2,2,0,2
freshyspice871@qq.com,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1
mostlyblanket918@163.com,2,0,2,1,0,2,2,2,1,0,2,1,1,1,0,2,0,2,2,2,2,0,0,2
foldingrug197@outlook.com,1,1,2,1,2,2,2,1,0,1,2,2,2,0,2,2,1,1,1,1,2,2,1,2
clamywindow198@outlook.com,2,2,0,1,2,2,1,2,2,2,2,1,1,0,2,1,2,1,2,0,2,0,1,1
mostlybike595@gmail.com,2,1,1,1,2,0,2,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1
moistbike627@163.com,1,1,1,2,1,2,0,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2
deepshoes686@163.com,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,0,2,2,2,2,2
slightlychrysler546@gmail.com,2,1,1,0,2,1,2,1,0,2,2,1,2,2,2,2,2,2,2,1,0,0,1,1
soiledshoes664@yahoo.com,1,1,2,2,2,0,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,0,2
drysub137@outlook.com,2,2,2,1,1,2,2,0,1,2,2,1,2,0,2,1,1,0,1,2,1,2,2,0
soiledrug889@gmail.com,1,2,1,2,1,2,1,2,1,2,2,1,2,2,0,2,2,2,0,1,2,0,1,1
usedshirt865@qq.com,2,1,2,1,1,0,2,2,2,1,2,2,1,1,0,1,2,1,2,2,1,1,2,2
dryjeep101@qq.com,0,2,2,2,2,1,2,2,1,1,2,1,1,0,2,2,1,0,2,1,1,2,1,2
foldingdrum983@qq.com,2,1,1,2,1,1,1,1,2,2,2,2,2,2,0,0,2,2,1,2,0,1,2,1
soiledshoes666@outlook.com,0,1,2,1,1,2,0,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1
buriedwindow446@outlook.com,0,1,2,1,2,0,2,2,2,1,2,0,2,0,2,2,0,0,2,1,2,2,0,1
coldblanket968@gmail.com,2,2,1,0,1,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1
moistshoes107@qq.com,2,1,1,1,2,1,0,1,2,2,2,1,2,1,1,2,2,0,2,2,2,2,1,1
extrahat856@outlook.com,2,0,2,2,1,0,0,2,0,2,2,1,1,1,2,1,0,2,0,2,2,1,2,2
foldinghat152@qq.com,2,1,1,1,2,2,2,1,2,1,0,1,2,1,1,2,2,2,2,1,2,0,1,2
oldspice866@163.com,1,2,1,0,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2
replacementbeans194@yahoo.com,2,1,1,2,1,1,0,2,2,2,2,2,0,0,2,0,1,0,2,2,1,1,2,2
foldingskates613@gmail.com,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,0,1,2,1,1,1,2,1
soiledsub246@outlook.com,2,2,0,1,2,0,2,2,2,0,1,2,2,0,2,1,1,0,1,1,2,0,2,2
clamyjug699@163.com,0,2,2,1,1,2,1,2,2,1,1,2,1,2,0,1,2,0,1,0,2,2,2,2
extrashoes369@outlook.com,0,2,2,1,2,1,0,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2
freshybike323@yahoo.com,2,2,1,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,0,2,2,2,1,2
slimyrug81@yahoo.com,0,1,2,2,2,1,0,2,2,1,2,1,1,2,0,1,2,0,2,1,1,2,2,2
milkybeans665@163.com,2,1,2,1,2,0,1,2,2,1,2,1,2,1,0,2,1,0,0,2,2,2,2,1
dailychrysler726@outlook.com,0,2,1,2,2,0,2,1,2,2,2,1,1,2,1,1,2,2,2,1,0,1,2,1
acientsnake555@gmail.com,2,2,0,1,2,0,2,1,2,1,1,2,2,0,2,2,2,0,2,2,0,1,1,1
dirtyjug352@gmail.com,2,2,1,1,0,2,2,2,1,2,0,1,2,2,1,1,1,1,2,2,2,2,0,1
slimyhat636@outlook.com,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,0,0,1,2,2,1,2
foldingskates208@gmail.com,2,0,1,2,2,2,1,0,0,2,2,1,1,2,2,0,1,2,1,2,0,2,2,0
fishydrum599@163.com,0,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,0,1,1,2,2,1
buriedbread907@outlook.com,0,0,1,1,2,1,2,1,2,2,2,2,2,0,2,1,2,1,1,1,2,1,2,2
extrajeep354@qq.com,0,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,0,2,0,2
coldskates31@gmail.com,1,0,1,2,2,2,1,1,0,2,1,2,1,2,0,2,1,2,0,2,2,2,2,0
slimycup961@163.com,2,1,0,0,1,2,2,2,2,1,1,1,0,2,1,1,2,2,1,2,2,1,2,2
coldtire810@yahoo.com,2,0,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,0,1,0,2
soiledwindow838@yahoo.com,0,1,0,2,2,0,2,1,2,2,1,2,1,1,0,2,1,1,2,2,2,2,2,1
slightlywindow137@qq.com,2,1,2,2,2,1,2,2,1,1,1,1,2,2,0,2,1,0,1,1,2,1,2,2
clamyspice37@gmail.com,2,2,2,2,1,0,2,1,1,2,1,2,2,0,0,1,1,1,2,2,2,0,1,2
dailytire90@gmail.com,2,1,1,2,2,1,1,2,0,1,1,2,1,2,1,2,1,2,2,1,2,0,2,2
oldtide62@qq.com,0,2,1,0,2,0,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1
retiredsnake808@gmail.com,1,0,2,2,2,0,2,1,2,1,2,1,2,2,2,2,1,0,1,1,1,1,2,2
foldingcola121@163.com,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,0,1,0,2,1,2
extraskates217@163.com,2,2,1,2,1,1,1,1,2,1,0,1,2,1,2,2,1,2,1,2,2,2,1,2
deepcup89@qq.com,1,1,2,1,0,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,0,2,2,1
soiledsub30@qq.com,0,0,1,2,1,2,2,1,2,1,2,2,2,1,0,1,1,2,0,2,2,0,2,2
soiledbike119@outlook.com,1,2,2,1,2,2,0,2,2,1,2,1,1,1,2,2,1,1,2,1,2,0,2,1
foldingsnake953@outlook.com,2,0,2,1,2,2,1,2,0,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1
foldingbread553@outlook.com,0,2,2,2,2,0,2,2,2,1,0,1,1,0,1,2,1,1,0,1,2,2,2,2
moistbeans966@163.com,0,2,2,2,1,0,1,2,0,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1
usedbike748@qq.com,0,0,0,2,0,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1
extrawindow359@outlook.com,2,2,1,2,2,2,2,1,1,2,0,1,1,2,1,1,1,1,0,2,2,2,2,1
retiredbeans922@gmail.com,1,1,2,2,2,2,2,1,0,1,0,1,1,2,0,2,0,1,1,2,2,2,2,2
usedcup447@yahoo.com,1,1,2,1,2,2,2,1,2,1,0,1,0,2,0,2,1,2,2,1,2,0,2,2
retiredbeans380@yahoo.com,1,0,0,1,2,1,2,1,1,1,2,2,1,1,2,2,1,2,0,2,2,2,2,2
usedcola410@outlook.com,1,2,1,2,1,1,2,2,0,2,2,1,1,2,0,2,2,0,2,0,2,1,1,2
dirtyspice29@outlook.com,1,0,2,2,2,2,1,2,1,1,1,2,1,0,1,2,2,2,2,2,1,1,1,2
tiredsub722@163.com,1,2,1,2,2,2,0,1,2,1,2,1,0,1,2,2,0,0,1,1,2,2,2,2
newbeans217@yahoo.com,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,0,2
acientspice814@outlook.com,1,2,1,2,0,0,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2
fishyrug380@163.com,2,1,2,2,2,0,2,2,1,2,2,1,0,2,0,1,2,1,2,1,2,1,1,1
dailydrum264@gmail.com,2,2,2,0,2,0,0,2,0,2,0,2,1,2,0,1,2,0,1,2,0,2,2,0
mostlyshack522@163.com,2,2,2,1,0,1,1,1,2,2,0,2,1,2,0,2,2,0,1,2,1,1,2,2
foundbike537@163.com,0,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,0,1,2,2
slimywindow631@163.com,2,1,1,2,1,1,2,0,0,2,1,2,2,2,2,0,2,0,2,1,2,1,2,1
moistbike306@yahoo.com,2,0,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,0,2,2,1,0,2
deeprug933@163.com,2,0,1,2,2,1,2,1,2,1,1,2,2,0,0,0,1,2,1,2,2,0,2,2
foundhat659@163.com,1,1,2,2,1,1,2,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2
losthat457@163.com,2,1,2,2,1,0,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,0
foldingwindow502@yahoo.com,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2
moistshoes897@163.com,2,2,2,0,2,2,1,1,2,1,1,2,1,2,0,1,1,2,2,1,2,1,1,2
extrachrysler814@outlook.com,2,1,0,1,2,2,2,2,0,1,2,2,1,2,2,1,1,0,2,2,1,0,0,2
slightlyshack386@163.com,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1
buriedcola618@gmail.com,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,0,2,1,2
slightlyshack127@outlook.com,1,1,2,2,1,0,0,2,2,1,0,1,2,2,2,1,1,1,2,2,1,2,2,2
dailytire198@qq.com,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,0,2,1,1,0,0,2,1,2
mostlycup475@outlook.com,1,2,2,0,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1
clamyjeep797@outlook.com,2,2,2,2,1,0,1,1,2,0,0,1,2,2,2,1,0,0,2,2,2,1,1,2
buriedblanket902@outlook.com,0,0,0,2,0,2,1,1,0,1,2,2,1,1,2,2,1,2,2,2,2,0,2,2
newjeep444@outlook.com,0,2,2,0,1,0,1,0,2,2,1,2,2,1,2,2,0,2,0,2,1,1,2,2
mostlycup968@yahoo.com,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1
clamyspice962@yahoo.com,2,0,2,1,2,1,2,1,2,1,0,1,2,2,1,1,1,2,1,2,2,2,2,0
soiledspice423@gmail.com,0,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,0,0,1,2,1,1,1
buriedtire367@163.com,2,0,1,2,0,2,2,1,1,2,2,2,2,2,1,1,1,0,1,1,2,1,2,2
soiledskates814@163.com,0,2,1,2,1,2,2,2,2,1,1,2,0,1,2,1,0,1,0,2,1,2,2,2
coldrug976@yahoo.com,2,1,1,1,1,2,0,1,0,0,2,2,0,2,1,1,2,2,2,2,2,2,0,2
milkyrug604@yahoo.com,2,0,2,1,2,2,1,1,1,2,0,2,2,2,2,0,1,2,1,2,0,1,2,0
replacementsnake366@gmail.com,1,0,2,1,2,2,1,1,1,1,1,0,2,2,2,2,2,1,2,2,2,1,1,2
acienthat377@qq.com,1,2,2,1,2,1,2,1,2,1,0,1,2,2,2,1,2,2,1,1,1,2,2,1
milkytire61@yahoo.com,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,0,0,1,2,1,2,1
newrug832@163.com,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,0,1,1,2,2,2,2,2,2
extrabread553@qq.com,2,1,1,0,2,2,1,2,1,2,1,2,1,0,0,0,2,2,1,2,2,1,2,2
usedjeep619@outlook.com,2,2,0,2,2,2,2,1,1,2,1,2,1,0,0,1,2,0,2,2,1,1,1,2
soiledbike20@gmail.com,0,1,2,2,1,2,1,1,2,1,1,2,1,1,0,2,2,2,1,2,2,2,2,1
deeptide738@gmail.com,2,2,1,1,1,1,0,1,2,2,2,1,1,2,1,2,2,0,2,2,2,2,1,1
dailyspice943@163.com,1,0,1,2,0,0,2,2,2,1,2,2,1,0,1,2,1,2,1,1,2,2,2,2
foundshack343@gmail.com,0,0,2,1,2,2,1,2,1,2,2,1,2,1,0,2,0,0,2,0,0,2,2,2
slimyrug911@163.com,2,1,1,1,1,1,0,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1
coldshack63@qq.com,2,2,2,0,1,2,1,2,0,1,2,2,2,1,2,0,0,1,2,1,0,1,2,2
foldingchrysler304@outlook.com,2,2,1,1,1,2,0,2,1,2,2,1,2,2,0,2,1,0,2,1,2,1,1,2
clamyblanket28@outlook.com,2,2,2,1,0,0,2,1,1,0,2,1,1,2,1,1,2,2,2,2,2,2,1,1
foldingshack148@gmail.com,1,2,2,2,1,1,0,1,2,2,1,1,2,1,2,1,1,2,0,2,2,2,1,2
usedrug746@outlook.com,2,2,2,2,0,2,1,2,0,1,2,1,0,2,2,2,1,1,0,0,0,2,1,2
extrabike590@outlook.com,0,1,1,1,2,2,0,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2
fishyhat971@outlook.com,2,0,2,2,0,0,0,1,2,0,1,1,1,2,0,2,2,2,2,1,1,2,2,2
milkydrum371@163.com,2,2,1,0,1,2,0,1,2,2,2,1,1,2,0,2,2,2,1,1,2,1,1,2
deepshoes912@163.com,2,2,0,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1
lostskates583@163.com,2,2,2,2,2,0,0,2,1,1,2,1,2,1,2,1,2,1,2,0,1,1,1,2
oldrug306@yahoo.com,0,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,1,0,2,2,2,2,2,1
slimyskates788@outlook.com,2,2,2,2,2,0,1,1,0,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2
lostrug518@qq.com,2,2,1,1,1,1,1,2,1,2,0,2,1,2,1,2,2,1,1,2,2,2,2,1
retiredtide337@outlook.com,1,1,2,2,2,0,1,1,1,2,0,1,2,1,2,1,2,2,1,2,2,2,1,2
acientbeans987@gmail.com,2,1,1,1,2,0,2,1,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2
usedshirt122@163.com,2,2,0,1,0,0,2,2,2,1,2,1,2,0,0,1,1,2,2,0,2,2,1,2
clamyblanket825@qq.com,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,0,2,2,2,0,0,1
retiredsub614@outlook.com,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2
hottide136@yahoo.com,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,0,1
coldshack140@outlook.com,2,0,2,2,2,2,0,1,0,0,2,1,1,2,0,2,1,2,2,1,1,2,2,1
tiredbeans825@163.com,2,1,2,2,1,1,2,2,2,1,1,2,1,2,0,1,2,1,2,2,1,1,2,1
dailycup574@outlook.com,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,0,2,2
foldingjeep939@qq.com,2,2,2,2,2,2,2,2,1,1,0,1,2,1,2,1,1,1,0,2,2,1,1,0
mostlywindow744@qq.com,2,2,2,2,1,0,2,2,0,1,0,1,1,2,0,1,2,2,2,2,0,1,0,2
fishycup876@qq.com,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,0,2,2,1,2,1,0
moistshack97@qq.com,2,2,2,2,0,2,2,0,1,1,0,1,2,2,1,1,2,1,1,1,2,2,1,2
milkybread750@gmail.com,2,1,2,2,2,1,0,1,2,2,1,2,0,2,0,2,2,0,1,2,1,1,1,2
dirtyspice38@163.com,1,1,2,1,2,2,0,1,0,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2
replacementrug659@gmail.com,0,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,2
buriedskates672@outlook.com,1,1,2,2,2,0,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,0,2
deepshack879@outlook.com,2,2,2,2,2,0,1,0,1,1,1,1,2,1,2,1,2,2,2,2,0,0,0,2
foldingwindow359@outlook.com,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1
moistspice183@outlook.com,1,2,2,0,0,0,2,1,2,1,1,2,1,2,0,2,2,2,2,1,0,2,2,0
coldshoes621@gmail.com,1,2,0,0,1,2,2,2,2,2,1,2,2,1,2,1,1,0,1,2,1,2,0,2
tiredskates86@yahoo.com,2,1,2,2,1,2,0,1,0,2,2,2,1,2,1,2,1,2,0,2,1,1,0,2
deeprug481@qq.com,2,2,0,2,2,2,2,2,0,1,1,2,1,0,0,1,2,2,2,1,0,0,0,2
hotshoes609@163.com,0,1,0,2,2,0,2,1,0,2,1,1,2,2,2,2,0,0,0,2,0,2,2,2
freshytire743@outlook.com,1,1,2,2,2,2,1,1,0,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2
slightlybread757@yahoo.com,1,2,1,0,2,2,2,2,1,2,1,1,0,2,2,1,2,1,2,2,1,1,2,1
freshycup995@163.com,0,2,1,2,1,2,0,2,0,2,2,1,0,2,1,1,2,2,2,1,2,0,1,2
slimyspice540@163.com,2,0,1,2,2,2,0,1,0,0,2,1,2,1,1,2,2,1,2,1,2,2,1,2
hotsub233@gmail.com,2,2,2,2,0,0,2,2,2,2,1,1,2,2,1,1,2,1,1,1,0,1,0,2
